epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,3433.8572,1760.0923,0.0,-0.013592,0.99547,41.9535,True,False
2,1744.6975,1736.8604,0.0,-0.000213,0.988879,41.6757,True,False
3,1745.812,1741.4961,0.0,-0.002882,0.990197,41.7312,False,False
4,1749.5123,1754.1573,0.0,-0.010174,0.993791,41.8827,False,False
5,1749.1745,1738.4901,0.0,-0.001151,0.989343,41.6952,False,False
6,1749.4392,1737.7336,0.0,-0.000716,0.989127,41.6861,False,False
7,1745.9947,1756.6489,0.0,-0.011609,0.994496,41.9124,False,False
8,1745.9091,1736.6918,0.0,-0.000116,0.988831,41.6736,True,False
9,1743.8966,1737.4539,0.0,-0.000555,0.989048,41.6828,False,False
10,1741.162,1741.7916,0.0,-0.003053,0.990282,41.7348,False,False
11,1745.5919,1737.104,0.0,-0.000353,0.988948,41.6786,False,False
12,1743.9691,1742.0926,0.0,-0.003226,0.990367,41.7384,False,False
13,1752.5949,1742.5091,1e-06,-0.003466,0.990486,41.7434,False,False
14,1754.1911,1739.5902,0.0,-0.001785,0.989656,41.7084,False,False
15,1748.1305,1736.9759,0.0,-0.000279,0.988912,41.677,False,False
16,1746.2358,1743.1187,0.0,-0.003817,0.990659,41.7507,False,False
17,1758.3153,1749.6463,0.0,-0.007576,0.992512,41.8288,False,False
18,1749.9199,1741.5588,0.0,-0.002919,0.990215,41.732,False,False
19,1741.8992,1736.6761,0.0,-0.000107,0.988826,41.6734,True,False
20,1742.2061,1747.1585,0.0,-0.006143,0.991806,41.799,False,False
21,1742.4945,1740.1538,0.0,-0.00211,0.989816,41.7151,False,False
22,1743.7022,1742.4877,0.0,-0.003454,0.99048,41.7431,False,False
23,1743.9935,1741.8079,0.0,-0.003062,0.990286,41.735,False,False
24,1746.2534,1749.0844,0.0,-0.007252,0.992353,41.8221,False,False
25,1736.3881,1757.1288,0.0,-0.011885,0.994632,41.9181,False,False
26,1742.5466,1739.1366,0.0,-0.001524,0.989527,41.703,False,False
27,1746.5367,1768.0525,0.0,-0.018176,0.997719,42.0482,False,False
28,1746.1873,1748.2507,0.0,-0.006772,0.992116,41.8121,False,False
29,1737.8041,1738.8183,0.0,-0.00134,0.989436,41.6991,False,False
30,1737.5807,1751.6208,0.0,-0.008713,0.993072,41.8524,False,False
31,1748.6197,1766.8486,0.0,-0.017482,0.997379,42.0339,False,False
32,1750.6853,1738.9152,0.0,-0.001396,0.989464,41.7003,False,False
33,1742.9087,1755.7599,0.0,-0.011097,0.994244,41.9018,False,False
34,1742.5067,1744.2883,0.0,-0.00449,0.990991,41.7647,False,True
