epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,82.3655,68.0635,6e-06,-2.49481,1.848454,77.9019,True,False
2,56.9193,42.9054,3e-06,-0.293816,1.124691,47.3994,True,False
3,38.3009,35.7777,3e-06,-0.101354,1.037672,43.732,True,False
4,34.8855,35.933,3e-06,-0.280801,1.119019,47.1603,False,False
5,34.7641,35.9733,3e-06,-0.296848,1.126008,47.4549,False,False
6,34.8925,35.9532,3e-06,-0.288898,1.122551,47.3092,False,False
7,34.8204,36.0585,4e-06,-0.328632,1.139723,48.0329,False,False
8,34.829,35.9589,3e-06,-0.291148,1.12353,47.3505,False,False
9,34.7933,35.9357,3e-06,-0.282058,1.119569,47.1835,False,False
10,34.7838,35.8066,0.000433,-0.223619,1.093755,46.0956,False,False
11,34.789,34.1576,0.061047,-0.123751,1.048171,44.1745,True,False
12,21.5456,17.6344,0.96476,0.655087,0.5807,24.4732,True,False
13,14.5257,11.6062,0.922005,0.806921,0.434475,18.3107,True,False
14,13.6143,13.4051,0.973193,0.812187,0.428509,18.0592,False,False
15,13.0331,11.1473,0.938219,0.823605,0.415278,17.5016,True,False
16,12.5276,10.1037,0.988701,0.852028,0.380353,16.0297,True,False
17,11.9968,11.2274,1.007822,0.819832,0.419697,17.6879,False,False
18,11.9673,9.6807,0.974666,0.843456,0.391215,16.4875,True,False
19,11.8125,10.282,0.898364,0.865594,0.362498,15.2772,False,False
20,11.7439,10.4524,0.935824,0.825605,0.412918,17.4022,False,False
21,11.6747,10.0773,0.95527,0.835127,0.401487,16.9204,False,False
22,11.2682,11.7944,0.95479,0.820111,0.419371,17.6741,False,False
23,11.352,9.2227,0.964124,0.879608,0.34308,14.4589,True,False
24,11.0834,8.8478,0.99845,0.878237,0.345029,14.541,True,False
25,11.1298,9.4451,0.950074,0.888064,0.330813,13.9419,False,False
26,10.7589,9.2158,0.978517,0.883517,0.337464,14.2222,False,False
27,10.7156,9.4908,0.953551,0.860862,0.368824,15.5439,False,False
28,11.0555,9.6251,0.945301,0.88011,0.342364,14.4287,False,False
29,10.6507,9.1726,0.995748,0.886085,0.333724,14.0646,False,False
30,10.6511,9.0047,0.973948,0.885862,0.33405,14.0783,False,False
31,10.442,9.3223,0.941089,0.877977,0.345397,14.5565,False,False
32,10.8926,9.1811,0.975678,0.89326,0.323044,13.6145,False,False
33,10.4525,9.2285,0.951232,0.88223,0.339323,14.3006,False,False
34,10.5874,8.7507,0.954776,0.889682,0.328413,13.8408,True,False
35,10.3028,8.5551,0.987302,0.892725,0.323852,13.6485,True,False
36,10.3585,8.5816,1.020105,0.890637,0.326988,13.7807,False,False
37,10.3858,9.0775,0.981946,0.900114,0.3125,13.1701,False,False
38,10.6512,8.9963,0.962607,0.888843,0.329659,13.8933,False,False
39,10.0695,10.0446,0.927658,0.86845,0.358626,15.1141,False,False
40,10.2062,8.4108,0.982813,0.894893,0.320563,13.5099,True,False
41,10.2368,9.4635,0.982676,0.850905,0.381794,16.0904,False,False
42,10.3919,8.5358,0.998787,0.891687,0.325414,13.7144,False,False
43,9.9826,9.155,0.955075,0.895562,0.31954,13.4668,False,False
44,10.2228,8.7252,0.990364,0.892068,0.324841,13.6902,False,False
45,10.0329,8.238,0.979204,0.903389,0.307333,12.9524,True,False
46,10.0065,9.5013,0.944514,0.886303,0.333404,14.0511,False,False
47,10.0263,8.6239,0.991312,0.892082,0.32482,13.6893,False,False
48,9.7798,8.2205,0.984589,0.899677,0.313183,13.1989,True,False
49,9.8217,9.7691,0.961862,0.869647,0.356991,15.0452,False,False
50,9.9872,8.46,0.974756,0.887316,0.331915,13.9884,False,False
51,9.7815,9.5622,0.953946,0.86469,0.363715,15.3286,False,False
52,9.9992,8.0858,0.981903,0.897794,0.316108,13.3222,True,False
53,9.6609,8.339,0.99471,0.895567,0.319533,13.4665,False,False
54,9.5065,8.2698,0.976634,0.911386,0.29434,12.4048,False,False
55,9.5023,8.5905,0.993184,0.889586,0.328556,13.8468,False,False
56,9.2268,7.2587,0.987881,0.91725,0.284434,11.9873,True,False
57,9.344,8.0281,0.997012,0.903434,0.307262,12.9494,False,False
58,9.2783,8.7482,0.981565,0.888013,0.330888,13.9451,False,False
59,9.2802,8.7169,0.99391,0.897927,0.315901,13.3135,False,False
60,9.4115,8.3617,0.988442,0.910801,0.295308,12.4456,False,False
61,9.3173,8.012,0.978571,0.897582,0.316436,13.336,False,False
62,9.177,8.849,0.94923,0.89003,0.327894,13.8189,False,False
63,9.2652,8.4454,0.980104,0.898868,0.314442,13.252,False,False
64,9.1638,7.9288,0.976499,0.914306,0.289449,12.1986,False,False
65,9.1361,7.8233,1.008291,0.904584,0.305428,12.8721,False,False
66,8.9466,7.7797,0.999561,0.903703,0.306834,12.9313,False,False
67,9.0549,8.0453,0.965572,0.908337,0.29936,12.6163,False,False
68,8.8345,8.425,0.960866,0.895806,0.319167,13.4511,False,False
69,8.8907,7.2808,0.999503,0.907658,0.300466,12.663,False,False
70,8.8049,8.7806,0.953039,0.894858,0.320615,13.5121,False,False
71,8.866,8.2829,0.947764,0.908682,0.298796,12.5926,False,True
