epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,1569.5597,1252.0545,0.201654,0.278974,0.8396,35.3844,True,False
2,803.4061,495.5664,0.634186,0.714616,0.528216,22.2613,True,False
3,363.9537,325.3711,0.887285,0.812627,0.428006,18.038,True,False
4,274.3447,359.6062,0.91972,0.792912,0.44996,18.9633,False,False
5,242.0196,222.2004,0.918458,0.872041,0.353698,14.9064,True,False
6,230.3779,213.5584,0.910393,0.877017,0.346752,14.6136,True,False
7,216.8515,220.3907,0.896681,0.873083,0.352255,14.8456,False,False
8,213.9172,231.537,0.870902,0.866664,0.361053,15.2163,False,False
9,205.0004,198.954,0.944295,0.885428,0.334686,14.1051,True,False
10,195.6382,225.119,0.908354,0.87036,0.356014,15.004,False,False
11,196.1041,193.6969,0.94277,0.888455,0.330234,13.9175,True,False
12,184.4082,213.6481,0.906696,0.876966,0.346825,14.6167,False,False
13,179.3167,266.6185,0.896456,0.846461,0.387441,16.3285,False,False
14,184.5726,190.6757,0.921607,0.890195,0.327649,13.8085,True,False
15,171.8716,169.6109,0.939551,0.902325,0.309021,13.0235,True,False
16,162.2918,267.4788,0.938202,0.845966,0.388066,16.3548,False,False
17,169.4569,152.8963,0.990075,0.911951,0.293399,12.3651,True,False
18,158.4438,177.092,0.917655,0.898017,0.315762,13.3076,False,False
19,159.9665,157.0047,0.961147,0.909585,0.297315,12.5302,False,False
20,155.2668,157.4374,1.003316,0.909336,0.297725,12.5474,False,False
21,148.4743,146.8678,0.97699,0.915423,0.287557,12.1189,True,False
22,149.1944,186.1004,0.892623,0.89283,0.323694,13.6419,False,False
23,149.6516,159.3828,0.933989,0.908216,0.299558,12.6247,False,False
24,142.953,147.8326,0.980792,0.914867,0.2885,12.1586,False,False
25,148.5806,153.2822,0.937334,0.911729,0.293769,12.3807,False,False
26,144.601,155.5208,0.967785,0.91044,0.295907,12.4708,False,False
27,142.5694,165.9057,0.952406,0.904459,0.305627,12.8804,False,False
28,140.8131,166.9306,0.965626,0.903869,0.306569,12.9202,False,False
29,142.2225,177.8162,0.977811,0.8976,0.316407,13.3348,False,False
30,141.0626,157.1315,0.928327,0.909512,0.297435,12.5352,False,False
31,137.9244,129.089,0.956136,0.925661,0.269591,11.3617,True,False
32,139.9881,134.8341,0.956289,0.922353,0.275525,11.6118,False,False
33,132.513,149.4913,0.971529,0.913912,0.290114,12.2267,False,False
34,136.7687,211.1994,0.9201,0.878376,0.344832,14.5327,False,False
35,135.1393,143.7262,0.954363,0.917232,0.284465,11.9886,False,False
36,126.7868,176.1551,0.99235,0.898557,0.314926,13.2723,False,False
37,140.3904,153.7055,1.023724,0.911485,0.294175,12.3978,False,False
38,130.781,145.0308,0.974673,0.916481,0.285753,12.0429,False,False
39,128.8289,160.023,0.930703,0.907847,0.300159,12.65,False,False
40,134.5665,144.6534,0.965301,0.916698,0.285381,12.0272,False,False
41,129.507,151.1653,0.965089,0.912948,0.291734,12.2949,False,False
42,134.2886,137.2025,0.958068,0.920989,0.277934,11.7133,False,False
43,121.8549,159.7914,0.964367,0.90798,0.299942,12.6409,False,False
44,123.9429,153.6264,0.950093,0.911531,0.294099,12.3946,False,False
45,124.2528,167.1058,0.978646,0.903768,0.30673,12.9269,False,False
46,130.4309,163.4412,0.921561,0.905878,0.303348,12.7844,False,True
