epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,1574.6668,1274.9226,0.236425,0.265805,0.847232,35.7061,True,False
2,819.5845,455.9556,0.678406,0.737427,0.506666,21.3531,True,False
3,426.5076,421.439,0.87241,0.757304,0.487111,20.529,True,False
4,334.3738,270.0627,0.90511,0.844478,0.389936,16.4336,True,False
5,276.1384,342.8714,0.968185,0.802549,0.439366,18.5168,False,False
6,271.4112,241.8977,0.965983,0.860697,0.369043,15.5531,True,False
7,248.9325,225.0362,0.935602,0.870407,0.355948,15.0012,True,False
8,237.0638,246.7436,0.929796,0.857907,0.372721,15.7081,False,False
9,237.5731,212.3975,0.932807,0.877686,0.345808,14.5739,True,False
10,217.0969,212.1003,0.94767,0.877857,0.345566,14.5637,True,False
11,224.2357,223.7478,0.879423,0.871149,0.354928,14.9582,False,False
12,208.972,195.4399,0.964106,0.887451,0.331717,13.98,True,False
13,200.3358,208.8716,0.924035,0.879716,0.342926,14.4524,False,False
14,199.3023,223.504,1.00778,0.87129,0.354734,14.9501,False,False
15,191.4978,191.2464,0.917735,0.889866,0.328139,13.8292,True,False
16,186.7971,190.0952,0.900416,0.890529,0.327149,13.7875,True,False
17,186.6789,192.9112,0.906265,0.888907,0.329564,13.8892,False,False
18,180.1534,189.3908,0.952956,0.890935,0.326543,13.7619,True,False
19,181.2978,162.9466,0.91908,0.906163,0.302889,12.7651,True,False
20,180.1941,184.4002,0.992177,0.893809,0.322212,13.5794,False,False
21,172.2778,161.4188,0.967691,0.907043,0.301466,12.7051,True,False
22,162.3173,202.8213,0.94291,0.8832,0.337923,14.2415,False,False
23,172.5326,158.7489,0.944759,0.908581,0.298962,12.5996,True,False
24,160.5845,152.263,0.976096,0.912316,0.292791,12.3395,True,False
25,160.0064,153.4605,0.978096,0.911626,0.29394,12.3879,False,False
26,154.5174,146.9448,0.940175,0.915378,0.287632,12.1221,True,False
27,148.1157,167.5734,0.96344,0.903499,0.307159,12.945,False,False
28,147.4605,161.1625,0.965772,0.907191,0.301226,12.695,False,False
29,143.9871,169.0395,0.94689,0.902655,0.3085,13.0015,False,False
30,141.1181,139.6422,0.953511,0.919584,0.280394,11.817,True,False
31,148.1421,153.2098,0.942225,0.91177,0.2937,12.3778,False,False
32,143.5065,140.1209,0.93102,0.919308,0.280874,11.8373,False,False
33,142.8711,156.5335,0.957782,0.909856,0.296869,12.5113,False,False
34,139.4259,171.9917,0.917638,0.900954,0.311182,13.1146,False,False
35,152.0919,158.2945,0.966652,0.908842,0.298534,12.5815,False,False
36,138.8707,139.0204,0.989907,0.919942,0.279769,11.7907,True,False
37,136.4759,164.8987,0.968092,0.905039,0.304698,12.8413,False,False
38,136.3161,134.4687,0.936016,0.922563,0.275151,11.5961,True,False
39,136.6368,181.2801,0.937874,0.895606,0.319474,13.464,False,False
40,129.9048,129.1716,0.967728,0.925613,0.269677,11.3654,True,False
41,134.4646,166.9209,0.929638,0.903875,0.30656,12.9198,False,False
42,134.6101,141.1723,0.956927,0.918703,0.281926,11.8816,False,False
43,127.8393,161.066,0.934751,0.907246,0.301136,12.6912,False,False
44,130.6417,143.432,0.953594,0.917401,0.284173,11.9763,False,False
45,130.1653,146.8905,0.946229,0.91541,0.287579,12.1198,False,False
46,130.7511,159.5148,0.912618,0.90814,0.299682,12.6299,False,False
47,130.6963,152.384,0.96907,0.912246,0.292907,12.3444,False,False
48,131.9993,134.0598,0.946846,0.922798,0.274732,11.5784,False,False
49,126.9851,154.6436,0.966109,0.910945,0.295071,12.4356,False,False
50,127.9986,157.1503,0.925031,0.909501,0.297453,12.536,False,False
51,127.9402,153.4936,0.930376,0.911607,0.293972,12.3893,False,False
52,126.2998,154.9597,0.95125,0.910763,0.295372,12.4483,False,False
53,124.9046,145.7817,0.969957,0.916048,0.286492,12.074,False,False
54,125.8369,168.7556,0.934109,0.902818,0.30824,12.9906,False,False
55,121.6636,196.433,0.899777,0.886879,0.332558,14.0155,False,True
