epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,1635.0753,1318.6268,0.211101,0.240637,0.861631,36.3129,True,False
2,1718.3434,1722.9536,0.011576,0.007796,0.984912,41.5085,False,False
3,1395.0262,1001.7272,0.408907,0.423131,0.750992,31.6501,True,False
4,711.3528,454.2576,0.75492,0.738405,0.505722,21.3133,True,False
5,470.2136,524.5964,0.73879,0.697899,0.543467,22.9041,False,False
6,396.2255,405.5132,0.899514,0.766475,0.477819,20.1374,True,False
7,348.846,360.7316,0.898314,0.792264,0.450664,18.9929,True,False
8,308.1068,293.5449,0.894669,0.830955,0.406535,17.1332,True,False
9,265.1403,396.3745,0.88025,0.771738,0.472404,19.9092,False,False
10,279.1657,230.1144,0.947333,0.867483,0.359942,15.1695,True,False
11,266.3835,232.574,0.898842,0.866067,0.361861,15.2504,False,False
12,242.8571,254.6715,0.908214,0.853341,0.378661,15.9584,False,False
13,230.6669,265.5502,0.955832,0.847077,0.386664,16.2957,False,False
14,228.4408,248.377,0.956908,0.856966,0.373952,15.76,False,False
15,216.5608,283.4624,0.917976,0.836761,0.399492,16.8363,False,False
16,228.6156,236.9324,0.914574,0.863557,0.365235,15.3926,False,False
17,206.0172,192.3752,0.996562,0.889216,0.329106,13.8699,True,False
18,206.1073,236.8764,0.866072,0.863589,0.365192,15.3908,False,False
19,202.1374,247.6746,0.981556,0.857371,0.373423,15.7377,False,False
20,197.5818,180.6503,0.937636,0.895968,0.318919,13.4406,True,False
21,191.661,174.5108,0.947542,0.899504,0.313452,13.2103,True,False
22,191.0373,184.9804,0.919724,0.893475,0.322718,13.6007,False,False
23,188.6285,182.8644,0.987183,0.894693,0.320867,13.5227,False,False
24,186.8889,184.572,0.980366,0.89371,0.322362,13.5857,False,False
25,181.2224,261.795,0.948298,0.849239,0.38392,16.1801,False,False
26,180.5774,168.6521,0.945342,0.902878,0.308146,12.9866,True,False
27,176.3845,165.9676,0.945877,0.904424,0.305684,12.8828,True,False
28,174.5094,190.6714,0.949132,0.890197,0.327645,13.8084,False,False
29,170.0979,228.7178,0.920296,0.868287,0.358848,15.1234,False,False
30,166.9245,182.9384,0.973714,0.894651,0.320932,13.5255,False,False
31,163.9658,159.4073,1.003497,0.908201,0.299581,12.6257,True,False
32,160.5081,160.4021,0.995554,0.907629,0.300515,12.665,False,False
33,175.2277,172.4895,0.97527,0.900668,0.311632,13.1335,False,False
34,158.5589,158.5507,0.960695,0.908695,0.298775,12.5917,True,False
35,165.3252,158.2069,0.966437,0.908893,0.298451,12.578,True,False
36,154.3089,192.078,0.967789,0.889387,0.328851,13.8592,False,False
37,153.1758,157.8141,1.003486,0.909119,0.29808,12.5624,True,False
38,157.5984,173.0332,0.921008,0.900355,0.312123,13.1542,False,False
39,154.0886,149.5801,1.01223,0.913861,0.2902,12.2303,True,False
40,156.4709,152.1972,0.960218,0.912354,0.292728,12.3368,False,False
41,147.7222,154.7219,0.975751,0.9109,0.295146,12.4387,False,False
42,149.1666,172.5335,0.962545,0.900642,0.311672,13.1352,False,False
43,148.522,172.3161,0.903216,0.900768,0.311475,13.1269,False,False
44,145.5865,142.6447,0.937569,0.917855,0.283393,11.9434,True,False
45,141.2675,163.4722,0.999303,0.905861,0.303377,12.7856,False,False
46,141.7538,145.1664,0.958451,0.916402,0.285886,12.0485,False,False
47,142.0378,208.3235,0.918203,0.880032,0.342476,14.4334,False,False
48,142.2019,171.1297,0.984269,0.901451,0.310401,13.0817,False,False
49,149.9277,146.7563,0.974965,0.915487,0.287448,12.1143,False,False
50,143.6735,133.6309,0.971981,0.923045,0.274293,11.5599,True,False
51,136.7451,159.9,0.975466,0.907918,0.300044,12.6452,False,False
52,140.9427,146.3875,0.937586,0.915699,0.287086,12.0991,False,False
53,141.1585,134.2997,0.986179,0.92266,0.274978,11.5888,False,False
54,131.5988,134.9541,0.994949,0.922283,0.275647,11.617,False,False
55,135.5853,188.4565,0.921814,0.891473,0.325736,13.7279,False,False
56,138.1032,147.6023,0.934202,0.915,0.288275,12.1492,False,False
57,132.5237,149.6519,0.959979,0.913819,0.29027,12.2332,False,False
58,133.0919,152.623,0.979578,0.912108,0.293137,12.3541,False,False
59,138.3354,138.0205,0.965011,0.920518,0.278761,11.7482,False,False
60,130.9868,149.3031,0.974481,0.91402,0.289931,12.219,False,False
61,132.2447,157.5984,0.956945,0.909243,0.297877,12.5538,False,False
62,129.8576,208.0557,1.005673,0.880186,0.342255,14.4241,False,False
63,133.8954,146.4644,0.972764,0.915655,0.287162,12.1022,False,False
64,130.6581,146.4189,0.931492,0.915681,0.287117,12.1004,False,False
65,132.5325,141.0778,0.918055,0.918757,0.281832,11.8776,False,True
