epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8904.6172,7064.4007,4e-06,-3.068205,1.994336,84.05,True,False
2,5577.2709,3520.1666,2e-06,-1.027173,1.407804,59.331,True,False
3,2635.6601,1871.6941,1e-06,-0.07786,1.026545,43.2631,True,False
4,1792.5718,1736.8458,1e-06,-0.000205,0.988875,41.6755,True,False
5,1744.5901,1741.9272,1e-06,-0.003131,0.99032,41.7364,False,False
6,1749.8914,1742.1413,1e-06,-0.003254,0.990381,41.739,False,False
7,1748.7143,1741.8527,1e-06,-0.003088,0.990299,41.7355,False,False
8,1743.5769,1740.9273,1e-06,-0.002555,0.990036,41.7244,False,False
9,1742.7949,1741.3051,1e-06,-0.002772,0.990143,41.7289,False,False
10,1744.5435,1740.2421,1e-06,-0.00216,0.989841,41.7162,False,False
11,1745.1694,1741.3827,1e-06,-0.002817,0.990165,41.7299,False,False
12,1744.3144,1741.1317,1e-06,-0.002673,0.990094,41.7269,False,False
13,1735.2894,1742.292,1e-06,-0.003341,0.990424,41.7408,False,False
14,1747.8169,1741.4931,1e-06,-0.002881,0.990197,41.7312,False,True
