epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8485.522874,6045.106804,9e-06,-2.48122,1.844857,77.7503,True,False
2,4137.297415,2234.398744,4e-06,-0.286732,1.121608,47.2694,True,False
3,1889.252162,1737.219015,3e-06,-0.000419,0.988981,41.68,True,False
4,1737.309255,1740.260428,3e-06,-0.002171,0.989846,41.7164,False,False
5,1736.71989,1741.504641,3e-06,-0.002887,0.9902,41.7313,False,False
6,1740.053171,1741.971733,3e-06,-0.003156,0.990333,41.7369,False,False
7,1745.058941,1743.989708,3e-06,-0.004319,0.990906,41.7611,False,False
8,1739.891684,1741.07163,3e-06,-0.002638,0.990077,41.7262,False,False
9,1738.350562,1747.441384,3e-06,-0.006306,0.991886,41.8024,False,False
10,1735.010994,1739.355503,3e-06,-0.00165,0.989589,41.7056,False,False
11,1740.745014,1743.306118,3e-06,-0.003925,0.990712,41.7529,False,False
12,1741.938182,1740.030788,2e-06,-0.002039,0.989781,41.7137,False,False
13,1743.60283,1740.667515,2e-06,-0.002405,0.989962,41.7213,False,False
14,1743.381144,1742.062364,2e-06,-0.003209,0.990359,41.738,False,False
15,1739.990506,1740.679029,2e-06,-0.002412,0.989965,41.7214,False,False
16,1736.309305,1745.083901,2e-06,-0.004949,0.991217,41.7742,False,False
17,1737.727922,1738.938314,2e-06,-0.00141,0.98947,41.7006,False,False
18,1731.055421,1747.113694,2e-06,-0.006117,0.991793,41.7985,False,True
