epoch,tr_loss,va_loss,va_PDR,va_R2,va_RMSE,stopped
34,239.5903,190.5054,0.938117,0.890293,13.8024,False
35,244.4133,209.1247,0.95728,0.879571,14.4611,False
36,234.3135,190.3785,0.921411,0.890366,13.7978,False
37,235.8084,190.5559,0.91815,0.890264,13.8042,False
38,240.6231,195.7404,0.908831,0.887278,13.9907,False
39,223.2257,192.2667,0.90209,0.889279,13.866,False
40,229.0599,200.165,0.976101,0.88473,14.148,False
41,222.2055,190.5222,0.963984,0.890283,13.803,False
42,224.837,182.8038,0.935425,0.894728,13.5205,False
43,225.3056,205.3434,0.943528,0.881748,14.3298,False
44,221.634,227.889,0.961394,0.868765,15.096,False
45,214.5546,178.5566,0.969157,0.897174,13.3625,False
46,216.1043,188.6325,0.932493,0.891371,13.7344,False
47,214.0096,187.1263,0.961196,0.892239,13.6794,False
48,217.4054,164.8105,0.958371,0.90509,12.8379,False
49,209.0235,202.9215,0.961551,0.883143,14.245,False
50,212.7618,191.1477,0.904658,0.889923,13.8256,False
51,204.0633,183.1814,0.930871,0.894511,13.5345,False
52,204.906,199.3264,0.954667,0.885213,14.1183,False
53,204.7864,199.3586,0.923324,0.885195,14.1194,False
54,204.0626,164.4526,0.962216,0.905296,12.8239,False
55,201.2018,171.3047,0.916605,0.90135,13.0883,False
56,200.2225,178.7357,0.933066,0.897071,13.3692,False
57,197.1516,160.4405,0.910805,0.907606,12.6665,False
58,197.7161,184.6337,0.920421,0.893674,13.588,False
59,195.9002,184.5449,0.93669,0.893725,13.5847,False
60,200.1324,179.3227,0.956302,0.896733,13.3911,False
61,191.1345,182.1686,0.896368,0.895094,13.497,False
62,201.5042,158.7671,0.935964,0.90857,12.6003,False
63,189.2582,148.6442,0.964266,0.9144,12.192,False
64,186.1399,167.1701,0.9354,0.903731,12.9294,False
65,187.1314,156.6311,0.968112,0.9098,12.5152,False
66,185.7225,196.1792,0.965765,0.887025,14.0064,False
67,191.4288,150.8213,0.966434,0.913146,12.2809,False
68,178.7237,180.4188,0.923509,0.896101,13.432,False
69,177.4911,187.9392,0.957167,0.891771,13.7091,False
70,189.0673,148.9509,0.945548,0.914223,12.2045,False
71,185.0785,185.3038,0.919189,0.893288,13.6126,False
72,183.0069,162.9177,0.945932,0.90618,12.7639,False
73,183.74,166.7099,0.91704,0.903996,12.9116,False
74,180.7857,160.6561,0.956299,0.907482,12.675,False
75,178.3727,161.5527,0.952088,0.906966,12.7103,False
76,170.4436,137.4679,0.955998,0.920836,11.7247,False
77,171.0896,147.3418,0.92269,0.91515,12.1384,False
78,168.7613,146.8944,0.932738,0.915407,12.12,False
79,171.9876,142.53,0.986795,0.917921,11.9386,False
80,172.6241,151.7115,0.941608,0.912633,12.3171,False
81,168.9942,164.1782,0.98085,0.905454,12.8132,False
82,167.9244,156.9226,0.950033,0.909632,12.5269,False
83,169.6206,134.1289,0.937866,0.922759,11.5814,False
84,164.5806,160.9181,0.961708,0.907331,12.6854,False
85,165.8225,137.366,0.930018,0.920894,11.7203,False
86,163.7563,160.0409,0.974074,0.907837,12.6507,False
87,158.3308,135.8066,0.963097,0.921792,11.6536,False
88,161.8672,150.8554,0.959602,0.913126,12.2823,False
89,158.2622,180.7671,0.944926,0.895901,13.445,False
90,157.9982,145.5417,0.934559,0.916186,12.0641,False
91,162.101,131.2501,0.956441,0.924416,11.4564,False
92,156.1946,133.5737,0.967476,0.923078,11.5574,False
93,159.2984,147.0061,0.959157,0.915343,12.1246,False
94,151.4306,169.509,0.973689,0.902384,13.0196,False
95,154.6433,133.6796,0.988832,0.923017,11.562,False
96,157.7413,136.1362,0.933965,0.921603,11.6677,False
97,152.0489,143.7465,0.969091,0.91722,11.9894,False
98,148.9761,168.2782,0.964107,0.903093,12.9722,False
99,151.9265,142.9257,0.945193,0.917693,11.9552,False
100,148.2215,141.2411,0.952944,0.918663,11.8845,False
101,141.6506,139.8731,0.987334,0.919451,11.8268,False
102,149.2372,140.1739,0.945318,0.919277,11.8395,False
103,150.6934,145.8014,0.975487,0.916037,12.0748,False
104,142.2092,144.3446,0.984849,0.916876,12.0144,False
105,148.0115,146.2815,0.915128,0.91576,12.0947,False
106,142.1645,145.8633,0.956611,0.916001,12.0774,True
