epoch,tr_loss,va_loss,va_PDR,va_R2,va_RMSE,stopped
69,173.3742,151.1862,0.976812,0.912936,12.2958,False
70,178.9142,172.8997,0.973372,0.900432,13.1491,False
71,176.5517,173.0139,0.979354,0.900366,13.1535,False
72,173.561,161.1267,0.945775,0.907211,12.6936,False
73,170.7814,163.581,0.968076,0.905798,12.7899,False
74,169.9231,171.4088,0.984904,0.90129,13.0923,False
75,169.5967,172.4206,0.95674,0.900707,13.1309,False
76,170.4638,172.4487,0.956264,0.900691,13.132,False
77,175.5483,148.2151,0.94646,0.914647,12.1744,False
78,167.8718,154.8201,0.96599,0.910843,12.4427,False
79,163.0963,151.0369,0.975325,0.913022,12.2897,False
80,166.7277,156.9295,0.970264,0.909628,12.5272,False
81,164.7071,161.312,0.969128,0.907105,12.7009,False
82,165.8807,178.5492,0.968138,0.897178,13.3622,False
83,170.8471,161.3828,0.929161,0.907064,12.7037,False
84,162.0209,168.8715,0.955779,0.902751,12.9951,False
85,164.3632,153.6475,0.967304,0.911518,12.3955,False
86,160.4231,142.968,0.970355,0.917668,11.9569,False
87,163.3798,155.6709,0.973353,0.910353,12.4768,False
88,156.5008,154.715,0.932571,0.910904,12.4384,False
89,160.9418,172.3377,0.960773,0.900755,13.1277,False
90,159.3984,156.4509,0.942273,0.909904,12.508,False
91,163.1032,148.5157,0.95223,0.914474,12.1867,False
92,154.4361,158.1081,0.989412,0.90895,12.5741,False
93,155.3595,174.434,0.949099,0.899548,13.2073,False
94,161.4722,142.4766,0.943512,0.917951,11.9364,False
95,159.8195,149.4228,0.925694,0.913951,12.2239,False
96,157.2365,154.0595,0.986902,0.911281,12.4121,False
97,158.6322,165.1402,0.973241,0.9049,12.8507,False
98,157.6667,136.3937,0.946113,0.921454,11.6788,False
99,157.9281,141.7313,0.964236,0.918381,11.9051,False
100,153.0001,151.3658,0.946993,0.912832,12.3031,False
101,154.5315,153.0516,0.9606,0.911862,12.3714,False
102,151.5539,135.429,0.957727,0.92201,11.6374,False
103,156.4448,147.138,0.934399,0.915267,12.13,False
104,158.5051,145.3846,0.972518,0.916277,12.0576,False
105,154.2362,145.5548,0.954086,0.916179,12.0646,False
106,153.6801,159.7007,0.976031,0.908032,12.6373,False
107,152.5694,137.0464,0.970372,0.921079,11.7067,False
108,149.5302,185.1475,0.919059,0.893378,13.6069,False
109,155.6609,168.0856,0.955694,0.903204,12.9648,False
110,155.4248,158.4658,0.959534,0.908744,12.5883,False
111,152.5777,161.8388,0.95052,0.906801,12.7216,False
112,147.7075,153.2641,0.954696,0.911739,12.38,False
113,151.2217,144.6978,0.97625,0.916672,12.029,False
114,146.9574,137.1467,0.970942,0.921021,11.711,False
115,146.1082,151.5607,0.981098,0.91272,12.311,False
116,150.8097,138.528,0.947481,0.920225,11.7698,False
117,146.4057,156.3187,0.972907,0.90998,12.5027,True
