epoch,tr_loss,va_loss,va_PDR,va_R2,va_RMSE,stopped
1,8727.4231,6813.9512,8e-06,-2.923978,82.5467,False
2,5231.0653,3126.4288,4e-06,-0.800429,55.9145,False
3,2339.6153,1776.8671,3e-06,-0.023252,42.1529,False
4,1754.5038,1740.1778,3e-06,-0.002123,41.7154,False
5,1744.4869,1741.5679,4e-06,-0.002924,41.7321,False
6,1746.3507,1742.3974,4.2e-05,-0.003402,41.742,False
7,1749.0494,1737.7254,0.002129,-0.000711,41.686,False
8,1048.0655,504.6715,0.794973,0.709373,22.4649,False
9,596.7562,473.5238,0.762447,0.72731,21.7606,False
10,515.3722,478.0378,0.89702,0.72471,21.8641,False
11,460.9633,448.775,0.837253,0.741562,21.1843,False
12,407.9733,366.2496,0.787982,0.789086,19.1376,False
13,347.9205,515.0983,0.81732,0.703368,22.6958,False
14,344.9377,259.4614,0.855155,0.850583,16.1078,False
15,307.0032,316.4711,0.921735,0.817752,17.7896,False
16,307.5227,236.7716,0.910527,0.863649,15.3874,False
17,283.0428,234.6378,0.897005,0.864878,15.3179,False
18,277.6223,254.3267,0.930606,0.85354,15.9476,False
19,268.7286,216.5689,0.916309,0.875284,14.7163,False
20,254.0436,241.5964,0.956935,0.860871,15.5434,False
21,265.8613,239.37,0.944737,0.862153,15.4716,False
22,263.1968,269.773,0.906729,0.844645,16.4248,False
23,249.7812,224.9132,0.902736,0.870478,14.9971,False
24,255.871,210.0756,0.922931,0.879023,14.494,False
25,243.3674,210.4148,0.915217,0.878828,14.5057,False
26,232.707,201.4826,0.935227,0.883971,14.1945,False
27,233.6922,202.7538,0.984203,0.883239,14.2392,False
28,227.3451,194.2195,0.944255,0.888154,13.9363,False
29,226.2524,196.9111,0.957098,0.886604,14.0325,False
30,222.5034,195.1537,0.92399,0.887616,13.9697,False
31,219.6622,303.4959,0.863234,0.825225,17.4211,False
32,221.5338,215.6309,0.943953,0.875824,14.6844,False
33,219.1338,185.5021,0.934498,0.893174,13.6199,False
34,212.5033,179.4327,0.931409,0.896669,13.3952,False
35,211.3274,179.6181,0.947425,0.896563,13.4022,False
36,208.1345,179.2642,0.908502,0.896766,13.389,False
37,202.842,176.7298,0.946366,0.898226,13.294,False
38,198.7947,308.7915,0.897101,0.822175,17.5725,False
39,213.5473,196.6819,0.889911,0.886736,14.0243,False
40,201.5002,195.1378,0.967677,0.887625,13.9692,False
41,204.3853,170.0376,0.946856,0.90208,13.0398,False
42,200.6763,233.1522,0.949434,0.865734,15.2693,False
43,210.3614,168.4188,0.978272,0.903012,12.9776,False
44,199.917,162.5525,0.947241,0.90639,12.7496,False
45,186.9922,191.8025,0.939849,0.889546,13.8493,False
46,190.9107,165.4368,0.967763,0.904729,12.8622,False
47,186.2843,175.1737,0.973141,0.899122,13.2353,False
48,187.3901,191.4924,0.923322,0.889724,13.8381,False
49,188.076,158.6997,0.943325,0.908609,12.5976,False
50,188.0671,159.5999,0.969033,0.908091,12.6333,False
51,181.4812,176.9541,0.957268,0.898097,13.3024,False
52,182.7498,155.3021,0.963432,0.910566,12.462,False
53,184.7281,172.294,0.945232,0.90078,13.1261,False
54,178.1545,209.5256,0.957038,0.87934,14.475,False
55,183.4644,179.1003,1.003504,0.896861,13.3828,False
56,175.6608,152.6712,0.939479,0.912081,12.356,False
57,176.148,175.6307,0.94526,0.898859,13.2526,False
58,172.0624,154.0255,0.936917,0.911301,12.4107,False
59,170.1797,156.1076,0.944492,0.910102,12.4943,False
60,173.6532,214.9621,0.957666,0.876209,14.6616,False
61,173.7325,141.6278,0.932018,0.91844,11.9007,False
62,173.4421,166.5338,0.951003,0.904098,12.9048,False
63,164.983,134.6401,0.965789,0.922464,11.6035,False
64,162.9368,141.4879,0.931836,0.918521,11.8949,False
65,167.003,188.2536,0.963639,0.89159,13.7206,False
66,165.9473,177.8013,0.928425,0.897609,13.3342,False
67,169.1742,196.9783,0.984203,0.886565,14.0349,False
68,169.605,148.4679,0.963854,0.914501,12.1847,False
69,159.2066,136.9926,0.924577,0.92111,11.7044,False
70,161.8326,177.8018,0.948807,0.897609,13.3342,False
71,161.9554,167.493,0.944789,0.903545,12.9419,False
72,155.1344,130.7025,0.958689,0.924732,11.4325,False
73,161.7393,155.079,0.986122,0.910694,12.4531,False
74,157.6536,163.8946,0.987802,0.905617,12.8021,False
75,157.4623,165.6792,0.974925,0.90459,12.8716,False
76,161.3386,168.14,0.97168,0.903173,12.9669,False
77,158.7209,149.6085,0.962275,0.913844,12.2315,False
78,154.9477,141.1191,0.926207,0.918733,11.8794,False
79,158.451,148.6215,0.965773,0.914413,12.191,False
80,154.2602,126.1093,0.956814,0.927377,11.2298,False
81,150.3684,143.0631,0.940251,0.917614,11.9609,False
82,149.9176,154.7745,0.9858,0.910869,12.4408,False
83,149.9074,147.0861,0.989843,0.915297,12.1279,False
84,150.1381,135.9271,0.93967,0.921723,11.6588,False
85,146.584,144.3251,0.964179,0.916887,12.0135,False
86,147.0926,153.0922,0.933485,0.911838,12.373,False
87,143.2765,154.2911,0.966483,0.911148,12.4214,False
88,150.6154,149.4377,0.965281,0.913943,12.2245,False
89,150.3792,130.9921,0.972824,0.924565,11.4452,False
90,140.0484,127.9602,0.945559,0.926311,11.3119,False
91,138.8811,157.9235,0.947303,0.909056,12.5668,False
92,137.0926,147.9137,0.961884,0.91482,12.162,False
93,136.7969,139.4473,0.951807,0.919696,11.8088,False
94,137.0338,135.0331,0.936216,0.922238,11.6204,False
95,134.8977,135.4518,0.959643,0.921997,11.6384,True
