epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3023.764,787.8,0.471602,0.545369,0.660797,28.0678,False
2,653.624,459.2818,0.854515,0.734954,0.504545,21.4309,False
3,552.8196,393.0618,0.846422,0.773168,0.466757,19.8258,False
4,502.1472,389.5074,0.863179,0.77522,0.464642,19.7359,False
5,461.73,356.2584,0.911082,0.794407,0.444368,18.8748,False
6,426.5378,306.9078,0.905857,0.822887,0.412443,17.5188,False
7,390.4463,305.959,0.862291,0.823434,0.411805,17.4917,False
8,356.0208,305.2905,0.835058,0.82382,0.411355,17.4726,False
9,332.5094,288.5031,0.865559,0.833508,0.399885,16.9854,False
10,320.2716,284.694,0.842476,0.835706,0.397237,16.8729,False
11,304.9853,290.3443,0.825982,0.832446,0.401159,17.0395,False
12,296.9854,389.1363,0.799672,0.775434,0.46442,19.7265,False
13,288.6654,312.6793,0.826698,0.819556,0.416303,17.6827,False
14,282.3469,283.8554,0.839194,0.83619,0.396651,16.848,False
15,282.067,292.662,0.821321,0.831108,0.402757,17.1074,False
16,277.5204,412.4476,0.799701,0.761981,0.478128,20.3088,False
17,272.7219,364.1046,0.816986,0.789879,0.449235,19.0815,False
18,269.7714,333.4866,0.800541,0.807549,0.429932,18.2616,False
19,270.2893,390.4337,0.789432,0.774685,0.465194,19.7594,False
20,266.9071,401.6436,0.786704,0.768216,0.471825,20.041,False
21,268.0614,360.076,0.787986,0.792204,0.446742,18.9757,False
22,267.9403,403.8106,0.770646,0.766965,0.473096,20.095,False
23,264.2969,383.3598,0.78542,0.778767,0.46096,19.5796,False
24,265.6544,380.5329,0.809974,0.780399,0.459258,19.5073,False
25,262.4405,377.1252,0.778455,0.782365,0.457197,19.4197,False
26,260.7154,394.0733,0.780504,0.772585,0.467357,19.8513,False
27,259.7736,447.3235,0.774444,0.741855,0.497933,21.15,False
28,256.3274,338.2825,0.807775,0.804781,0.433012,18.3925,False
29,258.0147,373.9012,0.783746,0.784226,0.455238,19.3365,True
