epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5754.4105,2537.5725,1e-06,-0.464405,1.185958,50.3743,False
2,1939.5663,1740.0398,1e-06,-0.004158,0.982064,41.7138,False
3,1777.4236,1734.6133,0.000626,-0.001026,0.980531,41.6487,False
4,1318.2382,539.8755,0.771986,0.688444,0.547025,23.2352,False
5,473.9882,301.0754,0.890711,0.826253,0.408505,17.3515,False
6,329.2219,246.1952,0.930208,0.857923,0.369403,15.6906,False
7,306.4333,234.5345,0.944828,0.864653,0.360548,15.3145,False
8,293.0152,225.627,0.936366,0.869793,0.353635,15.0209,False
9,286.3813,292.0453,0.925582,0.831464,0.402333,17.0893,False
10,284.5912,303.5263,0.948322,0.824838,0.410165,17.422,False
11,287.3075,258.9677,0.935404,0.850553,0.378864,16.0925,False
12,276.9035,222.0525,0.930441,0.871856,0.350823,14.9014,False
13,277.8603,228.4631,0.926444,0.868156,0.355851,15.115,False
14,277.59,239.8501,0.950712,0.861585,0.364611,15.4871,False
15,275.4145,276.8282,0.935382,0.840245,0.391711,16.6382,False
16,273.4476,237.0628,0.93504,0.863194,0.362487,15.3968,False
17,273.1153,221.3455,0.926277,0.872264,0.350264,14.8777,False
18,271.7775,230.2433,0.928323,0.867129,0.357235,15.1738,False
19,269.4794,228.4323,0.90304,0.868174,0.355827,15.114,False
20,267.8083,262.8701,0.941949,0.848301,0.381708,16.2133,False
21,264.6299,263.6479,0.93079,0.847852,0.382272,16.2372,False
22,265.8479,235.5966,0.92734,0.86404,0.361364,15.3492,False
23,259.9598,236.5707,0.940731,0.863478,0.36211,15.3809,False
24,262.4304,219.2647,0.975383,0.873465,0.348614,14.8076,False
25,258.8658,232.2337,0.935347,0.865981,0.358776,15.2392,False
26,260.9787,221.9476,0.94987,0.871917,0.35074,14.8979,False
27,259.1711,230.1539,0.944085,0.867181,0.357165,15.1708,False
28,255.3289,230.8724,0.970408,0.866766,0.357722,15.1945,False
29,252.9129,269.6068,0.932016,0.844413,0.386568,16.4197,False
30,250.7709,228.4841,0.946661,0.868144,0.355867,15.1157,False
31,250.5136,242.0434,0.9368,0.860319,0.366275,15.5577,False
32,253.0425,225.2794,0.963121,0.869994,0.353363,15.0093,False
33,246.1041,243.5504,0.916296,0.85945,0.367413,15.6061,False
34,247.1591,242.0612,0.958614,0.860309,0.366288,15.5583,False
35,243.5688,250.1948,0.936821,0.855615,0.372391,15.8175,False
36,240.7968,227.9777,0.939085,0.868437,0.355473,15.0989,False
37,239.9722,246.3849,0.96207,0.857814,0.369545,15.6967,False
38,239.7304,256.9554,0.959812,0.851714,0.377389,16.0298,False
39,237.0597,232.7476,0.956199,0.865684,0.359172,15.2561,True
