epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5573.1099,2341.8374,0.20655,-0.348604,1.148257,48.3925,False
2,2068.7507,1451.6319,0.124347,0.164043,0.904043,38.1003,False
3,807.5149,432.2857,0.840387,0.751058,0.49334,20.7915,False
4,518.8499,411.5745,0.861665,0.762985,0.481376,20.2873,False
5,500.2995,389.7721,0.863376,0.77554,0.468453,19.7426,False
6,484.126,376.8991,0.86476,0.782954,0.460652,19.4139,False
7,468.2583,364.251,0.868063,0.790237,0.452857,19.0854,False
8,464.1105,344.9849,0.874593,0.801332,0.440718,18.5738,False
9,450.7753,332.7272,0.879493,0.808391,0.432817,18.2408,False
10,450.1571,355.6416,0.864542,0.795195,0.447473,18.8585,False
11,431.9969,321.0468,0.874873,0.815117,0.425153,17.9178,False
12,416.8054,307.6555,0.886146,0.822829,0.416191,17.5401,False
13,417.3375,298.0895,0.894502,0.828338,0.40967,17.2653,False
14,403.5615,296.8651,0.900071,0.829043,0.408828,17.2298,False
15,381.9625,268.5783,0.895238,0.845333,0.388863,16.3884,False
16,367.9512,264.5939,0.905591,0.847627,0.385967,16.2663,False
17,352.5524,256.8592,0.923783,0.852081,0.380284,16.0268,False
18,343.2193,237.5611,0.922971,0.863195,0.36572,15.413,False
19,338.6626,244.161,0.902025,0.859394,0.370765,15.6257,False
20,321.5021,255.5526,0.907931,0.852834,0.379316,15.986,False
21,325.1318,224.2501,0.922226,0.87086,0.355326,14.975,False
22,313.4665,221.3525,0.932123,0.872529,0.353023,14.8779,False
23,311.6519,226.267,0.899358,0.869699,0.35692,15.0422,False
24,309.9737,214.5329,0.931562,0.876456,0.347542,14.6469,False
25,297.6802,249.3789,0.897798,0.856389,0.374706,15.7917,False
26,293.1195,211.8854,0.916073,0.877981,0.345391,14.5563,False
27,282.4553,213.8317,0.908501,0.87686,0.346974,14.623,False
28,271.7166,250.1194,0.878182,0.855963,0.375262,15.8152,False
29,266.5909,373.7907,0.850679,0.784744,0.458749,19.3337,False
30,259.2347,251.5916,0.865203,0.855115,0.376365,15.8616,False
31,253.6704,312.573,0.858274,0.819997,0.419504,17.6797,False
32,244.8029,341.0803,0.82948,0.803581,0.438217,18.4684,False
33,242.2078,289.7639,0.842211,0.833132,0.403908,17.0225,False
34,240.2347,272.1793,0.848229,0.843259,0.391461,16.4979,False
35,234.8521,357.2676,0.804928,0.794259,0.448495,18.9015,False
36,229.1431,386.2807,0.812975,0.777551,0.46635,19.654,False
37,229.6002,364.1978,0.789974,0.790268,0.452824,19.084,False
38,225.5517,406.5631,0.803287,0.765871,0.478437,20.1634,False
39,223.38,338.3215,0.794856,0.805169,0.436441,18.3935,False
40,223.5983,344.4053,0.788293,0.801666,0.440348,18.5582,False
41,221.2927,375.4894,0.802427,0.783765,0.45979,19.3775,True
