epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3307.5426,1736.3992,0.09313,-0.001827,0.992964,41.6701,False
2,935.9471,562.8923,0.759289,0.675235,0.565355,23.7254,False
3,500.9244,525.1308,0.822299,0.697022,0.546063,22.9157,False
4,463.7822,496.5906,0.82185,0.713489,0.531017,22.2843,False
5,432.2248,436.1447,0.850082,0.748363,0.49765,20.8841,False
6,405.8288,458.7683,0.859978,0.735311,0.510394,21.4189,False
7,391.2981,404.7548,0.860694,0.766474,0.479407,20.1185,False
8,381.2629,400.7687,0.874003,0.768774,0.477041,20.0192,False
9,366.6963,408.4963,0.878912,0.764315,0.481618,20.2113,False
10,359.7091,385.9801,0.871377,0.777306,0.468157,19.6464,False
11,351.5357,386.2598,0.8828,0.777145,0.468326,19.6535,False
12,343.6681,379.8156,0.865649,0.780863,0.464403,19.4889,False
13,339.9636,375.2061,0.873452,0.783522,0.461577,19.3702,False
14,333.541,374.2029,0.891728,0.784101,0.460959,19.3443,False
15,328.1486,377.2652,0.89162,0.782334,0.462841,19.4233,False
16,324.5378,412.4159,0.894055,0.762054,0.483923,20.308,False
17,322.8814,385.3339,0.888885,0.777679,0.467765,19.6299,False
18,318.4496,366.6469,0.88659,0.788461,0.456281,19.148,False
19,324.1926,390.0808,0.909071,0.77494,0.470637,19.7505,False
20,314.7706,382.8941,0.898222,0.779087,0.466281,19.5677,False
21,311.6762,360.5278,0.882357,0.791991,0.452458,18.9876,False
22,312.275,368.1236,0.909149,0.787609,0.457199,19.1865,False
23,312.603,362.7199,0.908966,0.790726,0.453831,19.0452,False
24,310.039,368.6567,0.917533,0.787301,0.45753,19.2004,False
25,306.3232,394.9789,0.907392,0.772114,0.473583,19.8741,False
26,306.7377,365.3896,0.916139,0.789186,0.455498,19.1152,False
27,306.1924,359.1994,0.901883,0.792757,0.451624,18.9526,False
28,306.9779,355.0123,0.90586,0.795173,0.448984,18.8418,False
29,302.1716,356.1306,0.911698,0.794528,0.44969,18.8714,False
30,304.019,351.6018,0.886302,0.797141,0.446822,18.751,False
31,304.0373,357.0853,0.915674,0.793977,0.450293,18.8967,False
32,302.3186,349.3305,0.910632,0.798451,0.445376,18.6904,False
33,297.0451,360.8333,0.920887,0.791815,0.45265,18.9956,False
34,298.4376,349.8182,0.929763,0.79817,0.445687,18.7034,False
35,296.9334,362.2278,0.907178,0.79101,0.453523,19.0323,False
36,298.1741,379.0497,0.923356,0.781305,0.463935,19.4692,False
37,295.6098,346.2914,0.912166,0.800205,0.443435,18.6089,False
38,294.8357,375.162,0.900771,0.783548,0.461549,19.3691,False
39,292.6969,371.2018,0.913489,0.785833,0.459107,19.2666,False
40,292.3709,344.541,0.899838,0.801215,0.442313,18.5618,False
41,292.1411,342.2685,0.900298,0.802526,0.440851,18.5005,False
42,294.0847,360.1005,0.911597,0.792238,0.45219,18.9763,False
43,288.8928,336.7628,0.911096,0.805702,0.437291,18.3511,False
44,291.5737,351.4654,0.912504,0.79722,0.446735,18.7474,False
45,289.0022,335.8834,0.894116,0.80621,0.43672,18.3271,False
46,286.0444,337.574,0.915856,0.805234,0.437818,18.3732,False
47,288.2872,338.5664,0.926117,0.804662,0.438461,18.4002,False
48,285.1743,334.0343,0.901276,0.807277,0.435516,18.2766,False
49,285.4229,331.3819,0.905651,0.808807,0.433784,18.2039,False
50,284.4466,335.8237,0.901255,0.806244,0.436681,18.3255,False
51,285.0486,329.333,0.904869,0.809989,0.432441,18.1475,False
52,282.8768,327.3846,0.917014,0.811113,0.431159,18.0938,False
53,283.469,330.7659,0.908817,0.809162,0.43338,18.187,False
54,284.593,332.1701,0.897703,0.808352,0.434299,18.2255,False
55,280.8321,328.0876,0.901807,0.810708,0.431622,18.1132,False
56,277.8902,362.0056,0.898887,0.791138,0.453384,19.0264,False
57,277.7737,360.1844,0.881081,0.792189,0.452242,18.9785,False
