epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3641.6931,1947.9462,0.125638,-0.123881,1.051713,44.1355,False
2,1213.6413,610.9564,0.705416,0.647505,0.588998,24.7175,False
3,530.8976,577.132,0.791286,0.66702,0.572462,24.0236,False
4,495.0375,498.6028,0.821109,0.712328,0.532091,22.3294,False
5,449.3921,460.6769,0.856585,0.734209,0.511455,21.4634,False
6,423.464,466.6074,0.86997,0.730788,0.514736,21.6011,False
7,408.7431,417.1385,0.852164,0.759329,0.486686,20.424,False
8,394.4097,407.4003,0.860549,0.764948,0.480972,20.1842,False
9,387.3186,396.3476,0.872975,0.771325,0.474402,19.9085,False
10,375.759,440.5223,0.890762,0.745838,0.500141,20.9886,False
11,366.7442,386.543,0.848651,0.776981,0.468498,19.6607,False
12,365.1986,390.4437,0.880123,0.774731,0.470856,19.7596,False
13,359.7394,377.5705,0.878286,0.782158,0.463029,19.4312,False
14,352.5108,409.4878,0.87885,0.763743,0.482202,20.2358,False
15,345.6564,372.3372,0.886977,0.785177,0.459809,19.296,False
16,342.3912,373.2169,0.880019,0.78467,0.460351,19.3188,False
17,339.6932,369.236,0.890574,0.786967,0.45789,19.2155,False
18,336.8562,378.5662,0.894659,0.781584,0.463639,19.4568,False
19,332.0911,368.2833,0.879033,0.787516,0.457299,19.1907,False
20,333.2809,368.7126,0.873085,0.787269,0.457565,19.2019,False
21,329.8191,385.2768,0.899462,0.777712,0.46773,19.6285,False
22,326.7124,365.8129,0.881094,0.788942,0.455762,19.1262,False
23,325.6255,365.2327,0.896143,0.789277,0.455401,19.1111,False
24,321.7425,371.14,0.884706,0.785868,0.459069,19.265,False
25,324.1178,389.6518,0.899324,0.775188,0.470378,19.7396,False
26,318.9717,363.8009,0.916056,0.790103,0.454507,19.0736,False
27,315.5735,365.8898,0.8834,0.788897,0.45581,19.1282,False
28,314.7284,367.1116,0.921587,0.788192,0.456571,19.1602,False
29,310.5534,383.5471,0.908667,0.77871,0.466679,19.5844,False
30,309.1271,375.9824,0.912943,0.783074,0.462054,19.3903,False
31,307.4916,364.9779,0.875186,0.789424,0.455242,19.1044,False
32,303.8943,381.7538,0.904418,0.779745,0.465587,19.5385,False
33,301.5532,391.9406,0.903377,0.773867,0.471758,19.7975,False
34,298.5422,449.4766,0.880976,0.740671,0.505199,21.2009,False
35,296.2276,429.2085,0.88668,0.752365,0.493677,20.7173,False
36,298.6178,378.0837,0.907712,0.781862,0.463343,19.4444,False
37,295.1154,377.7425,0.883723,0.782059,0.463134,19.4356,False
38,291.4149,437.8318,0.91359,0.74739,0.498612,20.9244,False
39,292.2361,468.7491,0.898466,0.729552,0.515916,21.6506,False
40,289.2187,409.1426,0.880003,0.763942,0.481999,20.2273,False
41,287.9513,468.2897,0.901817,0.729817,0.515663,21.64,True
