epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6023.9596,2032.0507,0.08849,-0.165588,1.065162,45.0783,False
2,1797.6507,1199.8145,0.226201,0.311784,0.818475,34.6383,False
3,952.3555,556.2655,0.745306,0.680925,0.5573,23.5853,False
4,676.6266,457.7662,0.816043,0.737425,0.505557,21.3955,False
5,605.8853,406.7393,0.86019,0.766694,0.476548,20.1678,False
6,559.6199,386.063,0.858548,0.778554,0.464277,19.6485,False
7,536.042,352.1434,0.886129,0.79801,0.443413,18.7655,False
8,501.1994,333.4578,0.851119,0.808728,0.431488,18.2608,False
9,444.4083,264.4623,0.887999,0.848304,0.384264,16.2623,False
10,386.214,244.4436,0.867822,0.859787,0.369435,15.6347,False
11,336.5542,192.7488,0.926819,0.889439,0.328053,13.8834,False
12,317.8264,186.7883,0.930382,0.892858,0.322941,13.6671,False
13,308.8063,218.2742,0.886765,0.874798,0.3491,14.7741,False
14,299.9501,180.6311,0.932269,0.89639,0.317574,13.4399,False
15,287.7203,180.4358,0.959684,0.896502,0.317402,13.4326,False
16,290.4268,180.1324,0.954268,0.896676,0.317135,13.4213,False
17,293.2466,214.1683,0.891204,0.877153,0.345801,14.6345,False
18,295.1626,181.8591,0.970734,0.895685,0.318651,13.4855,False
19,290.1137,174.4094,0.940222,0.899958,0.312057,13.2064,False
20,282.4904,172.7043,0.950146,0.900937,0.310527,13.1417,False
21,283.8529,192.0849,0.909707,0.88982,0.327488,13.8595,False
22,287.872,180.5048,0.91887,0.896462,0.317463,13.4352,False
23,283.2584,171.3708,0.950341,0.901701,0.309326,13.0909,False
24,287.7495,184.0188,0.920079,0.894447,0.320538,13.5654,False
25,281.8883,198.9014,0.902357,0.88591,0.333248,14.1032,False
26,276.4025,174.816,0.923197,0.899725,0.31242,13.2218,False
27,274.2571,166.596,0.964137,0.90444,0.304986,12.9072,False
28,273.0074,176.4973,0.923282,0.898761,0.313919,13.2852,False
29,272.9121,174.8667,0.93292,0.899696,0.312465,13.2237,False
30,280.3377,221.051,0.863717,0.873205,0.351313,14.8678,False
31,278.2576,203.267,0.903966,0.883406,0.336885,14.2572,False
32,275.374,172.8433,0.963206,0.900857,0.310652,13.147,False
33,267.9342,167.6538,0.949915,0.903834,0.305953,12.9481,False
34,269.3376,171.0473,0.92375,0.901887,0.309034,13.0785,False
35,272.0165,171.5233,0.917696,0.901614,0.309464,13.0967,False
36,267.8882,167.2166,0.926171,0.904084,0.305554,12.9312,False
37,270.1953,172.2815,0.920905,0.901179,0.310147,13.1256,False
38,265.4948,195.8026,0.897065,0.887687,0.330642,13.9929,False
39,266.4367,169.4414,0.923355,0.902808,0.30758,13.017,False
40,262.5976,176.2738,0.918535,0.898889,0.31372,13.2768,False
41,258.8567,170.4361,0.916257,0.902238,0.308481,13.0551,False
42,262.6324,178.4567,0.914912,0.897637,0.315657,13.3588,True
