epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6363.9063,3172.0689,0.0,-0.830566,1.325963,56.3211,False
2,2141.1208,1734.666,0.0,-0.001057,0.980546,41.6493,False
3,1779.8957,1736.1956,5e-06,-0.001939,0.980979,41.6677,False
4,1411.8123,524.5927,0.70723,0.697263,0.539227,22.904,False
5,399.7483,363.8951,0.921836,0.79,0.449105,19.076,False
6,318.1714,242.3574,0.899355,0.860138,0.366512,15.5678,False
7,304.6943,243.2974,0.909657,0.859596,0.367222,15.598,False
8,292.318,282.2536,0.966523,0.837115,0.39553,16.8004,False
9,286.7466,228.8075,0.965706,0.867958,0.356119,15.1264,False
10,280.7322,223.6166,0.916168,0.870953,0.352056,14.9538,False
11,279.3962,228.81,0.937299,0.867956,0.356121,15.1265,False
12,280.5005,237.1184,0.941954,0.863162,0.362529,15.3986,False
13,277.7713,251.0307,0.910304,0.855133,0.373013,15.8439,False
14,276.9858,230.89,0.935259,0.866756,0.357736,15.1951,False
15,270.9402,233.4704,0.92257,0.865267,0.35973,15.2797,False
16,272.7134,262.9259,0.960721,0.848268,0.381748,16.215,False
17,272.5252,221.2162,0.922992,0.872339,0.350162,14.8733,False
18,268.701,222.3107,0.92801,0.871707,0.351027,14.9101,False
19,265.3755,225.7887,0.924066,0.8697,0.353762,15.0263,False
20,269.6754,277.2396,0.914705,0.840008,0.392002,16.6505,False
21,268.888,242.9538,0.916542,0.859794,0.366963,15.587,False
22,264.5401,227.5905,0.938638,0.86866,0.355171,15.0861,False
23,265.3789,228.8843,0.939538,0.867913,0.356179,15.1289,False
24,270.0219,259.2317,0.93403,0.8504,0.379057,16.1007,False
25,265.1284,240.5597,0.962252,0.861176,0.36515,15.51,False
26,262.2245,216.9524,0.941321,0.874799,0.346771,14.7293,False
27,262.729,245.6619,0.965024,0.858231,0.369002,15.6736,False
28,260.5094,231.4647,0.930032,0.866424,0.358181,15.214,False
29,261.2143,219.8557,0.945929,0.873124,0.349083,14.8275,False
30,257.7596,225.5427,0.943093,0.869842,0.353569,15.0181,False
31,258.4024,255.8699,0.942477,0.85234,0.376591,15.9959,False
32,255.1257,230.0648,0.951573,0.867232,0.357096,15.1679,False
33,256.4535,236.9772,0.960158,0.863243,0.362421,15.3941,False
34,254.6941,242.6423,0.936258,0.859974,0.366727,15.577,False
35,255.3369,236.2902,0.945064,0.86364,0.361895,15.3717,False
36,252.9847,277.1227,0.921626,0.840076,0.391919,16.647,False
37,250.2524,220.846,0.945295,0.872552,0.349869,14.8609,False
38,245.9568,226.0057,0.918778,0.869575,0.353932,15.0335,False
39,248.1884,226.0659,0.954337,0.86954,0.353979,15.0355,False
40,247.6908,235.9208,0.961593,0.863853,0.361612,15.3597,False
41,246.3754,220.3954,0.95835,0.872812,0.349512,14.8457,True
