epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,2950.9722,561.2582,0.756034,0.676104,0.557752,23.6909,False
2,620.0162,443.874,0.856111,0.743845,0.49601,21.0683,False
3,563.5438,412.8812,0.836969,0.761731,0.47838,20.3195,False
4,508.7642,385.9513,0.867803,0.777272,0.462516,19.6456,False
5,459.5856,337.9252,0.841976,0.804987,0.432783,18.3827,False
6,416.1404,316.7502,0.836216,0.817207,0.419004,17.7975,False
7,377.9022,348.1543,0.798597,0.799084,0.439285,18.6589,False
8,347.3567,323.027,0.804257,0.813585,0.423136,17.973,False
9,328.0877,334.3392,0.802849,0.807057,0.430481,18.2849,False
10,313.4089,345.5723,0.798515,0.800574,0.437653,18.5896,False
11,302.521,424.1715,0.763649,0.755215,0.484876,20.5954,False
12,296.8445,365.8919,0.767999,0.788848,0.450336,19.1283,False
13,288.4112,389.3227,0.774016,0.775326,0.464531,19.7313,False
14,284.6837,405.1486,0.769806,0.766193,0.473879,20.1283,False
15,280.6058,411.319,0.761643,0.762632,0.477474,20.281,False
16,280.759,388.1964,0.765002,0.775976,0.463859,19.7027,False
17,276.5006,436.7599,0.758231,0.747951,0.492019,20.8988,False
18,274.459,390.9126,0.761984,0.774409,0.465479,19.7715,False
19,275.8368,361.6386,0.779123,0.791302,0.447711,19.0168,False
20,269.0615,447.5633,0.740712,0.741716,0.498067,21.1557,False
21,266.6594,379.4695,0.759041,0.781012,0.458615,19.48,True
