epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5847.727,1984.1421,1e-06,-0.144764,1.061439,44.5437,False
2,1772.9484,1734.2284,1e-06,-0.000575,0.992343,41.6441,False
3,1749.1548,1734.5108,1e-06,-0.000738,0.992424,41.6475,False
4,1433.6463,690.3376,0.717489,0.601705,0.626094,26.2743,False
5,443.5567,365.2954,0.893026,0.78924,0.45544,19.1127,False
6,340.691,359.5747,0.90862,0.792541,0.451859,18.9625,False
7,318.2679,322.5358,0.868805,0.813911,0.427955,17.9593,False
8,310.8565,320.8222,0.892994,0.814899,0.426816,17.9115,False
9,304.5207,327.3175,0.964816,0.811152,0.431115,18.0919,False
10,300.0113,312.5558,0.925613,0.819669,0.421282,17.6792,False
11,299.8339,332.8038,0.931516,0.807987,0.434713,18.2429,False
12,293.9177,368.1193,0.913372,0.787611,0.457197,19.1864,False
13,288.3003,309.3267,0.919852,0.821532,0.4191,17.5877,False
14,282.3941,312.4924,0.91445,0.819705,0.421239,17.6775,False
15,282.0952,338.8878,0.901065,0.804476,0.438669,18.4089,False
16,278.361,319.8784,0.92193,0.815444,0.426188,17.8851,False
17,272.7572,342.2219,0.886898,0.802553,0.440821,18.4992,False
18,273.7661,317.473,0.942668,0.816832,0.424583,17.8178,False
19,264.8294,304.0568,0.918836,0.824572,0.415515,17.4372,False
20,257.0175,298.8582,0.923244,0.827572,0.411947,17.2875,False
21,250.0573,298.8787,0.896729,0.82756,0.411961,17.2881,False
22,245.5396,327.4128,0.925968,0.811097,0.431178,18.0946,False
23,242.2381,295.7774,0.938479,0.829349,0.409818,17.1982,False
24,234.8608,288.4903,0.929035,0.833554,0.404738,16.985,False
25,231.9381,296.8549,0.942015,0.828728,0.410564,17.2295,False
26,229.2351,303.8164,0.956686,0.824711,0.41535,17.4303,False
27,229.3055,299.3165,0.941014,0.827307,0.412263,17.3008,False
28,223.8776,281.7882,0.941453,0.83742,0.400009,16.7865,False
29,222.7387,315.3137,0.953824,0.818078,0.423136,17.7571,False
30,219.7249,303.9808,0.96234,0.824616,0.415463,17.435,False
31,219.8413,275.4068,0.954305,0.841102,0.395454,16.5954,False
