epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7838.3565,6856.1928,4e-06,-2.932724,1.956545,82.8021,False
2,5746.3346,4261.1521,1e-06,-1.444204,1.542453,65.2775,False
3,3239.9816,2276.0003,1e-06,-0.305518,1.127287,47.7074,False
4,1992.7579,1768.5285,1e-06,-0.014431,0.993698,42.0539,False
5,1785.249,1743.4418,1e-06,-4.1e-05,0.986625,41.7545,False
6,1769.9147,1743.7675,1e-06,-0.000228,0.986717,41.7584,False
7,1776.2451,1743.5949,1e-06,-0.000129,0.986668,41.7564,False
8,1775.7185,1743.9695,1e-06,-0.000344,0.986774,41.7609,False
9,1771.9504,1743.713,1e-06,-0.000197,0.986702,41.7578,False
10,1779.3369,1743.5741,1e-06,-0.000117,0.986662,41.7561,False
11,1769.1409,1743.8177,1e-06,-0.000257,0.986731,41.759,False
12,1776.7817,1743.4656,1e-06,-5.5e-05,0.986632,41.7548,False
13,1774.6649,1743.6195,1e-06,-0.000143,0.986675,41.7567,False
14,1767.1347,1743.7596,1e-06,-0.000224,0.986715,41.7583,False
15,1770.6259,1743.8627,1e-06,-0.000283,0.986744,41.7596,False
16,1770.669,1743.8281,1e-06,-0.000263,0.986734,41.7592,False
17,1769.0393,1744.055,1e-06,-0.000393,0.986798,41.7619,False
18,1774.4705,1743.6425,1e-06,-0.000156,0.986682,41.7569,False
19,1772.5594,1743.6551,0.0,-0.000164,0.986685,41.7571,False
20,1767.334,1744.1168,0.0,-0.000428,0.986816,41.7626,True
