epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5901.452,2072.1371,0.102799,-0.188582,1.075617,45.5207,False
2,1929.9283,1565.5331,0.075622,0.102008,0.934931,39.5668,False
3,1322.1289,901.615,0.38719,0.482832,0.709511,30.0269,False
4,841.0618,567.3399,0.686576,0.674573,0.562821,23.8189,False
5,688.638,493.1722,0.784871,0.717116,0.524744,22.2075,False
6,633.2155,457.5009,0.806127,0.737577,0.505411,21.3893,False
7,604.6721,430.7316,0.820167,0.752932,0.490401,20.7541,False
8,576.5619,409.4576,0.831934,0.765134,0.478137,20.2351,False
9,549.5359,392.2165,0.83076,0.775024,0.467963,19.8045,False
10,535.8804,371.792,0.847991,0.786739,0.455615,19.2819,False
11,506.5777,354.0296,0.855562,0.796928,0.444599,18.8157,False
12,499.4467,340.9768,0.850679,0.804415,0.436326,18.4656,False
13,483.5194,326.802,0.856081,0.812546,0.42716,18.0777,False
14,467.5808,309.3389,0.871013,0.822563,0.41559,17.588,False
15,450.7718,294.7424,0.868643,0.830935,0.405667,17.1681,False
16,434.2092,280.3699,0.874591,0.839179,0.395653,16.7442,False
17,421.9261,265.9382,0.886668,0.847457,0.385335,16.3076,False
18,400.7414,254.9225,0.88124,0.853776,0.37727,15.9663,False
19,386.9084,236.1244,0.891426,0.864559,0.363094,15.3663,False
20,370.215,222.368,0.89154,0.872449,0.352358,14.912,False
21,355.3834,213.2394,0.894124,0.877685,0.34505,14.6027,False
22,332.0022,196.1054,0.910189,0.887514,0.330897,14.0038,False
23,327.8201,191.0318,0.901667,0.890424,0.326589,13.8214,False
24,310.3752,178.0617,0.918073,0.897863,0.315307,13.344,False
25,300.1307,171.88,0.917421,0.901409,0.309785,13.1103,False
26,283.5289,170.7787,0.942306,0.902041,0.308791,13.0682,False
27,284.9074,161.4221,0.921148,0.907408,0.300213,12.7052,False
28,278.3589,160.4964,0.917909,0.907939,0.299351,12.6687,False
29,275.3178,169.5427,0.941744,0.90275,0.307672,13.0209,False
30,267.5256,159.6501,0.933281,0.908424,0.298561,12.6353,False
31,264.0862,158.2253,0.927246,0.909242,0.297226,12.5788,False
32,261.4962,166.265,0.923862,0.90463,0.304683,12.8944,False
33,261.7287,155.364,0.933086,0.910883,0.294526,12.4645,False
34,260.7052,155.9288,0.932865,0.910559,0.295061,12.4871,False
35,261.4954,156.3206,0.936396,0.910334,0.295431,12.5028,False
36,256.9499,156.2197,0.928079,0.910392,0.295336,12.4988,False
37,255.9266,157.7037,0.930754,0.909541,0.296735,12.558,False
38,254.208,156.8872,0.939595,0.910009,0.295966,12.5255,False
39,254.2246,162.9929,0.939083,0.906507,0.30167,12.7669,False
40,254.8411,160.1025,0.943537,0.908165,0.298984,12.6532,False
41,252.3778,155.1037,0.924741,0.911032,0.294279,12.4541,False
42,261.7627,163.6788,0.924396,0.906114,0.302304,12.7937,False
43,249.3168,153.9477,0.939121,0.911695,0.29318,12.4076,False
44,250.1905,154.2127,0.934911,0.911543,0.293433,12.4182,False
45,249.8393,157.3313,0.933609,0.909754,0.296385,12.5432,False
46,246.1861,156.4186,0.922667,0.910278,0.295524,12.5067,False
47,250.69,175.0304,0.935167,0.899602,0.312612,13.2299,False
48,249.4441,159.0239,0.927352,0.908784,0.297975,12.6105,False
49,247.5219,155.6035,0.927674,0.910746,0.294753,12.4741,False
50,243.7102,168.6423,0.943524,0.903266,0.306854,12.9862,False
51,245.308,154.7966,0.942281,0.911208,0.293988,12.4417,False
52,244.1621,168.2431,0.920703,0.903495,0.30649,12.9709,False
53,245.7593,156.5501,0.929748,0.910203,0.295648,12.512,False
54,242.1319,164.6286,0.939208,0.905569,0.30318,12.8308,False
55,242.5361,153.5977,0.949484,0.911896,0.292847,12.3935,False
56,239.5499,155.4599,0.946547,0.910828,0.294617,12.4684,False
57,241.1279,155.7806,0.932643,0.910644,0.294921,12.4812,False
58,242.7903,158.2022,0.937439,0.909255,0.297204,12.5778,False
59,243.5521,168.3603,0.91214,0.903428,0.306597,12.9754,False
60,239.534,153.8538,0.939123,0.911749,0.293091,12.4038,False
61,239.0232,157.4936,0.931923,0.909661,0.296538,12.5496,False
62,234.1125,167.6533,0.928143,0.903834,0.305953,12.9481,False
63,239.2544,162.4664,0.938614,0.906809,0.301183,12.7462,False
64,235.9125,164.3757,0.943865,0.905714,0.302947,12.8209,False
65,237.1994,155.3067,0.93182,0.910916,0.294472,12.4622,False
66,227.4112,157.9544,0.92722,0.909397,0.296971,12.568,False
67,231.644,155.386,0.942053,0.91087,0.294547,12.4654,False
68,225.8494,162.9263,0.940179,0.906545,0.301609,12.7643,False
69,227.6062,174.1952,0.928484,0.900081,0.311865,13.1983,False
70,224.7072,165.3917,0.928513,0.905131,0.303882,12.8605,True
