epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6117.9658,2745.0985,1e-06,-0.584166,1.2335,52.3937,False
2,1989.1191,1738.6041,1e-06,-0.003329,0.981659,41.6966,False
3,1773.257,1736.7667,1e-06,-0.002269,0.98114,41.6745,False
4,1776.3314,1739.9909,1e-06,-0.00413,0.98205,41.7132,False
5,1773.9045,1740.7699,1e-06,-0.004579,0.98227,41.7225,False
6,1771.1151,1742.4027,1e-06,-0.005521,0.982731,41.7421,False
7,1770.4862,1741.3307,1e-06,-0.004903,0.982428,41.7293,False
8,1773.8281,1737.4959,1e-06,-0.00269,0.981346,41.6833,False
9,1770.9797,1739.5827,1e-06,-0.003894,0.981935,41.7083,False
10,1772.6521,1737.8614,1e-06,-0.002901,0.981449,41.6877,False
11,1778.3527,1742.1006,1e-06,-0.005347,0.982645,41.7385,False
12,1774.4832,1739.0182,4e-06,-0.003568,0.981776,41.7015,False
13,1775.3286,1737.7963,1.8e-05,-0.002863,0.981431,41.6869,False
14,1715.3504,990.9257,0.357139,0.428148,0.741107,31.479,False
15,471.3961,326.7576,0.892727,0.811432,0.425572,18.0764,False
16,361.7943,285.2693,0.9084,0.835374,0.397638,16.8899,False
17,322.939,264.538,0.950726,0.847338,0.382917,16.2646,False
18,313.4808,280.3785,0.954736,0.838197,0.394214,16.7445,False
19,300.8744,237.3376,0.892362,0.863035,0.362697,15.4058,False
20,298.3968,286.4565,0.897219,0.834689,0.398464,16.925,False
21,289.3486,269.2516,0.928638,0.844618,0.386313,16.4089,False
22,289.8996,248.6482,0.9156,0.856508,0.371238,15.7686,False
23,286.5546,244.7564,0.912479,0.858754,0.368322,15.6447,False
24,281.222,242.8986,0.902136,0.859826,0.366921,15.5852,False
25,282.7609,253.6256,0.936909,0.853635,0.374936,15.9256,False
26,278.9706,246.0797,0.930095,0.85799,0.369316,15.6869,False
27,279.1683,234.0435,0.932272,0.864936,0.360171,15.2985,False
28,280.9752,255.2612,0.936568,0.852692,0.376143,15.9769,False
29,279.8904,229.5879,0.938226,0.867507,0.356726,15.1522,False
30,274.7226,267.7202,0.947887,0.845502,0.385213,16.3622,False
31,274.0254,255.4533,0.9168,0.852581,0.376284,15.9829,False
32,271.0279,245.505,0.924224,0.858322,0.368884,15.6686,False
33,272.6022,247.7897,0.941435,0.857003,0.370597,15.7413,False
34,267.4686,250.0578,0.947246,0.855694,0.372289,15.8132,False
35,269.2815,266.782,0.925192,0.846043,0.384537,16.3335,False
36,266.9485,222.3697,0.934939,0.871673,0.351073,14.9121,False
37,264.3174,238.3344,0.939878,0.86246,0.363457,15.4381,False
38,264.0059,243.3726,0.942855,0.859552,0.367279,15.6004,False
39,261.5932,296.7651,0.935544,0.82874,0.405571,17.2269,False
40,263.6107,249.3157,0.956916,0.856123,0.371736,15.7897,False
41,260.3878,226.4059,0.933237,0.869344,0.354245,15.0468,False
42,261.5777,265.1521,0.900333,0.846984,0.383361,16.2835,False
43,258.3765,238.2879,0.918518,0.862487,0.363422,15.4366,False
44,257.57,230.9705,0.92888,0.866709,0.357798,15.1977,False
45,260.6877,242.4645,0.922317,0.860076,0.366593,15.5713,False
46,257.3085,262.0525,0.953575,0.848772,0.381113,16.188,False
47,258.623,261.5841,0.923756,0.849043,0.380773,16.1736,False
48,254.6184,234.867,0.938678,0.864461,0.360804,15.3254,False
49,256.2314,279.9921,0.98424,0.83842,0.393943,16.733,False
50,255.3341,217.1034,0.924547,0.874712,0.346891,14.7344,False
51,253.2011,225.4621,0.957991,0.869888,0.353506,15.0154,False
52,248.5063,223.8977,0.948115,0.870791,0.352278,14.9632,False
53,250.5293,249.1053,0.912932,0.856244,0.371579,15.7831,False
54,250.8192,232.9985,0.940441,0.865539,0.359366,15.2643,False
55,251.8211,284.3704,0.91331,0.835893,0.397011,16.8633,False
56,250.2123,221.0214,0.935356,0.872451,0.350008,14.8668,False
57,244.627,236.3882,0.93791,0.863583,0.36197,15.3749,False
58,246.7742,228.7435,0.919903,0.867995,0.356069,15.1243,False
59,243.723,240.1015,0.9611,0.86144,0.364802,15.4952,False
60,245.6981,245.0199,0.960517,0.858602,0.36852,15.6531,False
61,244.4288,242.8799,0.938024,0.859837,0.366907,15.5846,False
62,241.9724,229.0652,0.944151,0.867809,0.35632,15.1349,False
63,242.2078,258.368,0.936769,0.850899,0.378425,16.0738,False
64,242.7024,246.1076,0.928194,0.857974,0.369337,15.6878,False
65,239.2382,261.9018,0.939112,0.848859,0.381004,16.1834,True
