epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5811.8426,1958.4936,2e-06,-0.129966,1.054557,44.2549,False
2,1774.3337,1734.9295,2e-06,-0.000979,0.992544,41.6525,False
3,1749.6699,1734.6604,2e-06,-0.000824,0.992467,41.6493,False
4,1746.0774,1733.4769,2e-06,-0.000141,0.992128,41.635,False
5,1748.2784,1734.0644,2e-06,-0.00048,0.992296,41.6421,False
6,1747.5122,1733.8987,2e-06,-0.000385,0.992249,41.6401,False
7,1745.7851,1736.9991,1e-06,-0.002173,0.993136,41.6773,False
8,1748.8218,1733.4925,1e-06,-0.00015,0.992133,41.6352,False
9,1749.8073,1733.5044,5e-06,-0.000157,0.992136,41.6354,False
10,1749.4169,1733.2295,7.6e-05,2e-06,0.992058,41.6321,False
11,1310.5229,572.5264,0.819081,0.669677,0.570173,23.9275,False
12,516.0754,521.636,0.881446,0.699039,0.544243,22.8394,False
13,457.7462,454.0604,0.828279,0.738027,0.507768,21.3087,False
14,419.0055,467.6744,0.882256,0.730172,0.515324,21.6258,False
15,396.6364,444.6585,0.875484,0.743451,0.502484,21.0869,False
16,379.6741,379.0539,0.913783,0.781302,0.463937,19.4693,False
17,360.4244,374.9421,0.902888,0.783675,0.461414,19.3634,False
18,348.896,362.7366,0.913946,0.790717,0.453842,19.0456,False
19,347.4772,369.7378,0.935456,0.786677,0.458201,19.2286,False
20,340.8896,352.3053,0.925261,0.796735,0.447269,18.7698,False
21,337.3973,346.3317,0.912585,0.800182,0.443461,18.61,False
22,325.1558,347.5886,0.928589,0.799456,0.444265,18.6437,False
23,322.6161,336.2046,0.918817,0.806025,0.436929,18.3359,False
24,321.3654,332.9531,0.927591,0.8079,0.434811,18.247,False
25,312.167,366.5888,0.896415,0.788494,0.456245,19.1465,False
26,311.8406,333.6986,0.912778,0.80747,0.435297,18.2674,False
27,304.2782,328.4743,0.921424,0.810485,0.431876,18.1239,False
28,310.6887,315.3715,0.92634,0.818044,0.423175,17.7587,False
29,308.9922,371.98,0.934047,0.785384,0.459588,19.2868,False
30,305.5681,326.2365,0.90353,0.811776,0.430403,18.062,False
31,303.0753,316.8336,0.90284,0.817201,0.424155,17.7998,False
32,300.6186,313.5045,0.927142,0.819121,0.421921,17.7061,False
33,292.3918,316.1657,0.902952,0.817586,0.423708,17.781,False
34,296.2899,318.2201,0.937863,0.816401,0.425082,17.8387,False
35,294.6448,306.1148,0.885702,0.823385,0.416918,17.4961,False
36,293.5214,318.4495,0.931391,0.816268,0.425235,17.8452,False
37,293.8898,308.3586,0.897859,0.82209,0.418444,17.5601,False
38,289.6417,311.0609,0.901505,0.820531,0.420273,17.6369,False
39,288.4666,323.5747,0.943317,0.813311,0.428643,17.9882,False
40,284.1185,313.7055,0.918357,0.819006,0.422056,17.7117,False
41,288.005,321.6271,0.929159,0.814435,0.427351,17.934,False
42,280.9061,325.7824,0.947554,0.812038,0.430103,18.0494,False
43,281.215,317.5111,0.920444,0.81681,0.424608,17.8188,False
44,277.0513,309.5174,0.919725,0.821422,0.419229,17.5931,False
45,274.5525,358.3016,0.918036,0.793275,0.451059,18.9289,False
46,278.4236,310.6786,0.946781,0.820752,0.420015,17.6261,False
47,272.3854,316.9286,0.94512,0.817146,0.424218,17.8025,False
48,268.2512,311.7413,0.920306,0.820139,0.420732,17.6562,False
49,272.4972,335.067,0.924445,0.806681,0.436189,18.3048,False
50,265.8117,330.7094,0.917739,0.809195,0.433343,18.1854,True
