epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,8640.7463,6708.6855,5e-06,-2.863358,1.943477,81.9066,False
2,5288.7063,3343.2696,3e-06,-0.925302,1.371975,57.821,False
3,2511.678,1822.4769,2e-06,-0.049517,1.012958,42.6905,False
4,1777.1126,1738.4463,2e-06,-0.001126,0.98933,41.6947,False
5,1743.5781,1740.8882,2e-06,-0.002532,0.990025,41.724,False
6,1743.9803,1743.3324,2e-06,-0.00394,0.990719,41.7532,False
7,1741.293,1740.0652,2e-06,-0.002059,0.989791,41.7141,False
8,1739.5131,1741.6892,2e-06,-0.002994,0.990253,41.7336,False
9,1737.7225,1739.8763,2e-06,-0.00195,0.989737,41.7118,False
10,1736.9897,1740.6254,2e-06,-0.002381,0.98995,41.7208,False
11,1740.5086,1741.9351,2e-06,-0.003135,0.990322,41.7365,False
12,1741.0368,1740.7579,2e-06,-0.002457,0.989988,41.7224,False
13,1749.2022,1741.0813,1e-06,-0.002644,0.99008,41.7263,False
14,1744.8131,1740.2245,1e-06,-0.00215,0.989836,41.716,False
15,1747.673,1738.4388,1e-06,-0.001122,0.989328,41.6946,False
16,1737.3591,1742.7741,1e-06,-0.003619,0.990561,41.7465,False
17,1751.2113,1738.3441,1e-06,-0.001067,0.989301,41.6935,False
18,1746.1249,1740.9416,1e-06,-0.002563,0.99004,41.7246,False
19,1741.3117,1743.0966,1e-06,-0.003804,0.990653,41.7504,False
20,1739.9927,1743.1912,1e-06,-0.003859,0.990679,41.7515,False
21,1737.8297,1741.1658,1e-06,-0.002692,0.990104,41.7273,False
22,1740.5361,1742.661,1e-06,-0.003553,0.990529,41.7452,False
23,1741.7024,1740.9448,1e-06,-0.002565,0.990041,41.7246,False
24,1743.0898,1744.8515,1e-06,-0.004815,0.991151,41.7714,False
25,1736.4198,1742.7998,1e-06,-0.003633,0.990568,41.7469,False
26,1739.6016,1740.346,1e-06,-0.00222,0.989871,41.7175,False
27,1743.4344,1740.4419,1e-06,-0.002275,0.989898,41.7186,False
28,1741.7474,1743.2428,0.0,-0.003888,0.990694,41.7522,False
29,1738.2449,1744.4619,1e-06,-0.00459,0.99104,41.7668,False
30,1738.3155,1738.5976,3e-06,-0.001213,0.989373,41.6965,False
31,1746.6889,1741.8283,6e-06,-0.003074,0.990292,41.7352,False
32,1746.6253,1742.5906,1.1e-05,-0.003513,0.990509,41.7443,True
