epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,8565.0079,6522.2924,3e-06,-2.756019,1.916288,80.7607,False
2,4921.8697,2928.9714,3e-06,-0.686719,1.284157,54.12,False
3,2240.2169,1765.4655,2e-06,-0.016686,0.996989,42.0174,False
4,1751.5111,1739.8663,2e-06,-0.001944,0.989734,41.7117,False
5,1741.6921,1735.4354,0.001604,0.000608,0.988473,41.6586,False
6,1608.098,1198.7763,0.226769,0.309656,0.821542,34.6233,False
7,816.9016,483.3023,0.68346,0.721679,0.521639,21.9841,False
8,453.6514,330.4498,0.853037,0.809703,0.431334,18.1783,False
9,364.8216,245.2122,0.922962,0.858789,0.371562,15.6593,False
10,333.155,225.1377,0.911228,0.870349,0.356028,15.0046,False
11,280.9122,222.8721,0.94546,0.871654,0.354233,14.9289,False
12,270.955,208.1142,0.945756,0.880152,0.342304,14.4262,False
13,256.0678,219.6017,0.938163,0.873537,0.351624,14.819,False
14,246.9953,197.9242,0.953947,0.886021,0.333818,14.0686,False
15,237.7352,211.9047,0.953757,0.87797,0.345407,14.5569,False
16,236.7187,197.0601,0.957095,0.886518,0.333089,14.0378,False
17,233.7214,204.9301,0.959729,0.881986,0.339675,14.3154,False
18,228.2222,188.4275,0.969582,0.89149,0.325711,13.7269,False
19,226.1437,183.751,0.957904,0.894183,0.321644,13.5555,False
20,227.6185,203.9176,0.969854,0.882569,0.338835,14.28,False
21,231.5172,181.0981,0.961622,0.89571,0.319314,13.4573,False
22,223.7018,187.1046,0.942975,0.892251,0.324566,13.6786,False
23,223.0925,179.6286,0.957151,0.896557,0.318016,13.4026,False
24,214.5506,183.8153,0.972693,0.894146,0.3217,13.5579,False
25,220.015,175.1007,0.933127,0.899164,0.313982,13.2326,False
26,212.4296,194.9105,0.960403,0.887756,0.331267,13.961,False
27,211.8754,175.7027,0.975496,0.898817,0.314521,13.2553,False
28,217.9303,184.8064,0.958302,0.893575,0.322566,13.5944,False
29,212.0533,195.3442,0.961789,0.887506,0.331635,13.9766,False
30,215.9033,170.6356,0.947257,0.901735,0.309953,13.0628,False
31,205.089,171.4192,0.96867,0.901284,0.310664,13.0927,False
32,205.4284,168.2129,0.961666,0.903131,0.307744,12.9697,False
33,203.6699,173.362,0.950375,0.900165,0.312419,13.1667,False
34,200.819,165.1287,0.956414,0.904907,0.30491,12.8502,False
35,207.1662,382.6332,0.962471,0.779651,0.464143,19.561,False
36,229.0928,164.3014,0.979334,0.905383,0.304145,12.818,False
37,209.0011,167.9694,0.945759,0.903271,0.307522,12.9603,False
38,197.8224,193.6827,0.941125,0.888463,0.330222,13.917,False
39,203.7134,163.7093,0.995262,0.905724,0.303597,12.7949,False
40,196.8229,183.838,0.971474,0.894132,0.32172,13.5587,False
41,198.1502,166.5294,0.958247,0.9041,0.306201,12.9046,False
42,201.1057,158.1258,0.978617,0.908939,0.298375,12.5748,False
43,199.3742,193.0891,0.972694,0.888805,0.329716,13.8957,False
44,199.8184,164.6312,0.965263,0.905193,0.30445,12.8309,False
45,193.8447,156.7553,0.968045,0.909729,0.297079,12.5202,False
46,188.2742,169.6934,0.980027,0.902278,0.309096,13.0266,False
47,194.5801,157.9318,0.9399,0.909051,0.298192,12.5671,False
48,187.9337,157.3695,0.992601,0.909375,0.29766,12.5447,False
49,191.8646,154.6949,0.962421,0.910915,0.29512,12.4376,False
50,187.7761,156.3561,0.937317,0.909959,0.2967,12.5042,False
51,189.6294,175.319,0.963275,0.899038,0.314178,13.2408,False
52,196.7517,166.0093,0.96023,0.9044,0.305722,12.8845,False
53,188.1261,150.6399,0.961982,0.91325,0.291226,12.2735,False
54,190.6115,164.4997,0.981237,0.905269,0.304329,12.8257,False
55,180.8514,173.7967,0.990639,0.899915,0.312811,13.1832,False
56,182.7144,155.1842,0.95755,0.910633,0.295586,12.4573,False
57,178.7391,156.89,1.002728,0.909651,0.297206,12.5256,False
58,184.9353,151.6812,0.987272,0.912651,0.292231,12.3159,False
59,177.0881,149.0005,0.960472,0.914194,0.289637,12.2066,False
60,179.4268,162.2343,0.989287,0.906573,0.302226,12.7371,False
61,179.5464,173.0794,0.977321,0.900328,0.312164,13.156,False
62,176.3377,150.844,0.974331,0.913133,0.291424,12.2819,False
63,178.6374,151.748,0.964051,0.912612,0.292295,12.3186,False
64,174.3226,155.1674,0.939838,0.910643,0.29557,12.4566,False
65,178.8273,145.5006,0.950963,0.91621,0.286215,12.0624,False
66,175.0954,195.0497,0.955854,0.887676,0.331385,13.966,False
67,175.3424,148.2895,0.940207,0.914604,0.288945,12.1774,False
68,175.7003,146.7954,0.973697,0.915464,0.287486,12.1159,False
69,171.7897,150.4165,0.972884,0.913379,0.29101,12.2644,False
70,171.2521,146.6356,0.970798,0.915556,0.28733,12.1093,False
71,176.9753,143.3158,0.938397,0.917468,0.284058,11.9715,False
72,165.7636,141.6593,0.963501,0.918422,0.282412,11.9021,False
73,173.4304,145.1416,0.956118,0.916417,0.285862,12.0475,False
74,165.27,150.253,0.973683,0.913473,0.290852,12.2578,False
75,167.338,142.0897,0.958722,0.918174,0.282841,11.9201,False
76,167.6317,146.3509,0.965522,0.91572,0.287051,12.0976,False
77,166.5842,137.7778,0.97539,0.920657,0.278516,11.7379,False
78,166.3952,186.3418,0.983736,0.892691,0.323904,13.6507,False
79,182.6921,145.5561,0.980374,0.916178,0.28627,12.0647,False
80,166.8061,144.1461,0.981232,0.91699,0.28488,12.0061,False
81,167.2048,141.6329,0.961265,0.918437,0.282386,11.901,False
82,159.9126,166.9766,0.930318,0.903843,0.306611,12.9219,False
83,166.1986,150.9161,0.952283,0.913091,0.291493,12.2848,False
84,161.5314,147.4368,0.970948,0.915095,0.288113,12.1424,False
85,161.375,162.5411,0.988157,0.906397,0.302512,12.7492,False
86,163.2509,139.8073,0.951967,0.919489,0.28056,11.824,False
87,161.4778,140.2415,0.953523,0.919239,0.280995,11.8424,False
88,161.0802,182.6555,0.940618,0.894813,0.320684,13.515,False
89,162.8298,155.2134,0.926511,0.910617,0.295614,12.4585,False
90,163.186,149.6202,0.94511,0.913838,0.290239,12.2319,False
91,155.7989,139.6351,0.975337,0.919588,0.280387,11.8167,False
92,155.8787,140.4165,0.942691,0.919138,0.28117,11.8497,True
