epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5943.7978,2341.5072,0.213159,-0.348413,1.148176,48.3891,False
2,1990.7482,1030.7396,0.324581,0.406424,0.76179,32.1051,False
3,606.7187,461.7074,0.819095,0.734115,0.509852,21.4874,False
4,529.952,425.7827,0.864273,0.754803,0.489615,20.6345,False
5,505.9249,403.8592,0.869423,0.767428,0.476843,20.0962,False
6,472.5892,386.9243,0.876986,0.77718,0.466738,19.6704,False
7,452.7736,355.7389,0.855916,0.795139,0.447534,18.861,False
8,415.3556,320.7921,0.885458,0.815264,0.424984,17.9107,False
9,389.6358,279.2992,0.899519,0.839159,0.396548,16.7122,False
10,365.5061,281.2669,0.901294,0.838026,0.397942,16.771,False
11,363.011,250.3397,0.910887,0.855836,0.375427,15.8221,False
12,349.5017,244.908,0.936012,0.858964,0.371332,15.6495,False
13,334.6517,241.9752,0.89035,0.860653,0.369102,15.5556,False
14,326.4384,231.2555,0.906022,0.866826,0.360833,15.2071,False
15,318.797,225.3829,0.901679,0.870208,0.356222,15.0128,False
16,312.8987,218.9144,0.917372,0.873933,0.351073,14.7958,False
17,307.6294,217.8802,0.928798,0.874528,0.350243,14.7608,False
18,305.4104,240.2811,0.887699,0.861628,0.367807,15.501,False
19,296.8542,208.2417,0.929518,0.880079,0.342408,14.4306,False
20,292.8672,213.2548,0.935378,0.877192,0.346505,14.6032,False
21,287.2635,236.3189,0.95585,0.86391,0.364762,15.3727,False
22,285.7723,199.762,0.919496,0.884962,0.335364,14.1337,False
23,277.207,192.9149,0.938376,0.888905,0.329567,13.8894,False
24,275.9822,216.6883,0.911991,0.875215,0.349284,14.7203,False
25,269.7124,189.591,0.914776,0.890819,0.326715,13.7692,False
26,265.4147,208.3522,0.953071,0.880015,0.342499,14.4344,False
27,267.5533,186.0622,0.944123,0.892852,0.32366,13.6405,False
28,258.2191,183.8575,0.953379,0.894121,0.321737,13.5594,False
29,262.6819,178.8383,0.95199,0.897012,0.317315,13.373,False
30,253.5868,177.1386,0.956673,0.89799,0.315804,13.3093,False
31,254.2891,175.1995,0.941019,0.899107,0.31407,13.2363,False
32,245.8957,189.324,0.95833,0.890973,0.326485,13.7595,False
33,249.4665,223.2623,0.968333,0.871429,0.354542,14.942,False
34,254.9025,222.2483,0.917547,0.872013,0.353736,14.908,False
35,245.8102,228.2084,0.984162,0.868581,0.358448,15.1066,False
36,239.6684,173.1811,0.929777,0.90027,0.312256,13.1598,False
37,245.1645,165.8438,0.9469,0.904495,0.30557,12.878,False
38,236.9155,163.8157,0.945886,0.905663,0.303695,12.799,False
39,236.3098,167.1093,0.964639,0.903766,0.306733,12.9271,False
40,233.3759,160.3764,0.975094,0.907643,0.300491,12.664,False
41,231.4596,171.6053,0.92548,0.901177,0.310832,13.0998,False
42,227.9544,153.4359,0.969193,0.91164,0.293917,12.3869,False
43,228.5041,159.032,0.943788,0.908418,0.299228,12.6108,False
44,229.3017,166.1762,0.968648,0.904303,0.305876,12.8909,False
45,222.2616,151.0372,0.962635,0.913022,0.29161,12.2897,False
46,224.175,164.0968,0.943876,0.905501,0.303956,12.81,False
47,223.9911,183.2258,0.981826,0.894485,0.321184,13.5361,False
48,225.2883,151.2919,0.938997,0.912875,0.291856,12.3001,False
49,219.9666,156.9759,0.939446,0.909602,0.297288,12.529,False
50,220.2244,151.2273,0.969717,0.912912,0.291794,12.2975,False
51,221.0132,154.6257,0.941216,0.910955,0.295054,12.4349,False
52,223.1464,168.9844,0.946693,0.902686,0.308449,12.9994,False
53,216.0227,147.9063,0.9706,0.914825,0.288572,12.1617,False
54,217.3993,153.4889,0.945914,0.91161,0.293967,12.3891,False
55,217.6626,151.4809,0.955978,0.912766,0.292038,12.3078,False
56,212.6414,146.8021,0.945576,0.91546,0.287493,12.1162,False
57,213.7958,160.4148,0.945305,0.907621,0.300527,12.6655,False
58,214.275,180.1343,0.954998,0.896265,0.318463,13.4214,False
59,211.7725,156.0367,0.967783,0.910143,0.296397,12.4915,False
60,214.8049,149.1533,0.927187,0.914106,0.289786,12.2128,False
61,209.7137,152.2792,0.948092,0.912306,0.292807,12.3401,False
62,209.8933,150.2557,0.965937,0.913472,0.290855,12.2579,False
63,204.9666,158.4697,0.987162,0.908741,0.298699,12.5885,False
64,210.0452,154.0353,0.940281,0.911295,0.29449,12.4111,False
65,207.9298,144.9289,0.975754,0.916539,0.285653,12.0386,False
66,205.2621,151.2389,0.942976,0.912905,0.291805,12.2979,False
67,208.1214,144.5324,0.957208,0.916768,0.285262,12.0222,False
68,206.1082,156.3483,0.930504,0.909963,0.296693,12.5039,False
69,205.5948,145.16,0.966613,0.916406,0.28588,12.0482,False
70,203.6037,141.1706,0.957012,0.918703,0.281925,11.8815,False
71,205.842,146.804,0.951748,0.915459,0.287495,12.1163,False
72,202.0095,145.3701,0.971346,0.916285,0.286087,12.057,False
73,203.0535,148.257,0.933012,0.914623,0.288914,12.1761,False
74,197.7384,156.4343,0.938981,0.909914,0.296775,12.5074,False
75,206.684,143.5323,0.972019,0.917343,0.284273,11.9805,False
76,197.6349,150.3128,0.954684,0.913439,0.29091,12.2602,False
77,198.1525,151.5733,0.93604,0.912713,0.292127,12.3115,False
78,201.1617,148.0954,0.940762,0.914716,0.288756,12.1694,False
79,197.0526,153.0592,0.983127,0.911857,0.293556,12.3717,False
80,196.5195,147.6642,0.947217,0.914964,0.288336,12.1517,False
81,195.8295,143.8987,0.977664,0.917132,0.284636,11.9958,False
82,192.7386,144.6444,0.939318,0.916703,0.285372,12.0268,False
83,192.9023,148.3548,0.951174,0.914566,0.289009,12.1801,False
84,191.1977,143.9795,0.956699,0.917086,0.284715,11.9991,False
85,193.5886,150.9795,0.967684,0.913055,0.291554,12.2874,True
