epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3178.3648,672.5694,0.608027,0.611957,0.617984,25.9339,False
2,550.1541,533.7969,0.796434,0.692022,0.55055,23.104,False
3,505.2559,495.0269,0.828321,0.714391,0.53018,22.2492,False
4,476.6689,515.473,0.828787,0.702594,0.541018,22.704,False
5,446.3092,471.8207,0.822658,0.72778,0.517604,21.7214,False
6,416.4899,393.5682,0.856381,0.772928,0.472736,19.8386,False
7,406.2299,400.9863,0.840984,0.768648,0.477171,20.0246,False
8,383.3146,448.9208,0.824048,0.740992,0.504886,21.1878,False
9,370.9791,435.9911,0.826571,0.748452,0.497562,20.8804,False
10,356.5675,480.7856,0.809208,0.722607,0.522498,21.9268,False
11,345.9862,502.9094,0.796563,0.709843,0.534384,22.4256,False
12,338.1811,566.2848,0.772732,0.673278,0.567056,23.7967,False
13,335.2113,585.3176,0.780577,0.662297,0.576507,24.1933,False
14,330.1871,509.6887,0.773625,0.705932,0.537974,22.5763,False
15,321.3028,558.3927,0.763838,0.677832,0.563091,23.6303,False
16,314.9959,659.0826,0.778142,0.619738,0.611757,25.6726,False
17,315.1182,677.07,0.755384,0.60936,0.620048,26.0206,False
18,310.7585,481.6112,0.745818,0.722131,0.522946,21.9456,False
19,308.4601,583.254,0.741514,0.663488,0.57549,24.1507,False
20,306.7597,587.5242,0.743872,0.661024,0.577593,24.2389,False
21,300.6942,637.4492,0.762879,0.632219,0.601633,25.2478,True
