epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,2815.0663,1274.1333,0.215353,0.264712,0.840364,35.695,False
2,776.5438,512.6204,0.81589,0.704172,0.533038,22.6411,False
3,557.8111,454.8481,0.852428,0.737512,0.502104,21.3272,False
4,521.0102,423.4632,0.867628,0.755624,0.484471,20.5782,False
5,498.3034,407.7901,0.883133,0.764669,0.475421,20.1938,False
6,474.4224,401.343,0.884023,0.768389,0.471648,20.0335,False
7,447.9426,359.3927,0.880533,0.792598,0.446318,18.9577,False
8,419.9121,337.2627,0.884777,0.805369,0.432359,18.3647,False
9,394.2287,314.5784,0.878752,0.81846,0.417566,17.7364,False
10,365.7933,309.7945,0.91177,0.821221,0.414378,17.601,False
11,343.1885,343.9624,0.909092,0.801503,0.436632,18.5462,False
12,330.3946,270.0999,0.899382,0.844128,0.386921,16.4347,False
13,316.7539,288.7955,0.922756,0.833339,0.400088,16.994,False
14,310.6903,260.61,0.917883,0.849605,0.380063,16.1434,False
15,304.3359,263.8638,0.92312,0.847727,0.382428,16.2439,False
16,298.1193,251.0244,0.916289,0.855137,0.373008,15.8437,False
17,299.2969,301.2554,0.925699,0.826149,0.408628,17.3567,False
18,300.4209,248.1605,0.935291,0.856789,0.370874,15.7531,False
19,294.6019,252.4869,0.922908,0.854293,0.374093,15.8898,False
20,292.9806,269.956,0.943356,0.844211,0.386818,16.4303,False
21,291.8744,304.5417,0.935285,0.824252,0.41085,17.4511,False
22,293.5324,298.7676,0.933922,0.827585,0.406937,17.2849,False
23,288.8398,257.9502,0.924227,0.85114,0.378119,16.0608,False
24,292.0281,275.9434,0.922769,0.840756,0.391084,16.6115,False
25,289.1415,248.6408,0.920475,0.856512,0.371233,15.7683,False
26,287.5566,252.719,0.931357,0.854159,0.374265,15.8971,False
27,288.1799,272.7085,0.921559,0.842623,0.388785,16.5139,False
28,286.7102,269.5034,0.942012,0.844473,0.386494,16.4166,False
29,286.3347,242.3919,0.918476,0.860118,0.366538,15.5689,False
30,286.7106,294.9063,0.926942,0.829813,0.404299,17.1728,False
31,286.0625,267.5171,0.92667,0.845619,0.385067,16.356,False
32,282.8066,241.5274,0.919521,0.860617,0.365884,15.5412,False
33,286.1228,242.0788,0.90783,0.860299,0.366301,15.5589,False
34,284.2284,274.6069,0.926448,0.841527,0.390136,16.5713,False
35,284.9425,237.064,0.918517,0.863193,0.362487,15.3969,False
36,284.9741,257.2687,0.917324,0.851533,0.377619,16.0396,False
37,282.5718,256.1769,0.911819,0.852163,0.376817,16.0055,False
38,282.7394,253.3863,0.941668,0.853774,0.374759,15.9181,False
39,282.3532,271.3942,0.919907,0.843381,0.387847,16.474,False
40,282.6726,264.0762,0.947203,0.847605,0.382582,16.2504,False
41,277.7428,247.7772,0.927113,0.85701,0.370588,15.7409,False
42,280.029,241.4705,0.934879,0.86065,0.365841,15.5393,False
43,279.5746,273.3556,0.935664,0.842249,0.389246,16.5335,False
44,279.2653,242.3303,0.939778,0.860154,0.366492,15.567,False
45,279.5131,255.795,0.928765,0.852384,0.376536,15.9936,False
46,278.9957,238.9629,0.919551,0.862097,0.363936,15.4584,False
47,278.5355,241.2186,0.933332,0.860795,0.36565,15.5312,False
48,279.7236,239.8362,0.923022,0.861593,0.364601,15.4866,False
49,277.2487,235.2933,0.905505,0.864215,0.361131,15.3393,False
50,275.7452,238.0982,0.923238,0.862596,0.363277,15.4304,False
51,280.866,248.371,0.922275,0.856668,0.371031,15.7598,False
52,274.9039,283.944,0.929316,0.836139,0.396713,16.8506,False
53,276.2937,259.7104,0.930615,0.850124,0.379407,16.1155,False
54,275.515,246.9313,0.932891,0.857499,0.369954,15.714,False
55,274.5756,237.0653,0.916152,0.863192,0.362488,15.3969,False
56,276.0267,242.1253,0.913501,0.860272,0.366337,15.5604,False
57,274.5835,322.7129,0.938529,0.813766,0.42293,17.9642,False
58,277.3456,264.989,0.933272,0.847078,0.383243,16.2785,False
59,276.3623,269.5183,0.932938,0.844464,0.386504,16.417,False
60,275.604,259.3454,0.921714,0.850335,0.37914,16.1042,False
61,273.9939,336.215,0.940336,0.805974,0.431687,18.3362,False
62,274.3107,236.1047,0.933904,0.863747,0.361753,15.3657,False
63,274.3995,239.1711,0.92026,0.861977,0.364095,15.4652,False
64,275.2545,237.2006,0.928538,0.863114,0.362592,15.4013,True
