epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6373.2621,2730.4978,0.302529,-0.572423,1.239885,52.2542,False
2,2444.9458,2065.1999,0.151783,-0.189295,1.078305,45.4445,False
3,1601.374,1001.1266,0.304651,0.423477,0.750767,31.6406,False
4,713.3264,448.0525,0.74019,0.741978,0.502256,21.1673,False
5,509.525,401.8507,0.810694,0.768585,0.475656,20.0462,False
6,485.108,391.3641,0.822564,0.774624,0.469409,19.7829,False
7,472.0981,380.4191,0.829371,0.780927,0.462798,19.5043,False
8,451.0569,368.6122,0.849661,0.787726,0.45556,19.1993,False
9,440.4032,360.6633,0.842639,0.792303,0.450621,18.9911,False
10,426.9021,350.6519,0.857727,0.798069,0.444323,18.7257,False
11,413.2119,342.9597,0.857666,0.802498,0.439422,18.5192,False
12,404.7351,333.5141,0.874566,0.807938,0.433329,18.2624,False
13,401.1795,328.6703,0.879205,0.810727,0.430171,18.1293,False
14,394.5838,321.9101,0.880933,0.81462,0.425724,17.9419,False
15,384.504,314.7925,0.892482,0.818719,0.420991,17.7424,False
16,379.9317,318.3761,0.892342,0.816655,0.42338,17.8431,False
17,375.5658,301.5952,0.898413,0.826319,0.412072,17.3665,False
18,366.8526,300.4449,0.898966,0.826982,0.411285,17.3333,False
19,363.3841,285.7305,0.897539,0.835455,0.401087,16.9036,False
20,353.9758,282.2163,0.89757,0.837479,0.398613,16.7993,False
21,347.2965,284.7049,0.909733,0.836046,0.400367,16.8732,False
22,340.1311,271.0224,0.910019,0.843925,0.390628,16.4628,False
23,333.2635,261.5073,0.918814,0.849405,0.383709,16.1712,False
24,326.2865,259.0605,0.907166,0.850814,0.38191,16.0954,False
25,317.8754,250.1632,0.924365,0.855937,0.375295,15.8165,False
26,313.9028,241.0269,0.916619,0.861199,0.368378,15.525,False
27,304.5384,240.7953,0.906531,0.861332,0.368201,15.5176,False
28,298.2206,230.7181,0.929094,0.867135,0.360414,15.1894,False
29,289.8513,239.5568,0.909028,0.862045,0.367253,15.4776,False
30,290.0846,221.4956,0.928797,0.872446,0.353137,14.8827,False
31,282.0661,220.1697,0.939755,0.87321,0.352078,14.8381,False
32,275.4097,212.1462,0.931724,0.877831,0.345604,14.5652,False
33,266.3543,217.4271,0.94885,0.874789,0.349879,14.7454,False
34,268.1243,217.6762,0.905709,0.874646,0.350079,14.7539,False
35,262.4856,202.3459,0.931004,0.883474,0.337526,14.2248,False
36,256.8066,198.3808,0.930978,0.885758,0.334203,14.0848,False
37,254.4889,206.4507,0.927945,0.88111,0.340933,14.3684,False
38,249.2874,194.1865,0.925077,0.888173,0.330651,13.9351,False
39,245.7067,190.6036,0.93893,0.890236,0.327587,13.8059,False
40,246.3656,191.5494,0.939566,0.889692,0.328398,13.8401,False
41,241.3309,189.2979,0.923217,0.890988,0.326463,13.7586,False
42,239.8061,192.8156,0.95207,0.888963,0.329482,13.8858,False
43,235.8587,189.6523,0.951003,0.890784,0.326768,13.7714,False
44,238.1725,188.8354,0.942738,0.891255,0.326064,13.7417,False
45,234.7625,190.192,0.951201,0.890473,0.327233,13.791,False
46,231.0594,184.8868,0.932773,0.893529,0.322637,13.5973,False
47,232.213,214.6997,0.940672,0.87636,0.347677,14.6526,False
48,230.6325,185.5468,0.943634,0.893148,0.323212,13.6216,False
49,230.4994,186.5214,0.938305,0.892587,0.32406,13.6573,False
50,234.0452,182.0235,0.929951,0.895177,0.320129,13.4916,False
