epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7624.6684,6330.5425,5e-06,-2.63121,1.880047,79.5647,False
2,5024.8793,3484.148,2e-06,-0.998513,1.394751,59.0267,False
3,2633.3609,1943.1947,2e-06,-0.11462,1.041613,44.0817,False
4,1834.1035,1745.0782,1e-06,-0.00098,0.987088,41.7741,False
5,1779.1501,1743.5228,1e-06,-8.8e-05,0.986648,41.7555,False
6,1774.3197,1743.7597,1e-06,-0.000224,0.986715,41.7584,False
7,1765.8775,1743.5874,1e-06,-0.000125,0.986666,41.7563,False
8,1779.0421,1743.4739,1e-06,-6e-05,0.986634,41.7549,False
9,1770.2876,1743.4614,1e-06,-5.3e-05,0.98663,41.7548,False
10,1771.9465,1744.2095,1e-06,-0.000482,0.986842,41.7637,False
11,1775.344,1743.4279,1e-06,-3.3e-05,0.986621,41.7544,False
12,1777.6767,1743.886,1e-06,-0.000296,0.986751,41.7599,False
13,1775.545,1744.3697,1e-06,-0.000573,0.986887,41.7657,False
14,1769.9353,1743.4079,1e-06,-2.2e-05,0.986615,41.7541,False
15,1768.7239,1743.4189,1e-06,-2.8e-05,0.986618,41.7543,False
16,1771.9802,1743.9002,1e-06,-0.000304,0.986755,41.76,False
17,1773.5539,1743.6156,1e-06,-0.000141,0.986674,41.7566,False
18,1777.9289,1743.5875,1e-06,-0.000125,0.986666,41.7563,False
19,1770.623,1743.9061,1e-06,-0.000308,0.986756,41.7601,False
20,1765.026,1744.4135,1e-06,-0.000599,0.9869,41.7662,False
21,1768.4705,1743.6989,1e-06,-0.000189,0.986698,41.7576,False
22,1772.7434,1743.5466,1e-06,-0.000101,0.986654,41.7558,False
23,1777.8574,1744.0883,1e-06,-0.000412,0.986808,41.7623,False
24,1773.2912,1743.3669,1e-06,2e-06,0.986604,41.7536,False
25,1771.5765,1743.4987,2e-06,-7.4e-05,0.986641,41.7552,False
26,1778.2883,1744.051,2e-06,-0.000391,0.986797,41.7618,False
27,1768.8855,1743.7989,3e-06,-0.000246,0.986726,41.7588,False
28,1774.3544,1743.6989,5e-06,-0.000189,0.986698,41.7576,False
29,1774.1371,1743.7616,9e-06,-0.000225,0.986715,41.7584,False
30,1775.0845,1743.4025,1.8e-05,-1.9e-05,0.986614,41.7541,False
31,1770.5497,1744.1761,3.3e-05,-0.000462,0.986833,41.7633,False
32,1765.9271,1743.4607,8.5e-05,-5.2e-05,0.98663,41.7548,False
33,1765.872,1723.5265,0.006736,0.011382,0.980974,41.5154,False
34,1193.4916,423.7187,0.825671,0.756954,0.486393,20.5844,False
35,452.4738,242.7729,0.919116,0.860745,0.36817,15.5812,False
36,319.0577,189.9515,0.954404,0.891043,0.325664,13.7823,False
37,286.0311,187.3315,0.949058,0.892546,0.32341,13.6869,False
38,267.459,158.9975,0.965387,0.908799,0.29795,12.6094,False
39,243.2526,161.3981,0.926096,0.907422,0.300191,12.7043,False
40,240.3738,158.3863,0.975232,0.909149,0.297377,12.5852,False
41,239.7938,178.469,0.929515,0.89763,0.315667,13.3592,False
42,230.1399,172.9342,0.926016,0.900805,0.310734,13.1504,False
43,235.7921,151.2588,0.919874,0.913238,0.290609,12.2987,False
44,231.4466,153.3835,0.962299,0.912019,0.292643,12.3848,False
45,225.3757,150.1338,0.966302,0.913883,0.289526,12.2529,False
46,226.0454,142.8347,0.951539,0.91807,0.2824,11.9513,False
47,221.6003,148.3157,0.930912,0.914926,0.287768,12.1785,False
48,218.985,155.2088,0.918799,0.910972,0.294379,12.4583,False
49,222.8721,145.5767,0.937928,0.916497,0.285098,12.0655,False
50,219.2409,139.2267,0.955238,0.920139,0.278811,11.7994,False
51,218.3867,151.0594,0.938066,0.913352,0.290417,12.2906,False
52,219.5681,144.5004,0.958269,0.917114,0.284042,12.0208,False
53,214.9463,147.6527,0.928523,0.915306,0.287124,12.1512,False
54,214.1197,148.0709,0.946802,0.915066,0.28753,12.1684,False
55,210.9277,145.0822,0.93797,0.916781,0.284613,12.045,False
56,211.2928,151.3911,0.939223,0.913162,0.290736,12.3041,False
57,212.7104,147.8791,0.938158,0.915176,0.287344,12.1606,False
58,210.9778,141.1485,0.937096,0.919037,0.280728,11.8806,False
59,209.6311,142.8811,0.952478,0.918043,0.282446,11.9533,False
60,208.376,150.0036,0.953863,0.913958,0.2894,12.2476,False
61,205.8341,138.1686,0.927559,0.920746,0.277749,11.7545,False
62,204.8242,137.193,0.924415,0.921306,0.276767,11.7129,False
63,207.3366,142.0268,0.927052,0.918533,0.281601,11.9175,False
64,207.8259,154.8607,0.93799,0.911172,0.294048,12.4443,False
65,205.1984,152.0558,0.935697,0.912781,0.291373,12.3311,False
66,203.971,149.1687,0.947928,0.914437,0.288594,12.2135,False
67,206.9399,136.9653,0.96405,0.921436,0.276537,11.7032,False
68,204.7166,141.888,0.963692,0.918613,0.281463,11.9117,False
69,205.1857,139.7547,0.949012,0.919836,0.279339,11.8218,False
70,207.6558,160.5646,0.918782,0.9079,0.299415,12.6714,False
71,205.2794,159.29,0.919069,0.908631,0.298224,12.621,False
72,208.2748,139.909,0.947636,0.919748,0.279493,11.8283,False
73,201.2218,138.5937,0.939117,0.920502,0.278176,11.7726,False
74,203.5702,142.5042,0.943571,0.918259,0.282073,11.9375,False
75,199.0508,138.4043,0.935697,0.920611,0.277986,11.7645,False
76,198.3122,139.8971,0.945699,0.919755,0.279481,11.8278,False
77,202.2324,150.5419,0.940464,0.913649,0.289919,12.2696,False
78,201.9243,136.6592,0.945869,0.921612,0.276228,11.6901,False
79,198.0313,143.2431,0.933046,0.917836,0.282804,11.9684,False
80,198.4536,146.4415,0.957503,0.916001,0.285944,12.1013,False
81,202.2867,143.1457,0.969125,0.917891,0.282708,11.9644,False
82,199.2959,145.4689,0.92012,0.916559,0.284993,12.0611,False
83,197.4537,139.8558,0.930949,0.919778,0.27944,11.8261,False
84,199.7491,154.0744,0.901959,0.911623,0.293301,12.4127,False
85,203.9861,144.0274,0.96338,0.917386,0.283577,12.0011,False
86,198.2141,152.9709,0.932625,0.912256,0.292249,12.3681,False
87,199.9315,145.192,0.925498,0.916718,0.284721,12.0496,False
88,193.4489,155.7567,0.928208,0.910658,0.294898,12.4803,False
89,194.7831,139.9925,0.929997,0.9197,0.279577,11.8318,False
90,193.5357,144.9266,0.933558,0.91687,0.284461,12.0385,False
91,191.6834,162.8055,0.940118,0.906614,0.301497,12.7595,False
92,197.8615,142.4122,0.919021,0.918312,0.281982,11.9337,False
93,192.6633,157.9618,0.951703,0.909393,0.296978,12.5683,True
