epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5411.912,2500.1887,0.247777,-0.439794,1.186443,50.0019,False
2,2268.2824,1789.0904,0.103833,-0.030291,1.003637,42.2976,False
3,1290.1377,709.5732,0.466076,0.591375,0.632061,26.6378,False
4,594.711,414.725,0.777118,0.761171,0.483215,20.3648,False
5,481.3115,381.866,0.832412,0.780093,0.463678,19.5414,False
6,454.4177,369.1358,0.861969,0.787424,0.455883,19.2129,False
7,441.8346,360.7526,0.863683,0.792252,0.450677,18.9935,False
8,435.4481,364.0149,0.87136,0.790373,0.45271,19.0792,False
9,425.8313,351.4104,0.888822,0.797632,0.444803,18.7459,False
10,420.3091,346.6729,0.874591,0.80036,0.441795,18.6192,False
11,413.4686,342.1212,0.871417,0.802981,0.438885,18.4965,False
12,404.588,334.6037,0.882982,0.80731,0.434036,18.2922,False
13,402.1157,330.1143,0.872774,0.809896,0.431115,18.169,False
14,396.0487,328.5076,0.882321,0.810821,0.430064,18.1248,False
15,385.1152,318.8671,0.882223,0.816373,0.423707,17.8568,False
16,380.8024,318.2668,0.877473,0.816718,0.423308,17.84,False
17,376.0363,311.2182,0.885378,0.820777,0.418594,17.6414,False
18,372.4848,322.3946,0.885729,0.814341,0.426044,17.9554,False
19,364.2217,297.7762,0.89432,0.828518,0.409455,17.2562,False
20,359.0443,292.5373,0.892807,0.831535,0.405837,17.1037,False
21,349.776,289.6393,0.889102,0.833204,0.403821,17.0188,False
22,343.7907,278.0931,0.912232,0.839853,0.395691,16.6761,False
23,341.1768,270.6178,0.90863,0.844158,0.390336,16.4505,False
24,324.6024,266.3012,0.906207,0.846644,0.387211,16.3187,False
25,316.1023,264.4306,0.913293,0.847721,0.385848,16.2613,False
26,305.5253,249.0802,0.914127,0.856561,0.374481,15.7823,False
27,298.5961,235.0045,0.924068,0.864667,0.363746,15.3299,False
28,286.41,234.5029,0.89917,0.864956,0.363358,15.3135,False
29,281.6033,219.8036,0.915139,0.873421,0.351786,14.8258,False
30,268.2816,213.8994,0.915506,0.876821,0.347029,14.6253,False
31,263.232,203.6043,0.92477,0.88275,0.338574,14.269,False
32,256.0426,236.9499,0.923206,0.863547,0.365249,15.3932,False
33,254.0252,204.6069,0.926,0.882172,0.339407,14.3041,False
