epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5578.2892,2259.7127,1e-06,-0.304055,1.119146,47.5364,False
2,1867.5544,1738.0356,1e-06,-0.003001,0.981498,41.6898,False
3,1776.187,1739.1227,1e-06,-0.003629,0.981805,41.7028,False
4,1338.5003,434.8712,0.782367,0.749041,0.490954,20.8536,False
5,378.4927,277.9939,0.918451,0.839573,0.392534,16.6731,False
6,323.7658,263.9873,0.905798,0.847656,0.382518,16.2477,False
7,295.822,281.4204,0.960143,0.837595,0.394946,16.7756,False
8,288.7063,229.9073,0.91831,0.867323,0.356974,15.1627,False
9,282.2809,254.3458,0.922765,0.85322,0.375468,15.9482,False
10,279.1827,222.1327,0.914241,0.87181,0.350886,14.9041,False
11,279.7579,243.1206,0.94187,0.859698,0.367089,15.5923,False
12,275.9809,242.033,0.944284,0.860325,0.366267,15.5574,False
13,272.0563,249.2038,0.925395,0.856187,0.371653,15.7862,False
14,271.7385,251.1836,0.931247,0.855045,0.373126,15.8488,False
15,271.9839,249.723,0.927478,0.855888,0.37204,15.8026,False
16,272.1661,241.3182,0.924034,0.860738,0.365725,15.5344,False
17,268.3817,218.9574,0.926865,0.873642,0.348369,14.7972,False
18,269.8262,229.9561,0.926306,0.867295,0.357012,15.1643,False
19,268.4972,227.1554,0.927428,0.868911,0.354831,15.0717,False
20,268.7931,226.6284,0.944147,0.869215,0.354419,15.0542,False
21,263.6606,228.4402,0.930056,0.86817,0.355833,15.1142,False
22,265.1555,238.6989,0.943681,0.86225,0.363735,15.4499,False
23,264.9753,251.9166,0.945449,0.854622,0.37367,15.8719,False
24,259.7354,286.8268,0.945713,0.834475,0.398722,16.936,False
25,262.1792,247.3951,0.942397,0.857231,0.370302,15.7288,False
26,261.9595,223.2057,0.920267,0.87119,0.351733,14.9401,False
27,258.5773,229.276,0.942554,0.867687,0.356484,15.1419,False
28,259.581,240.801,0.9635,0.861036,0.365333,15.5178,False
29,256.0301,225.6865,0.950729,0.869759,0.353682,15.0229,False
30,257.9515,235.2136,0.955335,0.864261,0.36107,15.3367,False
31,256.5717,232.2962,0.950776,0.865944,0.358824,15.2413,False
32,255.8916,232.8571,0.948151,0.865621,0.359257,15.2597,True
