epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5596.1858,2147.5596,0.112192,-0.231844,1.095017,46.3418,False
2,1814.7689,1314.0148,0.174467,0.246279,0.856542,36.2493,False
3,1046.01,643.3814,0.596443,0.630955,0.599353,25.365,False
4,707.3876,502.8884,0.757356,0.711542,0.529888,22.4252,False
5,631.2587,453.8091,0.805382,0.739694,0.503367,21.3028,False
6,600.4784,421.1648,0.808579,0.758419,0.484925,20.5223,False
7,566.1473,397.3204,0.819124,0.772096,0.470998,19.9329,False
8,537.3642,379.4058,0.828859,0.782372,0.460257,19.4783,False
9,520.0177,366.4542,0.833273,0.789801,0.452333,19.143,False
10,505.0119,355.7767,0.832259,0.795926,0.445694,18.862,False
11,489.3737,340.3594,0.844522,0.804769,0.43593,18.4488,False
12,474.81,324.303,0.849497,0.813979,0.425524,18.0084,False
13,454.1874,310.4223,0.859584,0.821941,0.416318,17.6188,False
14,446.7491,298.3514,0.858266,0.828865,0.408143,17.2729,False
15,431.5799,290.9917,0.861596,0.833087,0.403078,17.0585,False
16,414.3425,275.772,0.872337,0.841817,0.392395,16.6064,False
17,400.5661,267.7933,0.865371,0.846393,0.386677,16.3644,False
18,387.0649,250.1287,0.878181,0.856526,0.373706,15.8155,False
19,370.3441,245.9201,0.874853,0.85894,0.370549,15.6818,False
20,356.277,225.6746,0.882279,0.870553,0.354968,15.0225,False
21,339.2656,222.5483,0.896083,0.872346,0.352501,14.9181,False
22,328.5618,205.8939,0.892506,0.881899,0.339055,14.349,False
23,310.6532,199.3747,0.894675,0.885638,0.333644,14.12,False
24,303.7324,192.3866,0.89272,0.889647,0.327745,13.8704,False
25,296.6168,187.6436,0.917423,0.892367,0.323679,13.6983,False
26,286.4601,182.6953,0.906345,0.895206,0.319383,13.5165,False
27,278.7262,180.287,0.914442,0.896587,0.317271,13.4271,False
28,274.5145,178.0517,0.910839,0.897869,0.315298,13.3436,False
29,270.7075,175.5198,0.91946,0.899322,0.313048,13.2484,False
30,266.4123,173.837,0.92928,0.900287,0.311544,13.1847,False
31,265.3093,175.3742,0.920348,0.899405,0.312918,13.2429,False
32,262.9016,178.5532,0.911425,0.897582,0.315742,13.3624,False
33,260.523,175.6209,0.924854,0.899264,0.313138,13.2522,False
34,260.1412,176.8213,0.935151,0.898575,0.314207,13.2974,False
35,258.6892,181.5866,0.948295,0.895842,0.318413,13.4754,False
36,258.4707,173.7251,0.932352,0.900351,0.311444,13.1805,False
37,258.5286,177.1013,0.914339,0.898414,0.314455,13.3079,False
38,255.5077,174.6377,0.944216,0.899828,0.312261,13.2151,False
39,256.876,187.1319,0.91446,0.892661,0.323238,13.6796,False
40,258.933,177.0253,0.928188,0.898458,0.314388,13.3051,False
41,256.7946,177.9863,0.931034,0.897907,0.31524,13.3412,False
42,254.7446,174.9462,0.932736,0.899651,0.312536,13.2267,False
43,253.7281,175.3503,0.948149,0.899419,0.312897,13.242,False
44,251.6123,172.9758,0.949504,0.900781,0.310771,13.152,False
45,253.8041,174.5742,0.933309,0.899864,0.312204,13.2127,False
46,254.4847,174.4306,0.932301,0.899946,0.312075,13.2072,False
47,254.7604,181.2087,0.954047,0.896058,0.318081,13.4614,False
48,250.4858,180.3123,0.923426,0.896573,0.317293,13.428,False
49,254.0639,181.0887,0.927187,0.896127,0.317976,13.4569,False
50,251.3598,179.5231,0.928869,0.897025,0.316598,13.3986,False
51,250.7877,175.8885,0.927835,0.89911,0.313377,13.2623,False
52,250.5875,174.5285,0.937486,0.89989,0.312163,13.2109,False
53,251.1728,173.2203,0.939045,0.900641,0.310991,13.1613,False
54,251.6581,174.1984,0.936107,0.90008,0.311868,13.1984,False
55,250.2344,172.7799,0.94411,0.900893,0.310595,13.1446,False
56,250.1291,178.419,0.92347,0.897659,0.315623,13.3574,False
57,254.9936,172.5535,0.945848,0.901023,0.310392,13.136,False
58,245.1378,172.6506,0.946188,0.900967,0.310479,13.1397,False
59,248.619,175.1373,0.9466,0.899541,0.312707,13.2339,False
60,244.8218,172.959,0.933921,0.90079,0.310756,13.1514,False
61,248.5717,175.8097,0.923658,0.899155,0.313307,13.2593,False
62,247.7033,173.541,0.942545,0.900457,0.311279,13.1735,False
63,245.7525,173.2777,0.937181,0.900608,0.311042,13.1635,False
64,245.9826,188.6885,0.962052,0.891768,0.324579,13.7364,False
65,249.7484,179.7101,0.924559,0.896918,0.316763,13.4056,False
66,246.4253,178.0885,0.952429,0.897848,0.315331,13.345,False
67,245.0198,177.0281,0.930809,0.898456,0.314391,13.3052,False
68,244.2485,186.1036,0.96237,0.893251,0.322349,13.642,False
69,247.7544,174.1171,0.932003,0.900126,0.311795,13.1953,False
70,248.5974,174.4171,0.933235,0.899954,0.312063,13.2067,False
71,244.2116,174.5547,0.94684,0.899875,0.312186,13.2119,False
72,245.0021,173.6801,0.938851,0.900377,0.311403,13.1788,True
