epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,8322.7687,6007.8788,1e-06,-2.459782,1.839167,77.5105,False
2,4268.3106,2405.5757,1e-06,-0.385309,1.163778,49.0467,False
3,1977.8052,1737.4119,1e-06,-0.000531,0.989036,41.6823,False
4,1736.9711,1743.1653,1e-06,-0.003844,0.990672,41.7512,False
5,1740.3578,1741.0354,1e-06,-0.002617,0.990067,41.7257,False
6,1744.5095,1735.5182,0.001422,0.00056,0.988497,41.6596,False
7,1576.3008,1110.9017,0.320449,0.360261,0.790858,33.3302,False
8,791.1727,499.2592,0.738634,0.71249,0.53018,22.3441,False
9,489.0515,353.5856,0.894601,0.796379,0.446178,18.8039,False
10,366.361,239.9041,0.906021,0.861845,0.367519,15.4888,False
11,286.8969,320.9669,0.960063,0.815163,0.4251,17.9156,False
12,263.4336,224.5426,0.914624,0.870692,0.355558,14.9847,False
13,249.957,241.3042,0.914603,0.861039,0.36859,15.534,False
14,248.1843,209.4183,0.973992,0.879401,0.343374,14.4713,False
15,246.5587,206.8363,0.938555,0.880888,0.341251,14.3818,False
16,232.2357,205.9199,0.970524,0.881416,0.340494,14.3499,False
17,231.368,203.3496,0.969062,0.882896,0.338363,14.2601,False
18,223.1636,185.9346,0.986476,0.892925,0.32355,13.6358,False
19,217.4336,206.935,0.936446,0.880831,0.341332,14.3852,False
20,220.3285,195.0745,1.003595,0.887662,0.331406,13.9669,False
21,219.8358,184.2771,0.949128,0.89388,0.322104,13.5749,False
22,220.323,177.1383,0.971232,0.897991,0.315803,13.3093,False
23,208.4546,179.3896,0.950923,0.896694,0.317804,13.3936,False
24,211.1194,189.7519,0.960266,0.890727,0.326854,13.775,False
25,210.8429,181.1993,0.95852,0.895652,0.319403,13.461,False
26,205.7945,178.9244,0.959242,0.896962,0.317392,13.3763,False
27,203.432,225.3398,0.934147,0.870233,0.356188,15.0113,False
28,208.5701,253.0206,0.983056,0.854292,0.377432,15.9066,False
29,209.4934,193.0767,0.938256,0.888812,0.329705,13.8952,False
30,206.9377,171.9823,0.945475,0.90096,0.311173,13.1142,False
31,198.106,190.5403,0.976357,0.890273,0.327532,13.8036,False
32,193.8738,205.1287,0.999233,0.881872,0.339839,14.3223,False
33,203.0196,165.8819,0.963363,0.904473,0.305605,12.8795,False
34,196.5741,169.6814,0.974842,0.902285,0.309085,13.0262,False
35,194.6566,205.0005,0.988367,0.881946,0.339733,14.3178,False
36,194.955,176.4373,1.003757,0.898394,0.315178,13.283,False
37,197.343,172.27,0.956793,0.900794,0.311434,13.1252,False
38,188.7002,161.5485,0.962018,0.906968,0.301587,12.7102,False
39,188.2366,182.4694,0.963397,0.894921,0.32052,13.5081,False
40,186.844,155.9274,0.945767,0.910205,0.296293,12.4871,False
41,188.8475,187.2645,0.928568,0.892159,0.324705,13.6845,False
42,183.1667,194.886,0.999726,0.88777,0.331246,13.9602,False
43,186.9322,260.306,0.99611,0.850097,0.382827,16.134,False
44,192.8379,160.1044,0.97142,0.9078,0.300236,12.6532,False
45,179.097,171.8355,0.95397,0.901044,0.311041,13.1086,False
46,175.9076,158.5589,0.956167,0.90869,0.298783,12.592,False
47,175.3185,174.2738,0.95465,0.89964,0.31324,13.2013,False
48,181.841,150.7973,0.971966,0.91316,0.291378,12.28,False
49,175.2059,160.1593,0.957727,0.907768,0.300287,12.6554,False
50,172.9417,164.804,0.987241,0.905094,0.30461,12.8376,False
51,177.256,156.4731,0.961684,0.909891,0.296811,12.5089,False
52,177.3146,158.6942,0.969407,0.908612,0.298911,12.5974,False
53,170.0224,154.9246,0.946723,0.910783,0.295339,12.4469,False
54,174.5693,160.3142,0.952084,0.907679,0.300432,12.6615,False
55,165.74,157.825,0.966481,0.909113,0.298091,12.5628,False
56,178.0002,170.1078,0.917563,0.902039,0.309473,13.0425,False
57,175.9317,148.0421,0.975075,0.914746,0.288704,12.1673,False
58,166.6306,150.2058,0.941456,0.9135,0.290806,12.2558,False
59,167.5682,149.4767,0.949225,0.91392,0.2901,12.2261,False
60,174.9257,171.1364,0.972229,0.901447,0.310407,13.0819,False
61,164.7893,148.5718,0.94747,0.914441,0.28922,12.189,False
62,161.7928,147.4623,0.959671,0.91508,0.288138,12.1434,False
63,168.406,143.4326,0.943917,0.917401,0.284174,11.9763,False
64,162.6388,155.6918,0.958286,0.910341,0.296069,12.4777,False
65,166.0235,151.2812,0.950231,0.912881,0.291846,12.2996,False
66,164.8162,143.0928,0.959468,0.917597,0.283837,11.9621,False
67,166.1135,195.9401,0.959417,0.887163,0.332141,13.9979,False
68,164.1666,166.505,0.971828,0.904114,0.306178,12.9037,False
69,162.0546,137.7324,0.949515,0.920683,0.27847,11.7359,False
70,157.1007,139.8246,0.958926,0.919479,0.280577,11.8247,False
71,157.7123,178.5611,0.947719,0.897171,0.317069,13.3627,False
72,163.5639,162.3908,0.939599,0.906483,0.302372,12.7433,False
73,159.0629,146.6592,0.965578,0.915543,0.287353,12.1103,False
74,151.2883,137.9855,0.937413,0.920538,0.278726,11.7467,False
75,157.6165,155.773,0.983672,0.910294,0.296147,12.4809,False
76,152.9223,139.2077,0.947572,0.919834,0.279958,11.7986,False
