epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3218.4582,1033.5542,0.317133,0.403684,0.766082,32.1489,False
2,585.709,570.9402,0.831505,0.670592,0.569382,23.8944,False
3,467.9117,476.0186,0.843359,0.725358,0.519901,21.8179,False
4,431.4099,431.2579,0.858525,0.751183,0.494854,20.7668,False
5,407.2584,423.1099,0.856704,0.755884,0.490157,20.5696,False
6,386.3533,441.7091,0.875771,0.745153,0.500815,21.0169,False
7,372.7827,415.5713,0.858425,0.760233,0.485771,20.3856,False
8,364.1772,379.6915,0.854291,0.780934,0.464327,19.4857,False
9,351.2681,389.1297,0.807177,0.775489,0.470063,19.7264,False
10,342.6618,409.9203,0.865305,0.763494,0.482457,20.2465,False
11,340.0528,423.7429,0.865788,0.755519,0.490524,20.585,False
12,326.4147,382.5998,0.854696,0.779256,0.466102,19.5602,False
13,318.7887,402.3934,0.828672,0.767836,0.478007,20.0597,False
14,313.8749,478.048,0.832064,0.724187,0.521008,21.8643,False
15,302.4304,486.0202,0.798301,0.719587,0.525335,22.0459,False
16,295.0804,475.9787,0.797554,0.725381,0.519879,21.8169,False
17,287.7373,492.7842,0.806301,0.715685,0.528977,22.1987,False
18,282.3325,523.7782,0.778817,0.697803,0.545359,22.8862,False
19,273.5702,512.7939,0.786212,0.70414,0.53961,22.645,False
20,265.9172,496.7956,0.742695,0.71337,0.531126,22.2889,False
21,264.0582,454.4996,0.78765,0.737773,0.508014,21.319,False
22,251.3548,548.4395,0.773183,0.683574,0.55805,23.4188,False
23,242.8046,508.5143,0.761279,0.706609,0.537354,22.5503,True
