epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5027.163,2189.3607,0.100129,-0.255821,1.105623,46.7906,False
2,1755.9298,1285.0502,0.187042,0.262893,0.847049,35.8476,False
3,1005.3919,587.5745,0.671615,0.662966,0.572769,24.2399,False
4,682.8604,486.8746,0.767422,0.720728,0.521383,22.0652,False
5,595.9071,440.1337,0.814315,0.747539,0.495725,20.9794,False
6,556.3539,406.8254,0.841042,0.766644,0.476598,20.1699,False
7,529.1493,381.7132,0.855299,0.781049,0.461654,19.5375,False
8,509.0412,364.2308,0.850329,0.791077,0.450959,19.0848,False
9,492.0385,355.0981,0.858675,0.796315,0.445269,18.844,False
10,472.582,336.969,0.860016,0.806714,0.433754,18.3567,False
11,464.8933,321.3815,0.876409,0.815655,0.423603,17.9271,False
12,454.8085,309.513,0.860345,0.822463,0.415707,17.593,False
13,435.4129,303.3423,0.868738,0.826002,0.411543,17.4167,False
14,422.2498,291.9331,0.865856,0.832547,0.403729,17.0861,False
15,413.4122,279.7282,0.878036,0.839547,0.395199,16.7251,False
16,401.2933,263.7221,0.879991,0.848729,0.383726,16.2395,False
17,386.5156,254.4356,0.88905,0.854055,0.37691,15.951,False
18,368.5272,242.5114,0.879266,0.860895,0.367972,15.5728,False
19,358.8896,233.3804,0.893531,0.866133,0.360978,15.2768,False
20,345.7538,223.8616,0.885898,0.871593,0.35354,14.962,False
21,325.476,213.2113,0.89468,0.877702,0.345027,14.6018,False
22,319.1035,213.8783,0.881571,0.877319,0.345567,14.6246,False
23,304.9409,201.2577,0.899134,0.884558,0.335216,14.1865,False
24,291.2816,189.5495,0.909911,0.891274,0.325319,13.7677,False
25,283.9439,184.1034,0.906438,0.894398,0.320612,13.5685,False
26,276.8715,179.179,0.91393,0.897223,0.316295,13.3858,False
27,266.7482,176.2436,0.918764,0.898906,0.313693,13.2757,False
28,256.0194,176.2251,0.912634,0.898917,0.313677,13.275,False
29,258.9157,173.3897,0.920632,0.900543,0.311143,13.1678,False
30,254.8221,173.0342,0.91624,0.900747,0.310824,13.1542,False
31,252.6532,170.6235,0.932894,0.90213,0.308651,13.0623,False
32,246.4994,174.297,0.914215,0.900023,0.311956,13.2022,False
33,250.8172,170.0692,0.942554,0.902448,0.308149,13.0411,False
34,241.7711,171.8344,0.940802,0.901435,0.309744,13.1086,False
35,239.5014,185.6474,0.915464,0.893512,0.321953,13.6252,False
36,242.9425,172.4082,0.926607,0.901106,0.310261,13.1304,False
37,244.179,169.4013,0.942938,0.902831,0.307544,13.0154,False
38,236.8424,170.5835,0.929557,0.902153,0.308615,13.0608,False
39,237.0404,171.0845,0.933415,0.901866,0.309068,13.0799,False
40,236.7408,169.765,0.933635,0.902622,0.307874,13.0294,False
41,243.2596,168.8504,0.935561,0.903147,0.307043,12.9942,False
42,235.6065,170.2376,0.946615,0.902351,0.308302,13.0475,False
43,234.0878,173.0663,0.941125,0.900729,0.310853,13.1555,False
44,238.2202,173.9068,0.950801,0.900247,0.311607,13.1874,False
45,233.8677,169.1893,0.954785,0.902953,0.307351,13.0073,False
46,232.9948,168.6593,0.95197,0.903257,0.306869,12.9869,False
47,233.0589,169.409,0.951299,0.902827,0.307551,13.0157,False
48,233.5062,174.1694,0.941532,0.900096,0.311842,13.1973,False
49,229.4972,169.5144,0.936633,0.902766,0.307646,13.0198,False
50,232.8222,170.9142,0.934311,0.901963,0.308914,13.0734,False
51,228.8542,170.519,0.931648,0.90219,0.308557,13.0583,False
52,231.9531,166.9905,0.947155,0.904214,0.305347,12.9225,False
53,229.064,164.4324,0.946221,0.905681,0.303,12.8231,False
54,226.8417,170.8763,0.932774,0.901985,0.30888,13.072,False
55,227.3468,165.0796,0.946131,0.90531,0.303595,12.8483,False
56,224.6552,163.4073,0.956801,0.906269,0.302054,12.7831,False
57,226.2134,163.9496,0.953192,0.905958,0.302554,12.8043,False
58,226.4697,165.0137,0.949932,0.905348,0.303535,12.8458,False
59,224.3399,163.3087,0.947222,0.906326,0.301963,12.7792,False
60,222.9247,166.5636,0.94569,0.904459,0.304957,12.906,False
61,226.8607,176.1392,0.928093,0.898966,0.3136,13.2717,False
62,222.1633,168.2067,0.928153,0.903516,0.306457,12.9695,False
63,220.9102,162.7806,0.93872,0.906629,0.301474,12.7585,False
64,220.5218,163.6965,0.959843,0.906103,0.302321,12.7944,False
65,223.7314,165.5945,0.92536,0.905015,0.304068,12.8684,False
66,223.4064,165.4855,0.935253,0.905077,0.303968,12.8641,False
67,221.0904,160.1635,0.950045,0.90813,0.299041,12.6556,False
68,220.106,162.6426,0.945463,0.906708,0.301346,12.7531,False
69,222.5374,160.5159,0.943069,0.907928,0.299369,12.6695,False
70,221.7084,159.738,0.954025,0.908374,0.298643,12.6388,False
71,219.5232,159.7315,0.952349,0.908378,0.298637,12.6385,False
72,217.3638,160.8174,0.947927,0.907755,0.29965,12.6814,False
73,216.0447,168.3159,0.954283,0.903454,0.306557,12.9737,False
74,215.3809,160.3314,0.940415,0.908034,0.299197,12.6622,False
75,221.3461,157.4853,0.956706,0.909666,0.29653,12.5493,False
76,215.3017,159.3196,0.934835,0.908614,0.298252,12.6222,False
77,215.0813,159.4356,0.935401,0.908547,0.29836,12.6268,False
78,217.9542,190.7268,0.923464,0.890599,0.326328,13.8104,False
79,222.363,156.0333,0.94598,0.910499,0.29516,12.4913,False
80,215.146,161.8602,0.933813,0.907157,0.30062,12.7224,False
81,217.7436,158.3581,0.947667,0.909166,0.29735,12.584,False
82,218.4922,162.078,0.922676,0.907032,0.300823,12.731,False
83,215.6016,160.7685,0.928265,0.907783,0.299605,12.6795,False
84,214.2484,156.2504,0.934576,0.910374,0.295365,12.5,False
85,216.266,156.8165,0.940568,0.91005,0.295899,12.5226,False
86,212.0496,156.2405,0.939565,0.91038,0.295356,12.4996,False
87,211.9784,154.8039,0.93617,0.911204,0.293995,12.442,False
88,211.6942,165.8422,0.96452,0.904873,0.304296,12.878,False
89,214.5399,159.0544,0.942486,0.908766,0.298003,12.6117,False
90,212.5314,161.861,0.921383,0.907156,0.300621,12.7225,False
91,211.5704,155.8553,0.935308,0.910601,0.294991,12.4842,False
92,205.9193,154.1391,0.949567,0.911586,0.293363,12.4153,False
93,209.0965,153.7024,0.933382,0.911836,0.292947,12.3977,False
94,212.3382,155.7581,0.942116,0.910657,0.294899,12.4803,False
95,211.117,153.8824,0.940424,0.911733,0.293118,12.4049,False
96,218.3986,183.0702,0.923013,0.894991,0.319711,13.5303,False
97,208.5182,154.8639,0.940263,0.91117,0.294051,12.4444,False
98,208.9362,155.6913,0.933403,0.910695,0.294836,12.4776,False
99,211.0648,153.056,0.957853,0.912207,0.29233,12.3716,False
100,206.6425,153.7976,0.961425,0.911781,0.293037,12.4015,False
101,218.0974,150.2095,0.952409,0.91384,0.289599,12.256,False
102,208.0183,155.2031,0.940873,0.910975,0.294373,12.4581,False
103,204.3523,153.712,0.937133,0.911831,0.292956,12.3981,False
104,209.2443,158.3447,0.93988,0.909173,0.297338,12.5835,False
105,210.6649,152.3063,0.938252,0.912637,0.291613,12.3412,False
106,209.4798,152.5607,0.966578,0.912491,0.291857,12.3515,False
107,210.2764,165.079,0.925761,0.90531,0.303595,12.8483,False
108,208.2587,153.1346,0.941833,0.912162,0.292405,12.3748,False
109,205.9096,152.4993,0.940582,0.912526,0.291798,12.3491,False
110,208.8869,166.0012,0.949386,0.904781,0.304442,12.8841,False
111,208.9088,152.4069,0.943189,0.912579,0.29171,12.3453,False
112,207.1137,151.749,0.949736,0.912956,0.291079,12.3186,False
113,203.0264,152.4597,0.949674,0.912549,0.29176,12.3475,False
114,206.0935,152.3979,0.942683,0.912584,0.291701,12.345,False
115,206.5919,164.187,0.92613,0.905822,0.302773,12.8135,False
116,210.3814,151.9322,0.948009,0.912851,0.291255,12.3261,True
