epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7644.9087,6474.6083,2e-06,-2.713847,1.901319,80.465,False
2,5268.1684,3757.2963,1e-06,-1.155192,1.448392,61.2968,False
3,2840.8008,2048.3067,1e-06,-0.174912,1.069414,45.2582,False
4,1881.7941,1749.7785,1e-06,-0.003676,0.988416,41.8304,False
5,1780.5718,1743.535,1e-06,-9.5e-05,0.986651,41.7557,False
6,1773.7698,1743.6941,1e-06,-0.000186,0.986696,41.7576,False
7,1773.6628,1743.658,1e-06,-0.000165,0.986686,41.7571,False
8,1767.9768,1743.6156,1e-06,-0.000141,0.986674,41.7566,False
9,1775.5485,1743.6249,1e-06,-0.000146,0.986677,41.7567,False
10,1770.3662,1743.6268,1e-06,-0.000147,0.986677,41.7568,False
11,1772.5313,1743.7546,1e-06,-0.000221,0.986713,41.7583,False
12,1777.43,1743.927,1e-06,-0.00032,0.986762,41.7603,False
13,1771.6658,1743.6231,0.0,-0.000145,0.986676,41.7567,False
14,1770.7332,1743.8222,1e-06,-0.000259,0.986732,41.7591,False
15,1755.3794,1615.2315,0.049866,0.0735,0.949655,40.1899,False
16,1263.6887,646.2419,0.747977,0.629315,0.600684,25.4213,False
17,437.2797,205.7219,0.885805,0.881998,0.338913,14.343,False
18,271.8086,169.9764,0.91905,0.902501,0.308065,13.0375,False
19,255.0489,156.4348,0.949103,0.910269,0.295539,12.5074,False
20,233.9073,160.0671,0.96926,0.908185,0.298951,12.6518,False
21,237.7224,146.7396,0.943504,0.91583,0.286234,12.1136,False
22,233.2304,154.6624,0.954636,0.911285,0.29386,12.4363,False
23,219.5416,159.3088,0.942659,0.90862,0.298242,12.6218,False
24,214.7428,138.569,0.950772,0.920517,0.278152,11.7715,False
25,218.967,144.6272,0.92648,0.917042,0.284167,12.0261,False
26,216.5542,147.5862,0.946623,0.915344,0.287059,12.1485,False
27,213.8896,167.7802,0.941926,0.903761,0.306069,12.953,False
28,214.206,146.5736,0.933052,0.915925,0.286073,12.1068,False
29,213.0296,144.7097,0.953997,0.916994,0.284248,12.0295,False
30,209.1272,144.1833,0.955805,0.917296,0.28373,12.0076,False
31,212.1107,140.3602,0.954729,0.919489,0.279944,11.8474,False
32,210.892,142.1687,0.958702,0.918452,0.281741,11.9235,False
33,215.1594,143.6941,0.941938,0.917577,0.283249,11.9872,False
34,206.6586,148.2899,0.927519,0.914941,0.287743,12.1774,False
35,206.4469,139.3353,0.951085,0.920077,0.27892,11.804,False
36,203.9891,169.4033,0.938677,0.90283,0.307545,13.0155,False
37,204.1207,143.1534,0.945802,0.917887,0.282715,11.9647,False
38,201.28,140.8374,0.969238,0.919215,0.280419,11.8675,False
39,201.4795,137.9364,0.94655,0.920879,0.277516,11.7446,False
40,199.9974,152.5468,0.939487,0.912499,0.291843,12.351,False
41,199.0661,134.7443,0.966575,0.92271,0.274286,11.6079,False
42,198.3362,154.3845,0.965306,0.911445,0.293596,12.4252,False
43,200.7422,138.9596,0.979795,0.920293,0.278543,11.7881,False
44,198.3135,145.9958,0.938186,0.916257,0.285508,12.0829,False
45,200.5135,144.9051,0.949609,0.916882,0.28444,12.0377,False
46,200.4482,144.7179,0.957745,0.91699,0.284256,12.0299,False
47,196.6224,152.7406,0.939526,0.912388,0.292029,12.3588,False
48,198.6726,139.83,0.930163,0.919793,0.279414,11.825,False
49,199.9679,159.7032,0.918267,0.908394,0.298611,12.6374,False
50,204.1422,135.3133,0.961637,0.922384,0.274864,11.6324,False
51,202.2213,161.0197,0.933918,0.907639,0.299839,12.6894,False
52,199.5227,142.4638,0.973061,0.918283,0.282033,11.9358,False
53,198.8576,139.8824,0.969252,0.919763,0.279467,11.8272,False
54,196.9159,140.2583,0.954816,0.919548,0.279842,11.8431,False
55,196.2207,149.752,0.941406,0.914102,0.289158,12.2373,False
56,198.0711,157.1754,0.935293,0.909844,0.296238,12.537,True
