epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6807.8142,2770.4021,1e-06,-0.598402,1.254239,52.6346,False
2,1915.9234,1734.3914,1e-06,-0.000669,0.99239,41.646,False
3,1744.0555,1733.5053,1e-06,-0.000158,0.992136,41.6354,False
4,1745.7082,1734.1373,1e-06,-0.000522,0.992317,41.643,False
5,1745.8408,1734.1263,1e-06,-0.000516,0.992314,41.6428,False
6,1744.9126,1733.7536,1e-06,-0.000301,0.992208,41.6384,False
7,1748.3701,1734.9495,1e-06,-0.000991,0.99255,41.6527,False
8,1752.4048,1735.8251,1e-06,-0.001496,0.9928,41.6632,False
9,1746.6656,1734.4961,1e-06,-0.000729,0.99242,41.6473,False
10,1748.7464,1733.4984,5.1e-05,-0.000154,0.992134,41.6353,False
11,1453.674,642.5285,0.769656,0.629289,0.604025,25.3481,False
12,507.9341,520.0406,0.792172,0.699959,0.54341,22.8044,False
13,425.9849,397.3375,0.863654,0.770753,0.474994,19.9333,False
14,370.4818,382.2634,0.927798,0.779451,0.465897,19.5516,False
15,342.1562,374.3826,0.943028,0.783997,0.46107,19.349,False
16,329.7179,367.4163,0.876438,0.788017,0.45676,19.1681,False
17,317.6805,338.2681,0.901082,0.804834,0.438268,18.3921,False
18,314.6191,327.2914,0.941687,0.811167,0.431098,18.0912,False
19,308.5774,384.0707,0.913241,0.778408,0.466997,19.5977,False
20,306.8561,377.2288,0.934378,0.782355,0.462819,19.4224,False
21,297.8973,332.4122,0.927174,0.808213,0.434457,18.2322,False
22,296.34,340.4202,0.937722,0.803592,0.43966,18.4505,False
23,290.4873,350.839,0.927853,0.797581,0.446337,18.7307,False
24,290.1365,313.0631,0.938009,0.819376,0.421623,17.6936,False
25,285.6461,313.9217,0.936373,0.818881,0.422201,17.7178,False
26,280.7693,377.7152,0.927899,0.782075,0.463117,19.4349,False
27,283.0713,309.3166,0.919894,0.821538,0.419093,17.5874,False
28,279.4648,318.9705,0.959985,0.815968,0.425583,17.8597,False
29,275.1918,317.6869,0.935027,0.816708,0.424726,17.8238,False
30,275.8269,336.3351,0.939621,0.805949,0.437014,18.3394,False
31,274.5405,312.8993,0.924725,0.819471,0.421513,17.689,False
32,267.4987,335.1976,0.933722,0.806605,0.436274,18.3084,False
33,262.7071,325.2421,0.958922,0.812349,0.429746,18.0345,False
34,264.8275,353.3359,0.903417,0.79614,0.447922,18.7972,False
35,263.8579,355.4965,0.955411,0.794894,0.44929,18.8546,False
36,258.8621,326.5643,0.926366,0.811586,0.430619,18.0711,False
37,254.7021,322.9576,0.950426,0.813667,0.428234,17.971,False
38,249.0541,313.3416,0.938695,0.819215,0.421811,17.7015,False
39,253.0538,306.3042,0.933371,0.823276,0.417047,17.5015,False
40,246.9907,292.7728,0.942234,0.831083,0.407731,17.1106,False
41,242.8596,320.7434,0.958609,0.814945,0.426764,17.9093,False
42,240.4286,298.0327,0.928139,0.828048,0.411378,17.2636,False
43,239.6585,298.3903,0.911059,0.827842,0.411624,17.274,False
44,241.7579,320.7,0.950884,0.81497,0.426735,17.9081,False
45,233.9701,329.0652,0.958037,0.810144,0.432265,18.1402,False
46,237.2445,296.9036,0.93882,0.828699,0.410598,17.2309,False
47,232.2749,303.2666,0.969509,0.825028,0.414974,17.4146,False
48,234.1565,290.7275,0.948133,0.832263,0.406305,17.0507,False
49,230.4968,336.7198,0.941297,0.805727,0.437263,18.3499,False
50,230.0159,292.5182,0.922246,0.83123,0.407554,17.1032,False
51,229.6918,312.9659,0.940278,0.819432,0.421558,17.6908,False
52,223.9738,303.6945,0.94115,0.824781,0.415267,17.4268,False
53,224.1527,323.8813,0.932419,0.813134,0.428846,17.9967,False
54,228.4697,287.4807,0.92164,0.834136,0.40403,16.9553,False
55,226.9085,327.016,0.953734,0.811326,0.430917,18.0836,False
56,224.6169,299.228,0.952898,0.827358,0.412202,17.2982,False
57,225.8332,300.3149,0.945765,0.826731,0.41295,17.3296,False
58,221.9561,303.8133,0.935264,0.824713,0.415348,17.4302,False
59,222.5955,298.8555,0.970381,0.827573,0.411945,17.2874,False
60,220.3821,296.5895,0.941078,0.828881,0.410381,17.2218,False
61,218.2904,296.5919,0.950433,0.828879,0.410382,17.2218,False
62,219.9278,312.2604,0.917968,0.819839,0.421083,17.6709,False
63,219.9647,328.2755,0.924178,0.810599,0.431746,18.1184,False
64,215.931,284.7625,0.944868,0.835704,0.402115,16.8749,False
65,216.6199,295.3612,0.914201,0.829589,0.40953,17.1861,False
66,212.3357,282.3645,0.948374,0.837088,0.400418,16.8037,False
67,214.7907,293.6664,0.968473,0.830567,0.408353,17.1367,False
68,216.3205,293.7412,0.935465,0.830524,0.408405,17.1389,False
69,211.3805,312.4229,0.938064,0.819745,0.421192,17.6755,False
70,212.6219,295.5115,0.921699,0.829503,0.409634,17.1904,False
71,212.7506,287.7105,0.953984,0.834003,0.404191,16.962,False
72,211.689,276.7585,0.959321,0.840322,0.396423,16.6361,False
73,209.7482,296.1142,0.958656,0.829155,0.410052,17.208,False
74,210.2097,307.081,0.950241,0.822828,0.417576,17.5237,False
75,294.4359,324.7333,0.959511,0.812643,0.42941,18.0204,False
76,250.7003,286.7801,0.938502,0.83454,0.403537,16.9346,False
77,233.4057,284.8318,0.961521,0.835664,0.402164,16.877,False
78,226.0324,297.4887,0.930507,0.828362,0.411002,17.2479,False
79,224.9806,321.6383,0.918319,0.814429,0.427359,17.9343,False
80,223.5264,305.3534,0.952355,0.823824,0.416399,17.4744,False
81,222.3643,274.2967,0.949707,0.841743,0.394656,16.5619,False
82,213.9346,278.779,0.945031,0.839157,0.397868,16.6967,False
83,214.6751,277.43,0.956593,0.839935,0.396904,16.6562,False
84,212.1842,276.1809,0.926641,0.840656,0.39601,16.6187,False
85,210.3837,289.2951,0.926137,0.833089,0.405303,17.0087,False
86,210.8483,280.1376,0.952791,0.838373,0.398836,16.7373,False
87,210.1982,285.3334,0.968268,0.835375,0.402518,16.8918,False
88,206.9837,279.6978,0.943559,0.838626,0.398523,16.7242,False
89,207.7655,280.0134,0.943525,0.838444,0.398748,16.7336,False
90,204.8461,290.1742,0.934451,0.832582,0.405918,17.0345,False
91,206.0392,277.8767,0.936177,0.839677,0.397223,16.6696,False
92,204.2115,299.4208,0.938704,0.827247,0.412335,17.3038,False
93,205.2922,283.6693,0.929027,0.836335,0.401342,16.8425,False
94,205.2032,286.229,0.959057,0.834858,0.403149,16.9183,False
95,201.3323,280.5423,0.94742,0.838139,0.399124,16.7494,False
96,202.0581,282.8267,0.954055,0.836821,0.400746,16.8175,True
