epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3294.2414,680.9304,0.645397,0.607133,0.621814,26.0946,False
2,585.6612,563.2342,0.798576,0.675038,0.565527,23.7326,False
3,544.4801,580.7223,0.802017,0.664948,0.574239,24.0982,False
4,510.779,556.5776,0.82299,0.678879,0.562175,23.5919,False
5,488.3006,500.2322,0.811707,0.711388,0.53296,22.3659,False
6,463.2115,493.2911,0.816238,0.715392,0.52925,22.2102,False
7,454.6103,477.3473,0.803242,0.724591,0.520626,21.8483,False
8,444.612,549.7959,0.780789,0.682792,0.55874,23.4477,False
9,437.3353,525.6481,0.780805,0.696724,0.546332,22.927,False
10,410.6528,444.0952,0.801261,0.743776,0.502166,21.0736,False
11,386.6884,498.4066,0.791552,0.712441,0.531987,22.325,False
12,363.915,486.8723,0.793918,0.719096,0.525795,22.0652,False
13,344.172,601.2128,0.783075,0.653126,0.584283,24.5196,False
14,331.2442,600.4654,0.782988,0.653557,0.583919,24.5044,False
15,317.8085,504.0883,0.78416,0.709163,0.53501,22.4519,False
16,313.3811,517.5842,0.779913,0.701376,0.542125,22.7505,False
17,305.9524,665.8955,0.751253,0.615807,0.61491,25.805,False
18,295.7379,459.5908,0.805733,0.734836,0.510851,21.4381,False
19,287.9535,424.3899,0.817749,0.755145,0.490898,20.6007,False
20,286.8897,458.8316,0.794767,0.735274,0.510429,21.4204,False
21,283.5785,473.1828,0.7747,0.726994,0.51835,21.7528,False
22,274.6216,444.9834,0.785112,0.743264,0.502667,21.0946,False
23,269.5895,460.3062,0.801621,0.734423,0.511249,21.4547,False
24,266.2421,421.7596,0.808854,0.756663,0.489374,20.5368,False
25,261.85,598.7313,0.760744,0.654558,0.583076,24.469,False
26,259.3162,419.8272,0.815143,0.757778,0.488252,20.4897,False
27,253.4809,490.4783,0.768638,0.717015,0.527738,22.1467,False
28,248.7092,578.0552,0.780016,0.666487,0.572919,24.0428,False
29,245.8902,484.4591,0.789178,0.720488,0.52449,22.0104,False
30,247.3959,502.5093,0.789869,0.710074,0.534172,22.4167,False
31,244.6358,480.7645,0.775837,0.72262,0.522486,21.9263,False
32,245.716,437.7715,0.805645,0.747425,0.498577,20.923,False
33,242.0808,489.8418,0.777966,0.717382,0.527396,22.1324,False
34,240.8825,424.6435,0.778237,0.754999,0.491045,20.6069,False
35,240.7387,533.9396,0.781972,0.69194,0.550624,23.1071,False
36,238.3308,468.7679,0.792604,0.729541,0.515926,21.651,False
37,234.0555,446.9902,0.806659,0.742106,0.5038,21.1421,False
38,233.6958,505.2414,0.753382,0.708498,0.535622,22.4776,False
39,234.9298,515.7418,0.771817,0.702439,0.541159,22.7099,False
40,231.8854,515.5274,0.785364,0.702563,0.541047,22.7052,False
41,227.6584,417.6203,0.813746,0.759051,0.486967,20.4358,False
42,229.7641,621.6066,0.756545,0.64136,0.59411,24.932,False
43,229.635,451.984,0.794339,0.739225,0.506606,21.2599,False
44,222.3448,548.2088,0.786431,0.683707,0.557933,23.4139,False
45,226.8712,447.5133,0.792818,0.741804,0.504094,21.1545,False
46,223.3466,468.9055,0.810669,0.729462,0.516002,21.6542,False
47,223.3116,453.9077,0.793412,0.738115,0.507683,21.3051,False
48,221.7844,471.9444,0.775941,0.727708,0.517672,21.7243,False
49,218.4681,399.0815,0.798436,0.769747,0.476036,19.977,False
50,218.9668,521.5347,0.775557,0.699097,0.54419,22.8371,False
51,222.8827,478.8481,0.789418,0.723725,0.521444,21.8826,False
52,215.4981,484.0113,0.779282,0.720746,0.524248,22.0003,False
53,218.2388,589.148,0.768562,0.660087,0.57839,24.2724,False
54,215.7733,423.0509,0.809007,0.755918,0.490123,20.5682,False
55,217.0932,584.5293,0.780022,0.662752,0.576119,24.177,False
56,215.3006,419.3132,0.811458,0.758074,0.487953,20.4771,False
57,213.7347,442.9948,0.786638,0.744411,0.501543,21.0474,False
58,216.6278,531.1747,0.780121,0.693535,0.549196,23.0472,False
59,214.28,515.9244,0.76781,0.702334,0.541255,22.714,False
60,212.9292,482.6136,0.786396,0.721553,0.52349,21.9685,False
61,212.3371,508.5387,0.779339,0.706595,0.537367,22.5508,False
62,207.3662,603.1012,0.781506,0.652037,0.585199,24.5581,False
63,209.2975,544.2593,0.761544,0.685986,0.555919,23.3294,False
64,211.1426,597.3994,0.773924,0.655326,0.582427,24.4418,True
