epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5797.5426,1950.4848,2e-06,-0.125345,1.052398,44.1643,False
2,1771.3039,1734.2886,2e-06,-0.000609,0.992361,41.6448,False
3,1512.4871,709.2741,0.775286,0.59078,0.634623,26.6322,False
4,472.0136,379.7316,0.84304,0.780911,0.464352,19.4867,False
5,344.934,384.4438,0.905016,0.778193,0.467224,19.6072,False
6,328.1646,359.5482,0.881714,0.792556,0.451843,18.9618,False
7,308.8052,319.5655,0.936772,0.815625,0.42598,17.8764,False
8,303.4313,316.6571,0.9046,0.817303,0.424037,17.7949,False
9,296.7613,329.4011,0.908053,0.80995,0.432485,18.1494,False
10,297.0652,327.6345,0.90076,0.810969,0.431324,18.1007,False
11,291.8651,314.0423,0.925961,0.818811,0.422282,17.7212,False
12,286.1102,310.0231,0.888907,0.82113,0.419571,17.6075,False
13,284.4987,313.7586,0.924066,0.818975,0.422092,17.7132,False
14,282.7249,318.0201,0.938354,0.816516,0.424948,17.8331,False
15,276.0815,312.0278,0.937389,0.819973,0.420926,17.6643,False
16,272.2732,318.5386,0.925785,0.816217,0.425295,17.8476,False
17,273.4614,317.8895,0.944282,0.816592,0.424861,17.8295,False
18,272.1049,307.7352,0.891844,0.82245,0.41802,17.5424,False
19,267.5802,344.4598,0.942475,0.801262,0.44226,18.5596,False
20,264.7856,314.214,0.932458,0.818712,0.422398,17.7261,False
21,262.6257,310.0282,0.904427,0.821127,0.419575,17.6076,False
22,263.9877,426.5635,0.91629,0.753891,0.492154,20.6534,False
23,260.8082,307.0058,0.945837,0.822871,0.417525,17.5216,False
24,255.2906,306.7829,0.933157,0.823,0.417373,17.5152,False
25,243.5659,293.287,0.944086,0.830786,0.408089,17.1256,False
26,240.634,335.5918,0.938839,0.806378,0.43653,18.3192,False
27,233.7844,322.9246,0.95557,0.813686,0.428213,17.9701,False
28,233.4698,320.2161,0.952813,0.815249,0.426413,17.8946,False
29,224.4064,285.2205,0.938644,0.83544,0.402438,16.8885,False
30,225.6172,284.9429,0.946749,0.8356,0.402242,16.8803,False
31,221.1387,284.0233,0.930189,0.836131,0.401593,16.853,False
32,220.2692,336.6755,0.945332,0.805753,0.437235,18.3487,False
33,222.7263,297.975,0.923254,0.828081,0.411338,17.262,False
34,218.9496,278.7105,0.919589,0.839196,0.397819,16.6946,False
35,214.1491,300.2852,0.957361,0.826748,0.412929,17.3287,False
36,213.8392,290.587,0.966098,0.832344,0.406207,17.0466,False
37,210.9786,273.9055,0.94662,0.841968,0.394375,16.5501,False
38,213.2704,300.5502,0.932346,0.826596,0.413112,17.3364,False
39,220.0788,280.4533,0.95161,0.838191,0.399061,16.7467,False
40,210.8681,282.5427,0.961605,0.836985,0.400545,16.809,False
41,207.9333,287.5648,0.948607,0.834088,0.404089,16.9577,False
42,207.2648,274.1902,0.93451,0.841804,0.39458,16.5587,False
43,205.0883,274.9139,0.93348,0.841387,0.3951,16.5805,False
44,203.9999,279.5267,0.967977,0.838725,0.398401,16.7191,False
45,202.5187,282.7656,0.963219,0.836857,0.400703,16.8156,False
46,203.3518,310.0037,0.948282,0.821141,0.419558,17.6069,False
47,200.1653,311.3728,0.967063,0.820351,0.420484,17.6458,False
48,203.3514,268.7892,0.944774,0.84492,0.390674,16.3948,False
49,198.9663,307.568,0.991729,0.822547,0.417907,17.5376,False
50,198.4377,323.0886,0.938111,0.813592,0.428321,17.9747,False
51,196.354,301.3637,0.958766,0.826126,0.41367,17.3598,False
52,195.602,269.714,0.959224,0.844387,0.391346,16.423,False
53,194.6145,294.351,0.954499,0.830172,0.408829,17.1567,False
54,193.4074,279.4356,0.94631,0.838778,0.398336,16.7163,False
55,193.337,291.9818,0.968844,0.831539,0.40718,17.0875,False
56,191.8691,280.1508,0.929124,0.838365,0.398846,16.7377,False
57,192.0802,275.5329,0.957471,0.841029,0.395545,16.5992,False
58,190.532,269.3477,0.948006,0.844598,0.39108,16.4118,False
59,188.3468,293.2998,0.972979,0.830779,0.408098,17.126,False
60,184.6981,275.803,0.946135,0.840874,0.395738,16.6073,False
61,184.7681,270.0595,0.940508,0.844187,0.391596,16.4335,False
62,183.0818,276.7011,0.950917,0.840355,0.396382,16.6343,False
63,181.902,282.49,0.978163,0.837015,0.400507,16.8074,True
