epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6073.8698,2146.6163,1e-06,-0.238505,1.104043,46.3316,False
2,1798.334,1735.1227,1e-06,-0.001091,0.992599,41.6548,False
3,1746.8404,1733.5863,1e-06,-0.000204,0.99216,41.6364,False
4,1386.6583,646.3558,0.73428,0.627081,0.605821,25.4235,False
5,454.1492,404.426,0.889021,0.766664,0.479213,20.1103,False
6,343.9442,349.7547,0.874828,0.798207,0.445647,18.7017,False
7,327.8819,391.278,0.932487,0.774249,0.471359,19.7808,False
8,323.7719,327.6984,0.887609,0.810932,0.431366,18.1024,False
9,307.4928,345.9669,0.953613,0.800392,0.443227,18.6002,False
10,300.9316,335.3519,0.891147,0.806516,0.436374,18.3126,False
11,299.3847,315.6683,0.949282,0.817873,0.423374,17.7671,False
12,298.4051,314.7801,0.957238,0.818386,0.422778,17.742,False
13,290.715,308.6021,0.917124,0.82195,0.418609,17.5671,False
14,291.7966,309.3497,0.907414,0.821519,0.419115,17.5883,False
15,287.4787,323.0289,0.895097,0.813626,0.428282,17.973,False
16,284.0723,310.2886,0.941536,0.820977,0.419751,17.615,False
17,279.1088,326.2232,0.923058,0.811783,0.430394,18.0616,False
18,278.1114,323.2317,0.96929,0.813509,0.428416,17.9786,False
19,271.7087,308.4756,0.902411,0.822023,0.418523,17.5635,False
20,266.05,310.4505,0.911971,0.820883,0.41986,17.6196,False
21,265.6077,306.5735,0.937185,0.82312,0.417231,17.5092,False
22,263.1389,312.0537,0.934402,0.819958,0.420943,17.665,False
23,251.5199,347.8066,0.937974,0.799331,0.444404,18.6496,False
24,240.8093,297.6773,0.952217,0.828253,0.411132,17.2533,False
25,236.2617,287.644,0.93194,0.834042,0.404144,16.9601,False
26,232.0094,336.6583,0.969625,0.805763,0.437224,18.3483,False
27,229.7584,291.2578,0.958484,0.831957,0.406675,17.0663,False
28,227.3941,293.6833,0.936745,0.830557,0.408365,17.1372,False
29,222.2768,293.7409,0.941484,0.830524,0.408405,17.1389,False
30,222.2975,285.6502,0.92902,0.835192,0.402741,16.9012,False
31,220.0278,279.9239,0.957839,0.838496,0.398684,16.7309,False
32,217.6247,274.301,0.932247,0.84174,0.394659,16.562,False
33,217.7789,300.4234,0.946567,0.826669,0.413024,17.3327,False
34,215.8111,313.9338,0.983727,0.818874,0.422209,17.7182,False
35,216.2558,287.3871,0.967164,0.83419,0.403964,16.9525,False
36,214.5578,278.3176,0.957885,0.839423,0.397538,16.6829,False
37,211.1213,277.7953,0.960121,0.839724,0.397165,16.6672,False
38,210.043,263.2818,0.939783,0.848098,0.386651,16.226,False
39,208.9514,329.9406,0.955032,0.809639,0.432839,18.1643,False
40,208.3908,266.4159,0.942192,0.84629,0.388946,16.3223,False
41,205.646,282.3036,0.946579,0.837123,0.400375,16.8019,False
42,205.3796,282.2259,0.964268,0.837168,0.40032,16.7996,False
43,202.0046,265.3019,0.95126,0.846932,0.388132,16.2881,False
44,204.0948,269.1636,0.933742,0.844704,0.390946,16.4062,False
45,202.6145,262.1735,0.927336,0.848737,0.385836,16.1918,False
46,201.17,268.2174,0.950265,0.84525,0.390258,16.3773,False
47,197.81,335.7982,0.957795,0.806259,0.436665,18.3248,False
48,198.099,281.5429,0.940558,0.837562,0.399835,16.7792,False
49,196.5362,300.9067,0.939969,0.82639,0.413357,17.3467,False
50,193.5577,259.0748,0.939968,0.850525,0.38355,16.0958,False
51,195.5337,261.1543,0.923466,0.849325,0.385086,16.1603,False
52,190.1322,264.8852,0.964106,0.847173,0.387827,16.2753,False
53,193.1115,262.78,0.942242,0.848387,0.386282,16.2105,False
54,189.9147,254.8402,0.939559,0.852968,0.380402,15.9637,False
55,188.9211,263.6185,0.940841,0.847904,0.386898,16.2363,False
56,185.7768,284.9647,0.947153,0.835588,0.402258,16.8809,False
57,183.9747,257.5956,0.932799,0.851378,0.382453,16.0498,False
58,184.3662,273.9767,0.961019,0.841927,0.394426,16.5522,False
59,184.0896,267.7086,0.924332,0.845544,0.389888,16.3618,False
60,181.2903,282.8637,0.957614,0.8368,0.400772,16.8186,False
61,181.3309,272.6368,0.922948,0.8427,0.39346,16.5117,False
62,180.3102,274.5079,0.925371,0.841621,0.394808,16.5683,False
63,179.9296,274.7694,0.923731,0.84147,0.394996,16.5762,False
64,178.6004,273.6023,0.965764,0.842143,0.394156,16.5409,False
65,179.08,267.7793,0.965428,0.845503,0.38994,16.364,False
66,177.8646,278.9222,0.964995,0.839074,0.39797,16.701,False
67,175.1593,278.3272,0.967571,0.839417,0.397545,16.6831,False
68,177.2558,279.8949,0.955819,0.838513,0.398663,16.7301,False
69,175.3005,273.6256,0.975775,0.84213,0.394173,16.5416,True
