epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7538.1884,6329.9579,1e-06,-2.630875,1.87996,79.561,False
2,5094.8402,3581.7556,1e-06,-1.054501,1.414153,59.8478,False
3,2698.7921,1972.8196,1e-06,-0.131613,1.049523,44.4164,False
4,1848.7352,1745.7845,1e-06,-0.001385,0.987287,41.7826,False
5,1780.4064,1743.8589,1e-06,-0.000281,0.986743,41.7595,False
6,1770.3085,1743.6739,1e-06,-0.000174,0.98669,41.7573,False
7,1771.5678,1744.0064,1e-06,-0.000365,0.986785,41.7613,False
8,1774.1705,1743.9239,1e-06,-0.000318,0.986761,41.7603,False
9,1775.1347,1743.5212,1e-06,-8.7e-05,0.986647,41.7555,False
10,1767.8702,1743.94,1e-06,-0.000327,0.986766,41.7605,False
11,1776.8995,1743.6268,1e-06,-0.000147,0.986677,41.7568,False
12,1771.2007,1741.8515,0.000651,0.000871,0.986175,41.7355,False
13,1664.0128,1330.1749,0.198073,0.237009,0.861792,36.4716,False
14,850.3165,355.6598,0.782062,0.795993,0.445621,18.8589,False
15,357.5907,201.4138,0.972015,0.884469,0.335346,14.192,False
16,264.872,167.9422,0.966162,0.903668,0.306216,12.9593,False
17,246.0899,149.7728,0.963824,0.91409,0.289178,12.2382,False
18,231.2216,150.9366,0.956985,0.913422,0.290299,12.2856,False
19,221.202,141.9502,0.947382,0.918577,0.281525,11.9143,False
20,217.2025,162.3894,0.926612,0.906853,0.301111,12.7432,False
21,226.4949,141.1878,0.953528,0.919014,0.280768,11.8822,False
22,221.8284,155.0857,0.946329,0.911043,0.294262,12.4533,False
23,213.4935,141.5305,0.974445,0.918818,0.281108,11.8967,False
24,207.3555,142.6613,0.977258,0.918169,0.282229,11.9441,False
25,215.4714,153.2563,0.982927,0.912092,0.292521,12.3797,False
26,214.0259,137.3934,0.944556,0.921191,0.276969,11.7215,False
27,207.4943,136.3962,0.963231,0.921763,0.275962,11.6789,False
28,209.2502,135.9724,0.974327,0.922006,0.275533,11.6607,False
29,206.2204,143.5723,0.959324,0.917647,0.283129,11.9822,False
30,207.9936,156.8827,0.962622,0.910012,0.295962,12.5253,False
31,207.0443,141.3887,0.932701,0.918899,0.280967,11.8907,False
32,205.3721,134.9787,0.980201,0.922576,0.274524,11.618,False
33,209.666,142.9806,0.931323,0.917986,0.282545,11.9575,False
34,202.1362,151.4094,0.943244,0.913151,0.290753,12.3049,False
35,204.3941,138.3912,0.948968,0.920619,0.277973,11.764,False
36,203.6856,152.6781,0.91415,0.912424,0.291969,12.3563,False
37,200.1145,140.3788,0.950174,0.919478,0.279962,11.8482,False
38,197.4908,140.0278,0.951402,0.91968,0.279612,11.8333,False
39,196.2751,137.3781,0.974977,0.9212,0.276954,11.7208,False
40,199.2152,135.7183,0.9433,0.922152,0.275275,11.6498,False
41,201.6773,142.7348,0.983665,0.918127,0.282302,11.9472,False
42,198.3504,147.2408,0.93323,0.915542,0.286723,12.1343,False
43,197.5171,169.9654,0.928571,0.902508,0.308055,13.0371,False
44,201.3676,135.5402,0.968129,0.922254,0.275095,11.6422,False
45,196.9242,153.5296,0.915909,0.911935,0.292782,12.3907,False
46,196.2505,135.7959,0.975888,0.922107,0.275354,11.6532,False
47,199.3937,143.7917,0.941936,0.917521,0.283345,11.9913,True
