epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,6135.9356,2127.9879,2e-06,-0.227757,1.099242,46.1301,False
2,1797.3218,1733.7398,2e-06,-0.000293,0.992204,41.6382,False
3,1749.2718,1733.9836,2e-06,-0.000434,0.992273,41.6411,False
4,1751.7331,1735.2388,1e-06,-0.001158,0.992632,41.6562,False
5,1747.084,1733.69,1e-06,-0.000264,0.992189,41.6376,False
6,1749.2976,1733.6517,1e-06,-0.000242,0.992178,41.6371,False
7,1746.7342,1734.3349,1e-06,-0.000636,0.992374,41.6453,False
8,1746.7432,1734.1017,1e-06,-0.000502,0.992307,41.6425,False
9,1748.3478,1733.7881,1e-06,-0.000321,0.992217,41.6388,False
10,1748.9677,1733.2372,1e-06,-3e-06,0.99206,41.6322,False
11,1746.1166,1736.5546,1e-06,-0.001917,0.993009,41.672,False
12,1748.949,1733.4655,1e-06,-0.000135,0.992125,41.6349,False
13,1750.146,1734.6849,1e-06,-0.000838,0.992474,41.6495,False
14,1745.5782,1736.4495,1e-06,-0.001856,0.992979,41.6707,False
15,1748.1151,1736.5029,5e-06,-0.001887,0.992994,41.6714,False
16,1748.1839,1734.6243,3e-05,-0.000803,0.992457,41.6488,False
17,1251.2411,491.0435,0.826032,0.716689,0.528042,22.1595,False
18,429.6304,423.474,0.8627,0.755674,0.490368,20.5785,False
19,383.2078,372.1724,0.889217,0.785273,0.459707,19.2918,False
20,342.463,353.7626,0.846663,0.795894,0.448193,18.8086,False
21,322.9837,340.5964,0.92978,0.803491,0.439773,18.4553,False
22,319.0373,363.898,0.969455,0.790047,0.454568,19.0761,False
23,312.683,347.5129,0.947184,0.7995,0.444216,18.6417,False
24,302.3315,338.5501,0.896264,0.804671,0.43845,18.3997,False
25,298.1868,346.8862,0.897481,0.799862,0.443815,18.6249,False
26,296.7421,330.2922,0.881896,0.809436,0.43307,18.1739,False
27,292.5704,324.5548,0.909438,0.812746,0.429292,18.0154,False
28,284.5109,339.8747,0.918715,0.803907,0.439307,18.4357,False
29,283.2189,340.3058,0.967393,0.803658,0.439586,18.4474,False
30,280.1334,317.0084,0.916696,0.8171,0.424272,17.8047,False
31,279.1398,350.9187,0.892523,0.797535,0.446388,18.7328,False
32,272.8404,338.1713,0.959016,0.80489,0.438205,18.3894,False
33,269.8022,323.9658,0.951802,0.813086,0.428902,17.9991,False
34,269.0025,317.7045,0.928776,0.816698,0.424737,17.8243,False
35,258.7372,323.3746,0.908336,0.813427,0.428511,17.9826,False
36,259.8543,313.3817,0.965143,0.819192,0.421838,17.7026,False
37,253.3856,310.4385,0.92353,0.82089,0.419852,17.6193,False
38,249.432,302.6014,0.919457,0.825412,0.414519,17.3954,False
39,242.9977,312.1852,0.943657,0.819883,0.421032,17.6688,False
40,241.6335,319.6114,0.918895,0.815598,0.42601,17.8777,False
41,244.4281,308.1431,0.941664,0.822215,0.418297,17.554,False
