epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7860.4219,6855.4501,5e-06,-2.932298,1.956439,82.7976,False
2,5670.6902,4127.7983,1e-06,-1.367712,1.518125,64.2479,False
3,3065.4312,2129.1453,1e-06,-0.221281,1.090312,46.1427,False
4,1903.231,1748.8779,1e-06,-0.003159,0.988162,41.8196,False
5,1777.3022,1743.768,1e-06,-0.000228,0.986717,41.7584,False
6,1770.8218,1743.6418,1e-06,-0.000156,0.986681,41.7569,False
7,1777.072,1743.7409,1e-06,-0.000213,0.986709,41.7581,False
8,1776.1407,1743.5484,1e-06,-0.000102,0.986655,41.7558,False
9,1774.6842,1743.8155,1e-06,-0.000256,0.986731,41.759,False
10,1771.2811,1743.8729,1e-06,-0.000288,0.986747,41.7597,False
11,1773.136,1743.7924,1e-06,-0.000242,0.986724,41.7587,False
12,1774.2518,1743.633,1e-06,-0.000151,0.986679,41.7568,False
13,1769.3855,1743.7145,1e-06,-0.000198,0.986702,41.7578,False
14,1766.7147,1744.3878,1e-06,-0.000584,0.986892,41.7659,False
15,1771.6628,1743.9861,1e-06,-0.000354,0.986779,41.7611,False
16,1777.941,1743.3933,1e-06,-1.3e-05,0.986611,41.754,False
17,1776.487,1743.5568,0.0,-0.000107,0.986657,41.7559,False
18,1773.0125,1743.4269,0.0,-3.3e-05,0.986621,41.7544,False
19,1781.3405,1743.3706,0.0,-0.0,0.986605,41.7537,False
20,1774.2302,1743.7092,0.0,-0.000195,0.9867,41.7577,False
21,1777.051,1743.394,0.0,-1.4e-05,0.986611,41.754,False
22,1772.4136,1743.8595,0.0,-0.000281,0.986743,41.7595,False
23,1768.8846,1744.056,0.0,-0.000394,0.986799,41.7619,False
24,1776.6435,1743.4124,0.0,-2.4e-05,0.986616,41.7542,False
25,1778.4174,1744.349,0.0,-0.000562,0.986881,41.7654,False
26,1765.0994,1744.2039,0.0,-0.000478,0.98684,41.7637,False
27,1768.6877,1744.5904,1e-06,-0.0007,0.98695,41.7683,False
28,1775.4815,1743.6503,1e-06,-0.000161,0.986684,41.757,False
29,1768.5797,1744.067,1e-06,-0.0004,0.986802,41.762,False
30,1776.053,1743.4915,1e-06,-7e-05,0.986639,41.7551,False
31,1771.5746,1743.3644,2e-06,3e-06,0.986603,41.7536,False
32,1773.0013,1743.4117,5e-06,-2.4e-05,0.986616,41.7542,False
33,1769.7087,1744.6509,9e-06,-0.000735,0.986967,41.769,False
34,1775.8795,1743.3352,2.2e-05,2e-05,0.986595,41.7533,False
35,1770.5144,1743.4005,7.8e-05,-1.8e-05,0.986613,41.754,False
36,1741.5276,1457.8534,0.123454,0.163773,0.902205,38.1818,False
37,732.4649,427.6353,0.801949,0.754708,0.488636,20.6793,False
38,460.701,253.8801,0.873236,0.854374,0.376498,15.9336,False
39,377.7421,187.6184,0.876692,0.892382,0.323658,13.6974,False
40,268.821,181.1363,0.929467,0.8961,0.318017,13.4587,False
41,264.9464,193.8298,0.927611,0.888819,0.328972,13.9223,False
42,245.0827,162.8654,0.895864,0.90658,0.301552,12.7619,False
43,234.6169,163.1362,0.963306,0.906425,0.301803,12.7725,False
44,244.1589,160.9915,0.964944,0.907655,0.299813,12.6882,False
45,223.7711,167.219,0.930283,0.904083,0.305556,12.9313,False
46,233.6671,174.2699,0.914708,0.900038,0.311932,13.2011,False
47,225.6207,183.9561,0.929679,0.894482,0.320483,13.563,False
48,232.1701,145.6389,0.928178,0.916461,0.285159,12.0681,False
49,224.6444,164.2485,0.928275,0.905787,0.30283,12.8159,False
50,224.0015,155.9456,0.948439,0.910549,0.295077,12.4878,False
51,218.1493,145.7427,0.947774,0.916402,0.285261,12.0724,False
52,220.0397,151.1884,0.96947,0.913278,0.290541,12.2959,False
53,214.0527,144.6129,0.937272,0.91705,0.284153,12.0255,False
54,214.8739,146.0189,0.979009,0.916243,0.285531,12.0838,False
55,211.4376,140.4421,0.949592,0.919442,0.280025,11.8508,False
56,210.8869,144.7275,0.946794,0.916984,0.284265,12.0303,False
57,211.2891,159.3484,0.915694,0.908597,0.298279,12.6233,False
58,218.7984,156.9181,0.959587,0.909992,0.295995,12.5267,False
59,211.0534,149.5969,0.915748,0.914191,0.289008,12.231,False
60,210.5478,149.8767,0.962833,0.91403,0.289278,12.2424,False
61,213.5734,153.4483,0.933463,0.911982,0.292704,12.3874,False
62,207.0253,149.934,0.949964,0.913998,0.289333,12.2448,False
63,207.3038,143.1452,0.937651,0.917892,0.282707,11.9643,False
64,211.4835,140.8019,0.955441,0.919236,0.280384,11.866,False
65,201.5571,140.1449,0.94245,0.919613,0.279729,11.8383,False
66,204.5012,139.7886,0.944926,0.919817,0.279373,11.8232,False
67,203.2442,160.1314,0.952688,0.908148,0.299011,12.6543,False
68,205.1843,143.0198,0.959656,0.917964,0.282583,11.9591,False
69,205.236,141.6635,0.955862,0.918742,0.28124,11.9022,False
70,203.8977,143.1724,0.920059,0.917876,0.282734,11.9655,False
71,201.473,138.931,0.93849,0.920309,0.278515,11.7869,False
72,202.7611,156.2438,0.916705,0.910378,0.295359,12.4998,False
73,200.8835,146.976,0.942711,0.915694,0.286465,12.1234,False
74,202.8152,140.7825,0.978747,0.919247,0.280364,11.8652,False
75,203.8507,148.2572,0.944695,0.914959,0.287711,12.1761,False
76,198.7129,138.5769,0.950883,0.920512,0.278159,11.7719,False
77,199.7509,145.1952,0.941895,0.916716,0.284724,12.0497,False
78,200.5387,141.3252,0.948126,0.918936,0.280904,11.888,False
79,195.8328,136.8799,0.959833,0.921485,0.276451,11.6996,False
80,198.6474,136.685,0.964067,0.921597,0.276254,11.6912,False
81,199.8132,157.7796,0.957411,0.909497,0.296807,12.561,False
82,202.2316,144.5255,0.933252,0.9171,0.284067,12.0219,False
83,195.201,158.7018,0.940442,0.908968,0.297673,12.5977,False
84,200.2917,153.5496,0.940791,0.911924,0.292801,12.3915,False
85,193.5531,155.2816,0.915381,0.91093,0.294448,12.4612,False
86,193.2529,141.6741,0.944358,0.918735,0.281251,11.9027,False
87,191.7187,150.9281,0.941162,0.913427,0.290291,12.2853,False
88,193.7151,148.3569,0.943727,0.914902,0.287808,12.1802,False
89,189.7988,141.9908,0.945288,0.918554,0.281565,11.916,False
90,193.5034,142.4515,0.93789,0.91829,0.282021,11.9353,False
91,190.7315,138.1838,0.933574,0.920738,0.277765,11.7552,False
92,191.8698,145.1956,0.930651,0.916716,0.284725,12.0497,False
93,190.3593,157.9214,0.919481,0.909416,0.29694,12.5667,False
94,189.5744,144.7557,0.954226,0.916968,0.284293,12.0314,False
95,185.5431,158.2833,0.950098,0.909208,0.29728,12.5811,True
