epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,3204.9466,580.5783,0.641899,0.664955,0.567271,24.0952,False
2,663.7005,456.9918,0.83051,0.736275,0.503285,21.3774,False
3,611.9362,443.6731,0.818533,0.743961,0.495897,21.0635,False
4,584.2025,421.1604,0.823925,0.756953,0.483152,20.5222,False
5,547.1456,392.4051,0.83383,0.773547,0.466367,19.8092,False
6,507.3607,361.12,0.840473,0.791602,0.44739,19.0032,False
7,468.7631,340.6591,0.818768,0.803409,0.43453,18.457,False
8,423.1335,340.4839,0.795284,0.803511,0.434419,18.4522,False
9,388.2738,422.7809,0.746222,0.756018,0.484081,20.5616,False
10,362.8262,385.3087,0.762395,0.777643,0.46213,19.6293,False
11,345.7915,387.4385,0.74025,0.776413,0.463406,19.6835,False
12,331.2091,358.3964,0.755295,0.793173,0.445699,18.9314,False
13,320.4549,400.9147,0.752543,0.768637,0.471396,20.0229,False
14,312.4081,483.044,0.737591,0.721241,0.517432,21.9783,False
15,303.8358,436.7958,0.737139,0.74793,0.492039,20.8997,False
16,298.3659,441.9273,0.742808,0.744969,0.494921,21.0221,False
17,293.2147,437.3446,0.738928,0.747613,0.492348,20.9128,False
18,287.2088,498.1446,0.71054,0.712526,0.525458,22.3192,False
19,282.1972,471.927,0.729696,0.727656,0.511443,21.7239,False
20,282.0091,422.9375,0.75017,0.755927,0.48417,20.5654,False
21,279.3928,469.8919,0.740337,0.728831,0.510339,21.677,False
22,278.243,462.2624,0.724461,0.733233,0.506179,21.5003,False
23,277.0715,494.6064,0.725911,0.714568,0.523588,22.2397,True
