epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,7563.7618,6417.5009,1e-06,-2.68109,1.892916,80.1093,False
2,5313.8445,3911.1035,1e-06,-1.243416,1.47774,62.5388,False
3,3014.2818,2178.4138,0.0,-0.249542,1.102855,46.6735,False
4,1946.0163,1764.0204,0.0,-0.011845,0.992431,42.0002,False
5,1783.9735,1743.3741,0.0,-2e-06,0.986606,41.7537,False
6,1771.5877,1743.787,0.0,-0.000239,0.986723,41.7587,False
7,1770.7285,1743.8071,0.0,-0.000251,0.986728,41.7589,False
8,1775.5237,1743.6669,0.0,-0.00017,0.986689,41.7572,False
9,1777.3313,1743.5681,3e-06,-0.000114,0.986661,41.7561,False
10,1769.9596,1731.7215,0.004567,0.006682,0.983303,41.614,False
11,1558.5436,1109.605,0.324487,0.363529,0.787105,33.3107,False
12,716.2395,365.2721,0.773587,0.790479,0.451603,19.1121,False
13,367.9694,263.6303,0.87703,0.848781,0.38366,16.2367,False
14,293.7385,180.119,0.884829,0.896683,0.317123,13.4208,False
15,248.2613,154.908,0.926299,0.911144,0.294093,12.4462,False
16,234.6636,149.6983,0.951893,0.914133,0.289106,12.2351,False
17,233.1552,179.7275,0.925706,0.896908,0.316778,13.4062,False
18,229.3307,150.5416,0.946199,0.913649,0.289919,12.2695,False
19,223.7999,139.6954,0.96338,0.91987,0.27928,11.8193,False
20,226.2743,145.246,0.945102,0.916687,0.284774,12.0518,False
21,217.9599,148.2057,0.968512,0.914989,0.287661,12.174,False
22,217.9754,135.7088,0.961735,0.922157,0.275266,11.6494,False
23,214.8195,140.8853,0.983582,0.919188,0.280467,11.8695,False
24,217.1515,152.5675,0.971197,0.912487,0.291863,12.3518,False
25,210.6186,148.6545,0.968897,0.914732,0.288096,12.1924,False
26,215.7774,145.6654,0.949645,0.916446,0.285185,12.0692,False
27,208.9912,147.8559,0.93307,0.91519,0.287321,12.1596,False
28,208.6287,141.6041,0.936284,0.918776,0.281181,11.8998,False
29,211.6057,146.9186,0.99043,0.915727,0.286409,12.121,False
30,210.6551,153.2447,0.94668,0.912099,0.29251,12.3792,False
31,206.1605,139.9304,0.948065,0.919736,0.279514,11.8292,False
32,206.5362,149.177,0.94139,0.914432,0.288602,12.2138,False
33,207.3232,140.7563,0.946737,0.919262,0.280338,11.8641,False
34,207.9461,142.9396,0.929955,0.91801,0.282504,11.9557,False
35,204.8931,138.8134,0.936047,0.920376,0.278397,11.7819,False
36,204.9426,135.9976,0.952347,0.921992,0.275559,11.6618,False
37,201.1404,140.584,0.948267,0.919361,0.280167,11.8568,True
