epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5651.0733,2240.0563,2e-06,-0.292712,1.114268,47.3292,False
2,1866.3512,1738.4062,2e-06,-0.003215,0.981603,41.6942,False
3,1774.5208,1740.1182,2e-06,-0.004203,0.982086,41.7147,False
4,1772.6799,1738.2439,2e-06,-0.003121,0.981557,41.6922,False
5,1773.3724,1741.7046,2e-06,-0.005119,0.982534,41.7337,False
6,1772.1878,1739.3789,2e-06,-0.003776,0.981878,41.7059,False
7,1769.8793,1740.7883,2e-06,-0.00459,0.982275,41.7228,False
8,1774.1096,1742.3445,1e-06,-0.005488,0.982714,41.7414,False
9,1772.5133,1739.3646,1e-06,-0.003768,0.981873,41.7057,False
10,1774.3257,1737.231,1e-06,-0.002537,0.981271,41.6801,False
11,1769.7719,1738.1865,1e-06,-0.003088,0.981541,41.6916,False
12,1775.5263,1744.8193,1e-06,-0.006916,0.983412,41.771,False
13,1773.4497,1736.0615,1e-06,-0.001862,0.980941,41.6661,False
14,1774.2385,1745.1703,2e-06,-0.007119,0.983511,41.7752,False
15,1770.237,1737.2049,7e-06,-0.002522,0.981264,41.6798,False
16,1771.0429,1735.4306,7e-05,-0.001498,0.980762,41.6585,False
17,1185.6332,432.4303,0.81206,0.750449,0.489574,20.795,False
18,427.8187,434.9634,0.853389,0.748987,0.491006,20.8558,False
19,347.3217,289.3978,0.889409,0.832992,0.400505,17.0117,False
20,315.7845,355.8313,0.896053,0.794654,0.444102,18.8635,False
21,303.9135,271.0292,0.903361,0.843592,0.387586,16.463,False
22,296.254,240.4492,0.911414,0.861239,0.365066,15.5064,False
23,290.3035,255.8856,0.930857,0.852331,0.376602,15.9964,False
24,289.3601,286.1533,0.930385,0.834864,0.398253,16.9161,False
25,281.4103,240.8029,0.916022,0.861035,0.365335,15.5178,False
26,282.6252,221.3131,0.902964,0.872283,0.350238,14.8766,False
27,279.625,221.0463,0.927244,0.872437,0.350027,14.8676,False
28,275.7882,227.9855,0.907517,0.868432,0.355479,15.0992,False
29,274.4825,228.6589,0.916762,0.868043,0.356003,15.1215,False
30,277.816,263.4219,0.958741,0.847982,0.382108,16.2303,False
31,270.4388,245.725,0.924601,0.858195,0.36905,15.6756,False
32,267.7008,244.01,0.928543,0.859185,0.36776,15.6208,False
33,266.2583,248.5099,0.941014,0.856588,0.371135,15.7642,False
34,266.4228,253.3379,0.938412,0.853801,0.374723,15.9166,False
35,263.022,228.2466,0.934985,0.868281,0.355682,15.1078,False
36,262.7726,241.0212,0.914751,0.860909,0.3655,15.5249,False
37,265.0799,247.1214,0.926109,0.857389,0.370097,15.7201,False
38,261.9916,234.7068,0.941552,0.864553,0.360681,15.3201,False
39,257.8581,243.1076,0.953111,0.859705,0.367079,15.5919,False
40,259.3672,246.6129,0.942293,0.857682,0.369716,15.7039,False
41,258.2639,231.0956,0.923881,0.866637,0.357895,15.2018,False
42,261.0454,270.6532,0.956191,0.843809,0.387317,16.4515,True
