epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5792.4469,2453.2042,2e-06,-0.415717,1.166077,49.5298,False
2,1916.262,1739.6305,2e-06,-0.003922,0.981948,41.7089,False
3,1775.4997,1740.0462,1e-06,-0.004162,0.982066,41.7139,False
4,1774.5138,1739.0176,1e-06,-0.003568,0.981775,41.7015,False
5,1774.9878,1738.12,1e-06,-0.00305,0.981522,41.6908,False
6,1773.9545,1738.5314,1e-06,-0.003287,0.981638,41.6957,False
7,1774.9442,1739.2324,1e-06,-0.003692,0.981836,41.7041,False
8,1769.5558,1740.9181,1e-06,-0.004665,0.982312,41.7243,False
9,1774.2683,1738.0495,1e-06,-0.003009,0.981502,41.6899,False
10,1777.4321,1740.7187,1e-06,-0.00455,0.982256,41.7219,False
11,1773.0098,1743.708,1e-06,-0.006275,0.983099,41.7577,False
12,1774.6218,1738.2906,2e-06,-0.003148,0.98157,41.6928,False
13,1777.2638,1739.7592,1e-05,-0.003996,0.981985,41.7104,False
14,1769.9502,1741.8274,5.2e-05,-0.005189,0.982568,41.7352,False
15,1282.2513,427.4798,0.854733,0.753306,0.486764,20.6756,False
16,420.2733,305.5734,0.930209,0.823657,0.411546,17.4807,False
17,350.3155,402.3693,0.894017,0.767797,0.472251,20.0591,False
18,324.1623,268.6527,0.913063,0.844963,0.385883,16.3906,False
19,300.4793,287.0436,0.926371,0.83435,0.398873,16.9424,False
20,291.8604,300.7116,0.941588,0.826463,0.408259,17.341,False
21,286.6389,269.4954,0.961387,0.844477,0.386488,16.4163,False
22,286.7792,274.0412,0.930623,0.841854,0.389734,16.5542,False
23,282.2252,227.4954,0.932906,0.868715,0.355097,15.083,False
24,282.5328,240.2531,0.939054,0.861353,0.364917,15.5001,False
25,279.6609,236.8537,0.951309,0.863314,0.362327,15.3901,False
26,276.6192,233.5948,0.92619,0.865195,0.359825,15.2838,False
27,275.3236,278.4954,0.951005,0.839283,0.392888,16.6882,False
28,272.1846,238.3833,0.919844,0.862432,0.363495,15.4397,False
29,271.4685,231.3057,0.937568,0.866516,0.358058,15.2087,False
30,271.417,246.5095,0.909087,0.857742,0.369638,15.7006,False
31,267.5006,252.6477,0.928198,0.8542,0.374212,15.8949,False
32,263.8395,225.0689,0.908319,0.870115,0.353198,15.0023,False
33,264.4021,228.6975,0.929761,0.868021,0.356033,15.1227,False
34,264.5907,249.5777,0.904035,0.855971,0.371932,15.798,False
35,262.1153,243.8192,0.95511,0.859295,0.367616,15.6147,False
36,260.2929,263.809,0.959521,0.847759,0.382389,16.2422,False
37,263.5858,252.7374,0.955009,0.854148,0.374279,15.8977,False
38,259.241,235.9504,0.932037,0.863836,0.361635,15.3607,False
39,257.9224,242.2281,0.955728,0.860213,0.366414,15.5637,False
40,255.3764,275.174,0.962568,0.8412,0.390539,16.5884,False
41,255.9806,249.0693,0.950998,0.856265,0.371553,15.7819,False
42,250.9735,256.4543,0.943027,0.852003,0.377021,16.0142,False
43,253.6732,258.0091,0.953511,0.851106,0.378162,16.0627,False
44,253.6351,217.9647,0.929737,0.874215,0.347579,14.7636,False
45,251.5811,242.5338,0.942393,0.860036,0.366645,15.5735,False
46,249.8858,225.319,0.935913,0.869971,0.353394,15.0106,False
47,250.6458,265.8196,0.940197,0.846598,0.383843,16.304,False
48,247.3184,227.6879,0.922879,0.868604,0.355247,15.0893,False
49,247.2295,269.3639,0.951104,0.844553,0.386394,16.4123,False
50,248.8792,240.6476,0.921759,0.861125,0.365217,15.5128,False
51,243.2114,253.8958,0.937461,0.85348,0.375135,15.9341,False
52,244.0668,268.7382,0.938754,0.844914,0.385945,16.3932,False
53,242.9084,244.6796,0.933721,0.858798,0.368264,15.6422,False
54,242.1316,290.737,0.966952,0.832219,0.401431,17.051,False
55,240.601,261.6135,0.93148,0.849026,0.380794,16.1745,False
56,242.9685,230.9869,0.951358,0.8667,0.357811,15.1983,False
57,237.4024,228.0194,0.966849,0.868413,0.355505,15.1003,False
58,238.877,242.2881,0.93933,0.860178,0.36646,15.5656,False
59,234.6709,232.7421,0.955804,0.865687,0.359168,15.2559,True
