epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,5265.3921,2028.1599,0.041656,-0.163356,1.064142,45.0351,False
2,1536.682,781.9593,0.471834,0.551467,0.660755,27.9635,False
3,722.4854,490.5853,0.802006,0.718599,0.523366,22.1492,False
4,624.5255,436.0504,0.854804,0.749881,0.49342,20.8818,False
5,588.5051,439.5484,0.841941,0.747874,0.495395,20.9654,False
6,559.3994,384.7192,0.861073,0.779324,0.463468,19.6143,False
7,536.5938,413.2651,0.815512,0.76295,0.480355,20.3289,False
8,510.5093,339.6283,0.866399,0.805189,0.435462,18.429,False
9,478.2005,319.2866,0.852978,0.816857,0.42222,17.8686,False
10,442.8215,280.1484,0.872896,0.839306,0.395496,16.7376,False
11,405.2538,260.1003,0.859898,0.850806,0.381082,16.1276,False
12,363.784,274.7427,0.846634,0.842407,0.391662,16.5754,False
13,325.635,202.6934,0.88983,0.883735,0.336409,14.237,False
14,301.259,195.3543,0.961453,0.887944,0.330263,13.9769,False
15,285.89,183.8531,0.902201,0.894542,0.320394,13.5592,False
16,278.5324,167.5651,0.925959,0.903884,0.305872,12.9447,False
17,274.4675,170.7473,0.913943,0.902059,0.308763,13.067,False
18,274.7133,164.8994,0.914195,0.905413,0.30343,12.8413,False
19,260.6018,172.44,0.916834,0.901088,0.31029,13.1316,False
20,265.5005,163.2675,0.925708,0.906349,0.301924,12.7776,False
21,260.9448,176.0533,0.910221,0.899016,0.313524,13.2685,False
22,257.2124,221.9278,0.879584,0.872702,0.352009,14.8972,False
23,252.805,190.5337,0.885557,0.89071,0.326163,13.8034,False
24,250.0573,191.418,0.882596,0.890202,0.326919,13.8354,False
25,245.5358,187.0946,0.887414,0.892682,0.323206,13.6783,False
26,241.348,176.3968,0.90194,0.898819,0.313829,13.2814,False
27,239.8996,205.9982,0.868458,0.881839,0.339141,14.3526,False
28,232.2112,198.9524,0.875739,0.885881,0.333291,14.1051,False
29,240.079,239.2216,0.859574,0.862782,0.365467,15.4668,False
30,227.2599,208.6014,0.879822,0.880346,0.341277,14.443,False
31,227.0697,243.7751,0.848758,0.86017,0.368929,15.6133,False
32,225.3974,214.1064,0.861504,0.877188,0.345751,14.6324,False
33,223.9955,255.4829,0.861613,0.853455,0.377685,15.9838,False
34,216.5754,226.6914,0.854788,0.869969,0.355767,15.0563,False
35,220.355,290.843,0.826799,0.833172,0.402975,17.0541,True
