epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,stopped
1,8771.37,6852.0379,2e-06,-2.945911,1.964131,82.777,False
2,4971.9579,2710.1401,1e-06,-0.560699,1.235255,52.059,False
3,2072.5064,1737.8128,1e-06,-0.000761,0.98915,41.6871,False
4,1742.6418,1740.9085,1e-06,-0.002544,0.99003,41.7242,False
5,1740.0808,1741.1409,1e-06,-0.002678,0.990097,41.727,False
6,1746.4365,1740.0861,1e-06,-0.00207,0.989797,41.7143,False
7,1741.9077,1742.3821,1e-06,-0.003393,0.990449,41.7419,False
8,1745.7771,1739.6576,1e-06,-0.001824,0.989675,41.7092,False
9,1743.4277,1742.0796,0.000102,-0.003219,0.990363,41.7382,False
10,1686.624,1376.6123,0.140331,0.207245,0.880372,37.1027,False
11,930.7715,488.6609,0.784145,0.718593,0.524523,22.1057,False
12,444.0556,250.1429,0.903065,0.855949,0.375279,15.8159,False
13,311.5949,207.4817,0.937164,0.880517,0.341783,14.4042,False
14,253.5042,240.3132,0.977306,0.86161,0.367832,15.502,False
15,250.7808,244.0161,1.001154,0.859477,0.370655,15.621,False
16,244.2615,196.2479,0.965729,0.886986,0.332402,14.0088,False
17,231.7909,195.9577,0.978706,0.887153,0.332156,13.9985,False
18,230.4783,188.9564,0.92368,0.891185,0.326168,13.7461,False
19,225.2876,197.1385,0.946896,0.886473,0.333155,14.0406,False
20,221.0453,208.1631,1.010037,0.880124,0.342344,14.4279,False
21,216.1323,187.6627,0.931142,0.89193,0.32505,13.699,False
22,217.1989,178.2507,0.973323,0.89735,0.316794,13.3511,False
23,215.545,184.6065,0.954589,0.89369,0.322392,13.587,False
24,214.3664,178.8924,0.967073,0.896981,0.317363,13.3751,False
25,207.5712,186.4446,0.935385,0.892631,0.323993,13.6545,False
26,213.2853,194.3559,0.948284,0.888076,0.330795,13.9412,False
27,214.4074,178.5142,0.935154,0.897198,0.317028,13.3609,False
