epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8729.8886,7612.0655,5e-06,-3.490758,2.11505,87.2471,True,False
2,5569.6461,3971.5178,3e-06,-1.343007,1.527734,63.02,True,False
3,2725.3957,2014.2044,2e-06,-0.188285,1.087981,44.8799,True,False
4,1820.7168,1717.5151,2e-06,-0.013253,1.004661,41.4429,True,False
5,1748.0003,1702.3859,2e-06,-0.004327,1.000227,41.26,True,False
6,1752.4392,1702.677,2e-06,-0.004499,1.000312,41.2635,False,False
7,1753.9314,1701.0821,2e-06,-0.003558,0.999844,41.2442,True,False
8,1751.5724,1701.4214,2e-06,-0.003758,0.999943,41.2483,False,False
9,1753.4855,1701.1294,2e-06,-0.003586,0.999857,41.2448,False,False
10,1746.8218,1701.2731,2e-06,-0.003671,0.9999,41.2465,False,False
11,1749.1141,1700.5023,2e-06,-0.003216,0.999673,41.2371,True,False
12,1759.1242,1702.5258,2e-06,-0.00441,1.000268,41.2617,False,False
13,1753.2104,1701.6729,2e-06,-0.003907,1.000017,41.2513,False,False
14,1750.7036,1703.1813,2e-06,-0.004796,1.00046,41.2696,False,False
15,1751.0845,1700.1605,2e-06,-0.003014,0.999573,41.233,True,False
16,1753.3695,1702.2659,2e-06,-0.004256,1.000191,41.2585,False,False
17,1752.7171,1701.1358,1e-06,-0.00359,0.999859,41.2448,False,False
18,1754.3447,1703.6153,1e-06,-0.005052,1.000588,41.2749,False,False
19,1752.6388,1700.6718,1e-06,-0.003316,0.999723,41.2392,False,False
20,1752.8333,1703.0101,1e-06,-0.004695,1.00041,41.2675,False,False
21,1751.5842,1697.8406,1e-06,-0.001646,0.99889,41.2049,True,False
22,1751.2692,1699.8206,1e-06,-0.002814,0.999473,41.2289,False,False
23,1752.9479,1702.6097,1e-06,-0.004459,1.000292,41.2627,False,False
24,1753.2649,1700.8497,1e-06,-0.003421,0.999775,41.2414,False,False
25,1754.4236,1696.6082,1e-06,-0.000919,0.998528,41.1899,True,False
26,1751.774,1698.7334,1e-06,-0.002172,0.999153,41.2157,False,False
27,1754.6111,1700.7198,1e-06,-0.003344,0.999737,41.2398,False,False
28,1755.3786,1699.2418,1e-06,-0.002472,0.999303,41.2219,False,False
29,1753.1523,1703.011,1e-06,-0.004696,1.00041,41.2676,False,False
30,1753.9041,1701.716,1e-06,-0.003932,1.00003,41.2519,False,False
31,1749.228,1702.2128,1e-06,-0.004225,1.000176,41.2579,False,False
32,1750.1165,1700.7692,1e-06,-0.003373,0.999752,41.2404,False,False
33,1758.6368,1701.3043,1e-06,-0.003689,0.999909,41.2469,False,False
34,1747.3635,1701.7743,1e-06,-0.003966,1.000047,41.2526,False,False
35,1755.7616,1705.2214,0.0,-0.006,1.001059,41.2943,False,False
36,1747.7507,1701.6097,0.0,-0.003869,0.999999,41.2506,False,False
37,1751.7564,1701.264,1e-06,-0.003665,0.999897,41.2464,False,False
38,1747.1634,1701.8185,3e-06,-0.003992,1.00006,41.2531,False,False
39,1744.7041,1696.5765,5e-06,-0.0009,0.998519,41.1895,True,False
40,1755.642,1699.7223,7e-06,-0.002756,0.999444,41.2277,False,False
41,1749.5021,1697.1521,1.2e-05,-0.001239,0.998688,41.1965,False,False
42,1755.9511,1696.3629,2.3e-05,-0.000774,0.998456,41.1869,True,False
43,1751.3555,1698.9004,0.000274,-0.002271,0.999202,41.2177,False,False
44,1546.7377,629.2092,0.634473,0.628796,0.608089,25.084,True,False
45,434.2993,371.1765,0.944831,0.781023,0.467046,19.2659,True,False
46,386.6097,337.978,0.925852,0.800609,0.44567,18.3842,True,False
47,369.3753,333.9422,0.911593,0.80299,0.443001,18.2741,True,False
48,359.3217,323.1735,0.911316,0.809343,0.4358,17.977,True,False
49,342.7046,298.3566,0.924578,0.823984,0.418733,17.273,True,False
50,326.3629,333.2014,0.889781,0.803427,0.44251,18.2538,False,False
51,319.7901,276.0569,0.930032,0.83714,0.402781,16.615,True,False
52,298.9631,292.9727,0.923819,0.82716,0.414938,17.1164,False,False
53,292.9214,272.1057,0.920982,0.83947,0.399888,16.4956,True,False
54,284.3207,251.0711,0.943737,0.85188,0.384121,15.8452,True,False
55,271.5242,252.6465,0.910169,0.850951,0.385324,15.8949,False,False
56,258.9734,257.6776,0.984754,0.847982,0.389142,16.0523,False,False
57,262.6221,229.7085,0.937281,0.864483,0.367416,15.1561,True,False
58,258.0593,248.5026,0.957477,0.853395,0.382151,15.764,False,False
59,249.4759,235.2934,0.940779,0.861188,0.371856,15.3393,False,False
60,248.7132,234.6808,0.944583,0.861549,0.371371,15.3193,False,False
61,244.0562,252.5169,0.944529,0.851027,0.385225,15.8908,False,False
62,236.8715,228.3019,0.952578,0.865313,0.366289,15.1097,True,False
63,244.186,212.7044,0.942219,0.874514,0.353556,14.5844,True,False
64,229.4978,210.9438,0.947163,0.875553,0.352089,14.5239,True,False
65,224.5962,205.4202,0.911059,0.878812,0.347449,14.3325,True,False
66,218.0379,194.7592,0.958681,0.885101,0.338313,13.9556,True,False
67,229.902,196.9298,0.909046,0.883821,0.340193,14.0332,False,False
68,223.8728,204.2836,0.972528,0.879482,0.346486,14.2928,False,False
69,216.3451,196.445,0.940822,0.884107,0.339774,14.0159,False,False
