epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,23438.2072,16825.2045,3e-06,-1.200601,1.442476,129.712,True,False
2,16378.8429,10079.8906,1e-06,-0.318369,1.116494,100.3987,True,False
3,10520.588,7683.3914,1e-06,-0.004926,0.974776,87.655,True,False
4,9091.5325,7718.9371,1e-06,-0.009575,0.977028,87.8575,False,False
5,9027.6953,7748.2172,1e-06,-0.013404,0.97888,88.024,False,False
6,9043.8531,7753.0031,1e-06,-0.01403,0.979182,88.0511,False,False
7,9035.8203,7767.3961,1e-06,-0.015913,0.980091,88.1328,False,False
8,9034.9285,7753.7164,1e-06,-0.014124,0.979227,88.0552,False,False
9,9039.3527,7752.6767,1e-06,-0.013988,0.979162,88.0493,False,False
10,9026.4692,7727.1161,1e-06,-0.010645,0.977546,87.904,False,False
11,9058.7575,7750.1799,1e-06,-0.013661,0.979004,88.0351,False,False
12,9037.7851,7731.7223,1e-06,-0.011247,0.977837,87.9302,False,False
13,9011.8014,7732.5594,1e-06,-0.011356,0.97789,87.935,False,False
14,9026.1263,7751.2451,1e-06,-0.0138,0.979071,88.0412,False,False
15,9062.7126,7770.6615,1e-06,-0.01634,0.980297,88.1514,False,False
16,9039.4854,7735.5343,1e-06,-0.011746,0.978078,87.9519,False,False
17,9031.2318,7726.3701,1e-06,-0.010547,0.977499,87.8998,False,False
18,9049.2668,7741.0299,0.0,-0.012464,0.978426,87.9831,False,False
19,9039.0366,7722.4361,0.0,-0.010032,0.97725,87.8774,False,False
20,9031.8536,7742.232,0.0,-0.012622,0.978502,87.99,False,False
21,9024.6126,7749.5359,0.0,-0.013577,0.978963,88.0314,False,False
22,9035.9017,7744.7771,0.0,-0.012954,0.978663,88.0044,False,False
23,9048.0149,7761.0197,0.0,-0.015079,0.979688,88.0966,False,False
24,9028.2526,7792.5573,2e-06,-0.019204,0.981677,88.2755,False,False
25,9037.4233,7706.5017,3e-06,-0.007948,0.976241,87.7867,False,False
26,9029.8979,7765.4004,6e-06,-0.015652,0.979965,88.1215,False,False
27,9041.2918,7749.9941,1.7e-05,-0.013637,0.978992,88.034,False,False
28,9033.6244,7751.7887,6.7e-05,-0.013872,0.979105,88.0442,False,False
29,8589.8833,4994.6939,0.357122,0.346734,0.785928,70.6731,True,False
30,4347.3573,2875.1599,0.730356,0.623952,0.596293,53.6205,True,False
31,3500.4463,2803.3742,0.803259,0.633341,0.588802,52.9469,True,False
32,3157.0042,2797.8529,0.805656,0.634063,0.588222,52.8947,True,False
33,2904.3335,3064.3002,0.840405,0.599214,0.615594,55.3561,False,False
34,2771.8505,2785.9126,0.896015,0.635625,0.586965,52.7817,True,False
35,2657.4501,2572.2635,0.813904,0.663569,0.564009,50.7175,True,False
36,2592.9792,2776.5712,0.756356,0.636847,0.58598,52.6932,False,False
37,2513.0472,2338.282,0.803643,0.694172,0.537746,48.3558,True,False
38,2503.4779,2419.5464,0.898026,0.683543,0.54701,49.1889,False,False
39,2436.1768,2423.778,0.84608,0.682989,0.547488,49.2319,False,False
40,2399.6517,2320.0063,0.843744,0.696562,0.53564,48.1664,True,False
41,2378.1238,2488.2117,0.867465,0.674562,0.554718,49.882,False,False
42,2324.4158,2060.7777,0.882425,0.730467,0.504829,45.3958,True,False
43,2386.7908,2393.2018,0.888636,0.686988,0.544024,48.9204,False,False
44,2342.38,2255.398,0.859176,0.705012,0.528129,47.491,False,False
45,2353.3914,2306.2672,0.835842,0.698359,0.534052,48.0236,False,False
46,2309.1068,2275.5434,0.895633,0.702377,0.530482,47.7027,False,False
47,2288.6518,2805.7296,0.94877,0.633033,0.589049,52.9691,False,False
48,2256.8276,2168.4687,0.845872,0.716382,0.517851,46.5668,False,False
49,2277.073,2494.525,0.820265,0.673736,0.555421,49.9452,False,False
50,2331.2743,2464.0538,0.877899,0.677722,0.552018,49.6392,False,False
51,2243.2607,2226.3077,0.87679,0.708817,0.524712,47.1838,False,False
52,2210.8245,2549.5958,0.853315,0.666533,0.561519,50.4935,False,False
53,2188.2809,2339.1639,0.902508,0.694056,0.537847,48.3649,False,False
54,2192.9137,2356.6392,0.873345,0.691771,0.539852,48.5452,False,False
55,2189.625,2265.4223,0.876424,0.703701,0.529301,47.5965,False,False
56,2190.5597,2182.7146,0.824601,0.714519,0.51955,46.7195,False,False
57,2318.1498,2461.6225,0.937347,0.67804,0.551746,49.6147,False,True
