epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,6358.6381,5101.1404,6e-06,-4.030225,2.234965,71.4223,True,False
2,3340.2091,1777.159,3e-06,-0.752453,1.319169,42.1564,True,False
3,1245.7221,1022.981,2e-06,-0.00876,1.000854,31.9841,True,False
4,1037.317,1014.1639,2e-06,-6.5e-05,0.996532,31.8459,True,False
5,1036.8849,1014.1626,2e-06,-6.4e-05,0.996531,31.8459,True,False
6,1036.6968,1014.112,2e-06,-1.4e-05,0.996506,31.8451,True,False
7,1038.7523,1014.1256,2e-06,-2.7e-05,0.996513,31.8453,False,False
8,1040.0683,1014.1044,2e-06,-6e-06,0.996503,31.845,True,False
9,1042.5939,1014.1432,2e-06,-4.5e-05,0.996522,31.8456,False,False
10,1038.4018,1014.295,2e-06,-0.000194,0.996596,31.848,False,False
11,1038.1235,1014.1019,2e-06,-4e-06,0.996501,31.845,True,False
12,1040.2519,1014.9896,2e-06,-0.000879,0.996937,31.8589,False,False
13,1034.9386,1014.3166,2e-06,-0.000216,0.996607,31.8483,False,False
14,1040.3313,1014.1642,2e-06,-6.5e-05,0.996532,31.8459,False,False
15,1039.3624,1014.3933,2e-06,-0.000291,0.996645,31.8495,False,False
16,1036.1061,1014.1358,2e-06,-3.7e-05,0.996518,31.8455,False,False
17,1037.0465,1014.1291,2e-06,-3.1e-05,0.996515,31.8454,False,False
18,1038.6548,1014.1109,1e-06,-1.3e-05,0.996506,31.8451,False,False
19,1040.1834,1014.4229,1e-06,-0.000321,0.996659,31.85,False,False
20,1038.9982,1014.1618,1e-06,-6.3e-05,0.996531,31.8459,False,False
21,1039.7516,1014.1006,1e-06,-3e-06,0.996501,31.8449,True,False
22,1037.2454,1015.1721,1e-06,-0.001059,0.997027,31.8618,False,False
23,1037.9546,1014.3063,1e-06,-0.000205,0.996602,31.8482,False,False
24,1036.5637,1014.3883,1e-06,-0.000286,0.996642,31.8495,False,False
25,1036.34,1014.3062,1e-06,-0.000205,0.996602,31.8482,False,False
26,1036.9835,1014.146,1e-06,-4.7e-05,0.996523,31.8457,False,False
27,1038.2799,1015.0627,1e-06,-0.000951,0.996973,31.86,False,False
28,1039.7267,1014.4311,1e-06,-0.000329,0.996663,31.8501,False,False
29,1035.4111,1014.5749,1e-06,-0.00047,0.996734,31.8524,False,False
30,1038.7681,1014.6652,1e-06,-0.000559,0.996778,31.8538,False,False
31,1039.8776,1014.1928,1e-06,-9.4e-05,0.996546,31.8464,False,False
32,1038.7936,1014.1109,1e-06,-1.3e-05,0.996506,31.8451,False,False
33,1038.3463,1014.9038,1e-06,-0.000795,0.996895,31.8576,False,False
34,1038.0651,1014.1114,4e-06,-1.3e-05,0.996506,31.8451,False,False
35,1039.0048,1016.3339,6e-06,-0.002205,0.997597,31.88,False,False
36,1037.1461,1014.7673,1e-05,-0.00066,0.996828,31.8554,False,False
37,1036.9612,1014.8355,1.8e-05,-0.000727,0.996862,31.8565,False,False
38,1037.0588,1013.3281,0.000527,0.000759,0.996121,31.8328,True,False
39,963.7898,630.3089,0.251308,0.378454,0.785622,25.106,True,False
40,257.6531,119.2963,0.869555,0.882362,0.341783,10.9223,True,False
41,159.1838,120.8274,0.947069,0.880852,0.343969,10.9922,False,False
42,146.0108,96.659,0.91995,0.904685,0.307651,9.8315,True,False
43,134.2782,91.7528,0.923122,0.909523,0.299741,9.5788,True,False
44,133.5543,91.0873,0.952428,0.910179,0.298652,9.544,True,False
45,124.6861,95.5531,0.936628,0.905775,0.305886,9.7751,False,False
46,121.5085,98.8244,0.96626,0.902549,0.311078,9.941,False,False
47,119.6567,85.9513,0.965982,0.915244,0.29011,9.271,True,False
48,117.7808,82.7855,0.962579,0.918365,0.284718,9.0987,True,False
49,117.6889,81.1343,0.96699,0.919994,0.281864,9.0075,True,False
50,116.4235,80.1924,0.968378,0.920922,0.280223,8.955,True,False
51,112.7473,79.8284,0.928054,0.921281,0.279586,8.9347,True,False
52,110.9351,75.9267,0.951275,0.925129,0.272668,8.7136,True,False
53,107.0845,76.0743,0.97623,0.924983,0.272933,8.7221,False,False
54,105.7336,77.9435,0.944231,0.92314,0.276266,8.8286,False,False
55,107.5614,77.6662,0.949806,0.923413,0.275774,8.8128,False,False
56,108.2822,108.6376,0.96411,0.892873,0.326157,10.4229,False,False
57,108.4829,69.8878,0.963036,0.931084,0.2616,8.3599,True,False
58,105.2688,71.5738,0.938073,0.929421,0.264737,8.4601,False,False
59,105.6514,73.869,0.98443,0.927158,0.268948,8.5947,False,False
60,100.4909,72.5355,0.943896,0.928473,0.266509,8.5168,False,False
61,103.0071,76.0832,0.987751,0.924975,0.272949,8.7226,False,False
62,102.8914,68.9676,0.98392,0.931991,0.259872,8.3047,True,False
63,99.5928,72.012,0.966414,0.928989,0.265546,8.486,False,False
64,101.5928,68.2492,0.983462,0.9327,0.258515,8.2613,True,False
65,98.1572,74.1783,0.937224,0.926853,0.269511,8.6127,False,False
66,99.508,65.7024,0.968862,0.935211,0.253646,8.1057,True,False
67,99.1442,67.7886,0.957927,0.933154,0.257641,8.2334,False,False
68,96.0896,67.1807,0.964428,0.933753,0.256483,8.1964,False,False
69,97.6347,68.8359,0.945559,0.932121,0.259624,8.2967,False,False
70,97.9468,75.1836,0.906822,0.925862,0.271331,8.6708,False,False
71,97.2473,65.7066,0.949653,0.935207,0.253654,8.106,False,False
72,95.1915,64.8587,0.982996,0.936043,0.252012,8.0535,True,False
73,93.7611,64.8346,0.955851,0.936067,0.251965,8.052,True,False
74,92.7101,65.922,0.933901,0.934994,0.254069,8.1192,False,False
75,93.6768,71.2842,0.92383,0.929707,0.264201,8.443,False,False
76,92.1249,61.5604,0.987015,0.939295,0.245521,7.846,True,False
77,90.319,78.3922,0.926122,0.922698,0.27706,8.8539,False,False
78,91.5584,61.0502,0.958414,0.939799,0.244501,7.8135,True,False
79,88.5739,65.3062,0.948256,0.935602,0.25288,8.0812,False,False
80,86.7508,59.3824,0.972651,0.941443,0.241138,7.706,True,False
81,87.8,61.1453,0.944337,0.939705,0.244691,7.8195,False,False
82,83.2867,57.695,0.963695,0.943107,0.237687,7.5957,True,False
83,82.3891,55.9328,0.972746,0.944845,0.234029,7.4788,True,False
84,85.5481,56.3844,0.937048,0.944399,0.234972,7.509,False,False
85,82.4556,64.6183,0.944393,0.93628,0.251545,8.0386,False,False
86,83.624,57.0547,0.957779,0.943738,0.236365,7.5535,False,False
87,85.3144,58.698,0.959928,0.942118,0.239745,7.6615,False,False
88,79.6086,55.8077,0.932795,0.944968,0.233768,7.4705,True,False
89,78.648,52.886,0.991938,0.947849,0.227566,7.2723,True,False
90,79.2539,71.0337,0.94062,0.929954,0.263736,8.4282,False,False
91,79.2729,58.7432,0.966374,0.942073,0.239837,7.6644,False,False
92,77.8464,56.3104,0.953414,0.944472,0.234818,7.504,False,False
93,78.7504,52.9748,0.957529,0.947762,0.227757,7.2784,False,False
94,76.1541,54.554,0.948962,0.946204,0.231127,7.3861,False,False
95,75.8415,53.9968,0.954573,0.946754,0.229943,7.3482,False,False
96,76.7762,66.6081,0.9458,0.934318,0.255388,8.1614,False,False
97,76.6792,58.2596,0.974499,0.94255,0.238848,7.6328,False,False
98,74.0088,53.267,0.966161,0.947474,0.228384,7.2984,False,False
99,73.1743,51.6836,0.967263,0.949035,0.224964,7.1891,True,False
100,74.6195,56.9665,0.958532,0.943825,0.236182,7.5476,False,False
101,76.5331,57.1862,0.937515,0.943609,0.236637,7.5622,False,False
102,75.429,56.8283,0.932805,0.943962,0.235895,7.5385,False,False
103,74.2867,65.7009,0.976029,0.935212,0.253643,8.1056,False,False
104,75.4805,58.0728,0.997442,0.942735,0.238464,7.6205,False,False
105,73.144,59.6186,0.970336,0.94121,0.241617,7.7213,False,False
106,71.2289,52.7971,0.963044,0.947937,0.227375,7.2662,False,False
107,71.9085,51.4756,0.988402,0.94924,0.224511,7.1747,True,False
108,70.8634,57.6382,0.968839,0.943163,0.23757,7.592,False,False
109,72.8525,52.903,0.972433,0.947832,0.227603,7.2734,False,False
110,71.4436,53.3924,0.940098,0.94735,0.228653,7.307,False,False
111,70.727,53.4429,0.994964,0.9473,0.228761,7.3105,False,False
112,69.3934,51.8293,0.961863,0.948891,0.225281,7.1993,False,False
113,68.8843,50.8156,0.959303,0.949891,0.223067,7.1285,True,False
114,68.9181,60.3561,0.97127,0.940483,0.243107,7.7689,False,False
115,67.251,54.2283,0.989278,0.946526,0.230436,7.364,False,False
116,67.8821,63.692,0.968957,0.937193,0.249735,7.9807,False,False
117,70.3908,63.2175,0.956512,0.937661,0.248803,7.9509,False,False
118,68.8081,54.08,0.980121,0.946672,0.230121,7.3539,False,False
119,69.0962,49.459,0.951068,0.951229,0.220069,7.0327,True,False
120,66.0317,58.9906,0.982853,0.941829,0.240341,7.6805,False,False
121,67.8076,53.6163,0.967037,0.947129,0.229132,7.3223,False,False
122,66.6853,52.6359,0.980541,0.948096,0.227027,7.2551,False,False
123,66.7359,55.0651,0.984193,0.9457,0.232207,7.4206,False,False
124,70.8959,64.2767,0.929516,0.936617,0.250879,8.0173,False,False
125,68.0121,48.9453,0.97706,0.951735,0.218924,6.9961,True,False
126,67.551,49.7306,0.961157,0.950961,0.220673,7.052,False,False
127,65.9311,53.3337,0.979112,0.947408,0.228527,7.303,False,False
128,64.9594,52.418,0.964308,0.948311,0.226557,7.24,False,False
129,65.315,49.201,0.976856,0.951483,0.219495,7.0143,False,False
130,65.6041,59.96,0.949157,0.940874,0.242308,7.7434,False,False
131,66.5925,47.5076,0.981835,0.953153,0.215684,6.8926,True,False
132,64.4746,47.2471,0.961305,0.95341,0.215092,6.8737,True,False
133,62.9141,52.0693,0.961944,0.948655,0.225802,7.2159,False,False
134,64.3384,52.0514,0.95103,0.948672,0.225763,7.2147,False,False
135,63.0629,49.468,0.96921,0.95122,0.22009,7.0334,False,False
136,64.5855,48.0822,0.98634,0.952586,0.216985,6.9341,False,False
