epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8575.8764,7064.8442,5e-06,-3.12922,2.023868,84.0526,True,False
2,5138.9582,3404.6704,3e-06,-0.989942,1.404974,58.3496,True,False
3,2414.2874,1827.494,3e-06,-0.068123,1.02934,42.7492,True,False
4,1765.3566,1712.2167,2e-06,-0.000747,0.996346,41.3789,True,False
5,1747.825,1711.4024,2e-06,-0.000271,0.996109,41.3691,True,False
6,1740.4504,1711.8795,2e-06,-0.00055,0.996248,41.3749,False,False
7,1741.0461,1710.9751,2e-06,-2.1e-05,0.995985,41.3639,True,False
8,1750.148,1712.2991,2e-06,-0.000795,0.99637,41.3799,False,False
9,1752.0956,1711.9761,2e-06,-0.000606,0.996276,41.376,False,False
10,1747.2233,1712.2022,2e-06,-0.000738,0.996342,41.3788,False,False
11,1747.2822,1711.7548,2e-06,-0.000477,0.996212,41.3734,False,False
12,1749.4247,1712.3967,2e-06,-0.000852,0.996398,41.3811,False,False
13,1747.4842,1711.6392,2e-06,-0.000409,0.996178,41.372,False,False
14,1747.1051,1711.9244,2e-06,-0.000576,0.996261,41.3754,False,False
15,1743.6164,1711.1657,2e-06,-0.000132,0.99604,41.3662,False,False
16,1749.4723,1710.9449,2e-06,-3e-06,0.995976,41.3636,True,False
17,1751.3639,1711.451,2e-06,-0.000299,0.996123,41.3697,False,False
18,1742.6415,1711.3107,2e-06,-0.000217,0.996082,41.368,False,False
19,1746.2795,1711.189,1e-06,-0.000146,0.996047,41.3665,False,False
20,1747.6198,1711.2111,1e-06,-0.000159,0.996053,41.3668,False,False
21,1753.5077,1711.0266,1e-06,-5.1e-05,0.996,41.3646,False,False
22,1745.8058,1712.6934,1e-06,-0.001025,0.996485,41.3847,False,False
23,1749.7442,1712.4232,1e-06,-0.000867,0.996406,41.3814,False,False
24,1749.8579,1711.9981,1e-06,-0.000619,0.996282,41.3763,False,False
25,1753.4693,1715.5695,1e-06,-0.002706,0.997321,41.4194,False,False
26,1751.1093,1711.373,1e-06,-0.000254,0.996101,41.3687,False,False
27,1746.171,1711.3055,1e-06,-0.000214,0.996081,41.3679,False,False
28,1747.7415,1711.0551,1e-06,-6.8e-05,0.996008,41.3649,False,False
29,1749.394,1717.1718,1e-06,-0.003643,0.997787,41.4388,False,False
30,1754.0911,1711.7605,1e-06,-0.00048,0.996213,41.3734,False,False
31,1752.3647,1710.9631,1e-06,-1.4e-05,0.995981,41.3638,False,True
