epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,22261.3788,23978.3049,2e-06,-1.21828,1.485635,154.8493,True,False
2,17020.2492,17344.1941,1e-06,-0.604545,1.263513,131.6974,True,False
3,11308.191,12377.9517,1e-06,-0.145109,1.0674,111.2562,True,False
4,8671.8596,11014.8879,1e-06,-0.019009,1.006915,104.9518,True,False
5,8270.7647,10864.4723,1e-06,-0.005094,1.000016,104.2328,True,False
6,8283.4019,10855.7186,1e-06,-0.004284,0.999613,104.1908,True,False
7,8298.0937,10856.2681,1e-06,-0.004335,0.999639,104.1934,False,False
8,8285.8407,10851.3173,1e-06,-0.003877,0.999411,104.1697,True,False
9,8283.882,10860.5852,1e-06,-0.004734,0.999837,104.2141,False,False
10,8270.1973,10852.9844,1e-06,-0.004031,0.999487,104.1777,False,False
11,8276.2373,10854.4304,1e-06,-0.004165,0.999554,104.1846,False,False
12,8285.7998,10844.8023,1e-06,-0.003274,0.999111,104.1384,True,False
13,8288.046,10859.6666,1e-06,-0.004649,0.999795,104.2097,False,False
14,8288.0473,10854.6348,1e-06,-0.004184,0.999563,104.1856,False,False
15,8305.8233,10846.1825,1e-06,-0.003402,0.999174,104.145,False,False
16,8289.3334,10860.2151,1e-06,-0.0047,0.99982,104.2124,False,False
17,8286.7862,10857.0024,1e-06,-0.004403,0.999673,104.1969,False,False
18,8288.8532,10862.5829,0.0,-0.004919,0.999929,104.2237,False,False
19,8283.0122,10847.5707,0.0,-0.00353,0.999238,104.1517,False,False
20,8274.7555,10849.0305,0.0,-0.003665,0.999305,104.1587,False,False
21,8283.8355,10845.0241,0.0,-0.003295,0.999121,104.1395,False,False
22,8316.6477,10859.0902,0.0,-0.004596,0.999769,104.207,False,False
23,8287.7904,10849.5022,0.0,-0.003709,0.999327,104.1609,False,False
24,8290.2317,10850.7578,0.0,-0.003825,0.999385,104.167,False,False
25,8281.0333,10853.4639,0.0,-0.004075,0.99951,104.18,False,False
26,8283.7956,10854.4877,0.0,-0.00417,0.999557,104.1849,False,False
27,8280.3166,10864.3946,0.0,-0.005086,1.000013,104.2324,False,True
