epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,23766.3094,18831.6197,2e-06,-1.549649,1.568252,137.2283,True,False
2,18441.4923,12645.4563,1e-06,-0.712092,1.285107,112.452,True,False
3,12412.5705,8355.8315,1e-06,-0.131312,1.044641,91.4102,True,False
4,9583.7506,7409.9917,1e-06,-0.003253,0.983741,86.0813,True,False
5,9079.5512,7398.0774,0.0,-0.00164,0.98295,86.0121,True,False
6,9099.7615,7401.9139,0.0,-0.002159,0.983205,86.0344,False,False
7,9093.8666,7402.7789,0.0,-0.002276,0.983262,86.0394,False,False
8,9086.935,7399.7523,0.0,-0.001867,0.983061,86.0218,False,False
9,9080.5159,7400.6082,0.0,-0.001983,0.983118,86.0268,False,False
10,9098.421,7402.8879,0.0,-0.002291,0.98327,86.04,False,False
11,9090.9623,7405.6054,0.0,-0.002659,0.98345,86.0558,False,False
12,9109.4897,7412.8255,0.0,-0.003637,0.983929,86.0978,False,False
13,9085.8756,7404.6256,0.0,-0.002526,0.983385,86.0501,False,False
14,9094.477,7398.9593,0.0,-0.001759,0.983009,86.0172,False,False
15,9091.7207,7402.2589,0.0,-0.002206,0.983228,86.0364,False,False
16,9087.3212,7412.567,0.0,-0.003602,0.983912,86.0963,False,False
17,9111.9749,7410.3564,0.0,-0.003302,0.983766,86.0834,False,False
18,9085.0584,7398.8979,0.0,-0.001751,0.983005,86.0168,False,False
19,9094.8506,7410.3814,0.0,-0.003306,0.983767,86.0836,False,False
20,9093.0278,7404.9878,0.0,-0.002576,0.983409,86.0522,False,True
