epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8943.7224,6924.9201,5e-06,-2.970453,1.961858,83.2161,True,False
2,5479.8997,3219.5742,2e-06,-0.845966,1.337702,56.7413,True,False
3,2447.2524,1789.3716,2e-06,-0.025949,0.997265,42.301,True,False
4,1760.1952,1752.4206,2e-06,-0.004763,0.986914,41.8619,True,False
5,1738.4333,1756.4107,2e-06,-0.007051,0.988037,41.9096,False,False
6,1744.1258,1757.1433,2e-06,-0.007471,0.988243,41.9183,False,False
7,1737.9244,1757.5536,2e-06,-0.007706,0.988358,41.9232,False,False
8,1734.6001,1756.0697,2e-06,-0.006855,0.987941,41.9055,False,False
9,1742.0633,1757.6309,2e-06,-0.00775,0.98838,41.9241,False,False
10,1738.9134,1758.5652,2e-06,-0.008286,0.988643,41.9352,False,False
11,1743.2117,1754.4967,2e-06,-0.005953,0.987499,41.8867,False,False
12,1739.3377,1755.6872,2e-06,-0.006636,0.987834,41.9009,False,False
13,1738.1646,1758.2215,1e-06,-0.008089,0.988546,41.9312,False,False
14,1740.5895,1756.3748,1e-06,-0.00703,0.988027,41.9091,False,False
15,1739.5271,1756.2169,1e-06,-0.00694,0.987983,41.9072,False,False
16,1735.3193,1756.5914,1e-06,-0.007154,0.988088,41.9117,False,False
17,1737.1614,1755.2669,1e-06,-0.006395,0.987715,41.8959,False,False
18,1741.47,1754.8291,1e-06,-0.006144,0.987592,41.8907,False,False
19,1734.9138,1756.4043,1e-06,-0.007047,0.988035,41.9095,False,True
