epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,23438.2072,16825.2045,3e-06,-1.200601,1.442476,129.712,True,False
2,16378.8429,10079.8906,1e-06,-0.318369,1.116494,100.3987,True,False
3,10520.588,7683.3914,1e-06,-0.004926,0.974776,87.655,True,False
4,9091.5325,7718.9371,1e-06,-0.009575,0.977028,87.8575,False,False
5,9027.6953,7748.2172,1e-06,-0.013404,0.97888,88.024,False,False
6,9043.8531,7753.0031,1e-06,-0.01403,0.979182,88.0511,False,False
7,9035.8203,7767.3961,1e-06,-0.015913,0.980091,88.1328,False,False
8,9034.9285,7753.7164,1e-06,-0.014124,0.979227,88.0552,False,False
9,9039.3527,7752.6767,1e-06,-0.013988,0.979162,88.0493,False,False
10,9026.4692,7727.1161,1e-06,-0.010645,0.977546,87.904,False,False
11,9058.7575,7750.1799,1e-06,-0.013661,0.979004,88.0351,False,False
12,9037.7851,7731.7223,1e-06,-0.011247,0.977837,87.9302,False,False
13,9011.8014,7732.5594,1e-06,-0.011356,0.97789,87.935,False,False
14,9026.1263,7751.2451,1e-06,-0.0138,0.979071,88.0412,False,False
15,9062.7126,7770.6615,1e-06,-0.01634,0.980297,88.1514,False,False
16,9039.4854,7735.5343,1e-06,-0.011746,0.978078,87.9519,False,False
17,9031.2318,7726.3701,1e-06,-0.010547,0.977499,87.8998,False,False
18,9049.2668,7741.0299,0.0,-0.012464,0.978426,87.9831,False,True
