epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8681.0449,6720.6797,5e-06,-2.870265,1.945213,81.9798,True,False
2,5218.6922,3221.1923,3e-06,-0.855001,1.346694,56.7556,True,False
3,2431.6695,1798.2135,2e-06,-0.035545,1.006193,42.4053,True,False
4,1766.4111,1739.1718,2e-06,-0.001544,0.989537,41.7034,True,False
5,1738.7775,1741.7918,2e-06,-0.003053,0.990282,41.7348,False,False
6,1740.664,1740.6732,2e-06,-0.002409,0.989964,41.7214,False,False
7,1744.0509,1740.801,2e-06,-0.002482,0.99,41.7229,False,False
8,1743.2595,1740.5262,2e-06,-0.002324,0.989922,41.7196,False,False
9,1736.1939,1742.1261,2e-06,-0.003245,0.990377,41.7388,False,False
10,1739.4791,1740.3717,2e-06,-0.002235,0.989878,41.7178,False,False
11,1740.1463,1739.1123,2e-06,-0.00151,0.98952,41.7027,True,False
12,1738.2544,1741.5565,2e-06,-0.002917,0.990215,41.732,False,False
13,1740.6694,1740.7462,2e-06,-0.002451,0.989984,41.7222,False,False
14,1738.9412,1743.5089,2e-06,-0.004042,0.99077,41.7553,False,False
15,1748.7048,1739.8441,2e-06,-0.001931,0.989728,41.7114,False,False
16,1743.4978,1741.3569,2e-06,-0.002802,0.990158,41.7296,False,False
17,1740.9325,1741.4748,2e-06,-0.00287,0.990192,41.731,False,False
18,1739.5333,1742.6269,1e-06,-0.003534,0.990519,41.7448,False,False
19,1742.0469,1739.6023,1e-06,-0.001792,0.989659,41.7085,False,False
20,1743.3101,1742.7536,1e-06,-0.003607,0.990555,41.7463,False,False
21,1738.2892,1740.5261,1e-06,-0.002324,0.989922,41.7196,False,False
22,1740.7686,1741.5112,1e-06,-0.002891,0.990202,41.7314,False,False
23,1742.1297,1739.6835,1e-06,-0.001839,0.989682,41.7095,False,False
24,1742.4409,1741.1169,1e-06,-0.002664,0.99009,41.7267,False,False
25,1739.1749,1740.3502,1e-06,-0.002223,0.989872,41.7175,False,False
26,1737.8351,1740.4202,1e-06,-0.002263,0.989892,41.7183,False,False
27,1743.2291,1740.4658,1e-06,-0.002289,0.989905,41.7189,False,False
28,1746.1497,1741.8169,1e-06,-0.003067,0.990289,41.7351,False,False
29,1740.496,1742.2831,1e-06,-0.003336,0.990421,41.7407,False,False
30,1738.3537,1742.4248,0.0,-0.003417,0.990462,41.7424,False,False
31,1738.955,1741.876,3e-06,-0.003101,0.990306,41.7358,False,False
32,1739.3814,1744.058,4e-06,-0.004358,0.990926,41.7619,False,False
33,1742.9606,1750.7919,7e-06,-0.008236,0.992837,41.8425,False,False
34,1746.8523,1749.1531,1e-05,-0.007292,0.992372,41.8229,False,False
35,1745.4492,1738.4414,1.6e-05,-0.001123,0.989329,41.6946,True,False
36,1736.4369,1739.1698,3.1e-05,-0.001543,0.989536,41.7034,False,False
37,1741.9023,1732.0273,0.001828,0.00257,0.987502,41.6176,True,False
38,1446.6626,661.175,0.956178,0.619246,0.610125,25.7133,True,False
39,416.799,312.2117,0.887866,0.820205,0.419262,17.6695,True,False
40,350.0811,263.0588,0.935076,0.848511,0.384846,16.2191,True,False
41,317.7009,256.93,0.926056,0.852041,0.380337,16.029,True,False
42,278.9255,235.6812,0.918586,0.864277,0.36427,15.3519,True,False
43,266.7416,219.8636,0.929237,0.873386,0.351834,14.8278,True,False
44,257.2112,208.5679,0.921367,0.879891,0.342677,14.4419,True,False
45,246.6066,223.5579,0.912786,0.871259,0.354777,14.9519,False,False
46,241.7174,186.5222,0.955026,0.892587,0.32406,13.6573,True,False
47,247.5038,200.129,0.95534,0.884751,0.335672,14.1467,False,False
48,233.2415,204.1612,0.970785,0.882429,0.339037,14.2885,False,False
49,228.5544,191.5416,0.924118,0.889696,0.328392,13.8399,False,False
50,227.7207,210.6734,0.947728,0.878679,0.344402,14.5146,False,False
51,229.0922,194.1695,0.930098,0.888183,0.330637,13.9345,False,False
52,226.4012,223.5955,0.920865,0.871237,0.354807,14.9531,False,False
53,222.2636,188.0509,0.931743,0.891706,0.325386,13.7132,False,False
54,222.4463,185.9228,0.93576,0.892932,0.323539,13.6354,True,False
55,217.7385,193.3598,0.956776,0.888649,0.329947,13.9054,False,False
56,216.1611,186.1723,0.95259,0.892788,0.323756,13.6445,False,False
57,214.0213,179.0391,0.957449,0.896896,0.317493,13.3806,True,False
58,210.4071,180.8952,0.934425,0.895827,0.319135,13.4497,False,False
59,212.4868,199.116,0.940468,0.885334,0.334822,14.1108,False,False
60,211.0439,190.2843,0.920978,0.89042,0.327312,13.7944,False,False
61,202.6184,181.6883,0.914071,0.89537,0.319834,13.4792,False,False
62,207.083,187.0165,0.956691,0.892302,0.324489,13.6754,False,False
63,202.9047,188.2121,0.940873,0.891613,0.325525,13.719,False,False
64,210.3522,160.1145,0.938492,0.907794,0.300245,12.6536,True,False
65,203.7787,172.8782,0.933536,0.900444,0.311983,13.1483,False,False
66,199.7032,181.6497,0.949938,0.895393,0.3198,13.4777,False,False
67,197.2104,171.8891,0.980453,0.901014,0.311089,13.1106,False,False
68,191.0861,155.1667,0.934465,0.910644,0.29557,12.4566,True,False
69,190.5435,174.5043,0.955169,0.899508,0.313447,13.21,False,False
70,191.4695,171.0696,0.92501,0.901485,0.310347,13.0794,False,False
71,190.5188,167.808,0.977415,0.903364,0.307374,12.9541,False,False
72,186.7953,163.1046,0.940645,0.906072,0.303036,12.7712,False,False
73,182.0483,177.6549,0.949616,0.897693,0.316264,13.3287,False,False
74,180.4002,181.4027,0.947786,0.895535,0.319582,13.4686,False,False
75,181.427,166.9668,0.951935,0.903848,0.306602,12.9216,False,False
76,173.8064,168.9808,0.942681,0.902688,0.308446,12.9993,False,False
77,179.269,145.2768,0.943357,0.916339,0.285995,12.0531,True,False
